"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Marcus Allen",30,"RB",16,15,210,"6-2","USC","3/26/1960","8",8,"Los Angeles Raiders / 1st / 10th pick / 1982"
"2",33,"Eddie Anderson",27,"FS",16,16,210,"6-1","Fort Valley St.","7/22/1963","4",8,"Seattle Seahawks / 6th / 153rd pick / 1986"
"3",87,"Rich Bartlewski",23,"",4,0,250,"6-5","Fresno St.","8/15/1967","Rook",0,""
"4",28,"Greg Bell",28,"",6,0,210,"5-10","Notre Dame","8/1/1962","6",1,"Buffalo Bills / 1st / 26th pick / 1984"
"5",54,"Thomas Benson",29,"RLB",16,16,238,"6-2","Oklahoma","9/6/1961","6",7,"Atlanta Falcons / 2nd / 36th pick / 1984"
"6",24,"Ron Brown",29,"",16,0,181,"5-11","Arizona St.","3/31/1961","6",0,"Cleveland Browns / 2nd / 41st pick / 1983"
"7",81,"Tim Brown",24,"PR",16,0,195,"6-0","Notre Dame","7/22/1966","2",3,"Los Angeles Raiders / 1st / 6th pick / 1988"
"8",97,"Ron Burton",26,"",5,0,250,"6-1","North Carolina","5/2/1964","3",0,""
"9",95,"Mike Charles",28,"",10,0,292,"6-4","Syracuse","9/23/1962","7",1,"Miami Dolphins / 2nd / 55th pick / 1983"
"10",70,"Scott Davis",25,"RDT",16,16,280,"6-7","Illinois","7/8/1965","2",8,"Los Angeles Raiders / 1st / 25th pick / 1988"
"11",46,"Torin Dorn",22,"",16,0,200,"6-0","North Carolina","2/29/1968","Rook",1,"Los Angeles Raiders / 4th / 95th pick / 1990"
"12",84,"Mike Dyal",24,"te",3,2,240,"6-2","Texas A&M-Kingsville","5/20/1966","1",1,""
"13",50,"Riki Ellison",30,"MLB",16,15,225,"6-2","USC","8/15/1960","7",7,"San Francisco 49ers / 5th / 117th pick / 1983"
"14",11,"Vince Evans",35,"",5,0,215,"6-2","USC","6/14/1955","13",0,"Chicago Bears / 6th / 140th pick / 1977"
"15",86,"Mervyn Fernandez",31,"WR",16,15,205,"6-3","San Jose St.","12/29/1959","3",10,"Los Angeles Raiders / 10th / 277th pick / 1983"
"16",73,"James FitzPatrick",26,"t",11,1,305,"6-8","USC","2/1/1964","4",1,"San Diego Chargers / 1st / 13th pick / 1986"
"17",83,"Willie Gault",30,"WR",16,16,181,"6-0","Tennessee","9/5/1960","7",12,"Chicago Bears / 1st / 18th pick / 1983"
"18",79,"Bob Golic",33,"LDT",16,16,264,"6-2","Notre Dame","10/26/1957","11",8,"New England Patriots / 2nd / 52nd pick / 1979"
"19",55,"Alex Gordon",26,"",10,0,246,"6-5","Cincinnati","9/14/1964","3",1,"New York Jets / 2nd / 42nd pick / 1987"
"20",6,"Jeff Gossett",33,"P",16,0,200,"6-2","East. Illinois","1/25/1957","9",1,""
"21",85,"Sam Graddy",26,"",16,0,165,"5-10","Tennessee","2/10/1964","3",1,""
"22",60,"Rory Graves",27,"LT",15,15,288,"6-6","Ohio St.","7/21/1963","2",8,""
"23",45,"Mike Harden",31,"SS",15,15,192,"6-1","Michigan","2/16/1959","10",7,"Denver Broncos / 5th / 131st pick / 1980"
"24",82,"Jamie Holland",26,"KR",16,0,192,"6-1","Ohio St.","2/1/1964","3",0,"San Diego Chargers / 7th / 173rd pick / 1987"
"25",88,"Ethan Horton",28,"TE",16,14,235,"6-4","North Carolina","12/19/1962","5",5,"Kansas City Chiefs / 1st / 15th pick / 1985"
"26",98,"Ricky Hunley",29,"",11,0,242,"6-2","Arizona","11/11/1961","6",1,"Cincinnati Bengals / 1st / 7th pick / 1984"
"27",34,"Bo Jackson*",28,"",10,0,227,"6-1","Auburn","11/30/1962","3",7,"Los Angeles Raiders / 7th / 183rd pick / 1987, Tampa Bay Buccaneers / 1st / 1st pick / 1986"
"28",18,"Jeff Jaeger",26,"K",16,0,190,"5-11","Washington","11/26/1964","3",3,"Cleveland Browns / 3rd / 82nd pick / 1987"
"29",58,"A.J. Jimerson",22,"",4,0,233,"6-3","Norfolk St.","5/12/1968","Rook",0,"Los Angeles Raiders / 8th / 197th pick / 1990"
"30",25,"Dan Land",25,"",16,0,195,"6-0","Albany State (GA)","7/3/1965","3",1,""
"31",21,"Garry Lewis",23,"lcb",12,5,185,"5-11","Alcorn St.","8/25/1967","Rook",3,"Los Angeles Raiders / 7th / 173rd pick / 1990"
"32",75,"Howie Long",30,"LDE",12,11,268,"6-5","Villanova","1/6/1960","9",6,"Oakland Raiders / 2nd / 48th pick / 1981"
"33",41,"Napoleon McCallum",27,"",16,0,220,"6-2","Navy","10/6/1963","4",0,"Los Angeles Raiders / 4th / 108th pick / 1986"
"34",36,"Terry McDaniel",25,"LCB",16,13,180,"5-10","Tennessee","2/8/1965","2",7,"Los Angeles Raiders / 1st / 9th pick / 1988"
"35",26,"Vann McElroy",30,"",3,0,193,"6-2","Baylor","1/13/1960","8",0,"Los Angeles Raiders / 3rd / 64th pick / 1982"
"36",65,"Max Montoya",34,"RG",16,16,282,"6-5","UCLA","5/12/1956","11",8,"Cincinnati Bengals / 7th / 168th pick / 1979"
"37",72,"Don Mosebar*",29,"C",16,16,285,"6-6","USC","9/11/1961","7",11,"Los Angeles Raiders / 1st / 26th pick / 1983"
"38",42,"Vance Mueller",26,"rb",16,1,210,"6-0","Occidental","5/5/1964","4",0,"Los Angeles Raiders / 4th / 103rd pick / 1986"
"39",81,"Andy Parker",29,"",5,0,244,"6-5","Utah","9/8/1961","6",0,"Los Angeles Raiders / 5th / 127th pick / 1984"
"40",43,"Elvis Patterson",30,"db",16,1,193,"5-11","Kansas","10/21/1960","6",2,""
"41",64,"Todd Peat",26,"g",16,1,300,"6-2","Northern Illinois","5/20/1964","3",2,"St. Louis Cardinals / 11th / 285th pick / 1987"
"42",71,"Bill Pickel",31,"nt",14,3,265,"6-5","Rutgers","11/5/1959","7",3,"Los Angeles Raiders / 2nd / 54th pick / 1983"
"43",57,"Jerry Robinson",34,"LLB",16,16,223,"6-2","UCLA","12/18/1956","11",8,"Philadelphia Eagles / 1st / 21st pick / 1979"
"44",78,"Tim Rother",25,"",4,0,285,"6-7","Nebraska","9/28/1965","1",0,"Los Angeles Raiders / 4th / 90th pick / 1988"
"45",13,"Jay Schroeder",29,"QB",16,16,215,"6-4","UCLA","6/28/1961","5",14,"Washington Redskins / 3rd / 83rd pick / 1984"
"46",35,"Steve Smith",26,"FB",16,15,236,"6-1","Penn St.","8/30/1964","3",3,"Los Angeles Raiders / 3rd / 81st pick / 1987"
"47",93,"Greg Townsend*",29,"RDE",16,16,264,"6-3","TCU","11/3/1961","7",15,"Los Angeles Raiders / 4th / 110th pick / 1983"
"48",67,"Dan Turk",28,"",16,0,290,"6-4","Drake,Wisconsin","6/25/1962","5",1,"Pittsburgh Steelers / 4th / 101st pick / 1985"
"49",51,"Aaron Wallace",23,"",16,0,240,"6-3","Texas A&M","4/17/1967","Rook",2,"Los Angeles Raiders / 2nd / 37th pick / 1990"
"50",48,"Lionel Washington",30,"RCB",15,15,185,"6-0","Tulane","10/21/1960","7",6,"St. Louis Cardinals / 4th / 103rd pick / 1983"
"51",68,"Bruce Wilkerson",26,"t",8,1,295,"6-5","Tennessee","7/28/1964","3",1,"Los Angeles Raiders / 2nd / 52nd pick / 1987"
"52",90,"Mike Wise",26,"de",12,2,271,"6-7","California-Davis","6/5/1964","4",2,"Los Angeles Raiders / 4th / 85th pick / 1986"
"53",76,"Steve Wisniewski*",23,"LG",16,16,305,"6-4","Penn St.","4/7/1967","1",13,"Dallas Cowboys / 2nd / 29th pick / 1989"
"54",66,"Steve Wright",31,"RT",16,16,271,"6-6","Northern Iowa","4/8/1959","9",8,""
"55",NA,"Team Total",27.7,"",16,NA,234.6,"6-2.5","","","4.8",NA,""
