"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"Desmond Bishop",27,"MLB",13,13,241,"6-2","California","7/24/1984","4",7,"Green Bay Packers / 6th / 192nd pick / 2007"
"2",75,"Bryan Bulaga",22,"RT",12,12,315,"6-5","Iowa","3/21/1989","1",9,"Green Bay Packers / 1st / 23rd pick / 2010"
"3",42,"Morgan Burnett",22,"FS",16,16,210,"6-1","Georgia Tech","1/13/1989","1",5,"Green Bay Packers / 3rd / 71st pick / 2010"
"4",24,"Jarrett Bush",27,"cb",16,2,194,"6-0","Utah St.","5/21/1984","5",2,""
"5",76,"Chad Clifton",35,"lt",6,6,330,"6-5","Tennessee","6/26/1976","11",5,"Green Bay Packers / 2nd / 44th pick / 2000"
"6",18,"Randall Cobb",21,"",15,0,191,"5-10","Kentucky","8/22/1990","Rook",7,"Green Bay Packers / 2nd / 64th pick / 2011"
"7",36,"Nick Collins",28,"fs",2,2,206,"5-11","Bethune-Cookman","8/16/1983","6",1,"Green Bay Packers / 2nd / 51st pick / 2005"
"8",83,"Tom Crabtree",26,"TE",16,9,244,"6-5","Miami (OH)","11/4/1985","1",0,""
"9",2,"Mason Crosby",27,"",16,0,212,"6-1","Colorado","9/3/1984","4",3,"Green Bay Packers / 6th / 193rd pick / 2007"
"10",62,"Evan Dietrich-Smith",25,"rg",16,3,297,"6-2","Idaho St.","7/19/1986","2",4,""
"11",73,"Ray Dominguez",23,"",1,0,334,"6-4","","7/12/1988","Rook",0,""
"12",80,"Donald Driver",36,"WR",16,15,188,"6-0","Alcorn St.","2/2/1975","12",5,"Green Bay Packers / 7th / 213th pick / 1999"
"13",88,"Jermichael Finley",24,"TE",16,13,240,"6-4","Texas","3/26/1987","3",9,"Green Bay Packers / 3rd / 91st pick / 2008"
"14",10,"Matt Flynn",26,"qb",5,1,228,"6-2","LSU","6/20/1985","3",2,"Green Bay Packers / 7th / 209th pick / 2008"
"15",49,"Rob Francois",26,"lb",11,2,253,"6-2","Boston Col.","5/14/1985","2",2,""
"16",61,"Brett Goode",27,"",16,0,244,"6-1","Arkansas","11/2/1984","3",1,""
"17",25,"Ryan Grant",29,"RB",15,14,218,"6-1","Notre Dame","12/9/1982","4",8,""
"18",20,"Alex Green",23,"",4,0,220,"6-0","Hawaii","6/23/1988","Rook",0,"Green Bay Packers / 3rd / 96th pick / 2011"
"19",95,"Howard Green",32,"de",16,5,320,"6-2","LSU","1/12/1979","9",3,"Houston Texans / 6th / 190th pick / 2002"
"20",50,"A.J. Hawk",27,"LB",14,14,245,"6-1","Ohio St.","1/6/1984","5",6,"Green Bay Packers / 1st / 5th pick / 2006"
"21",31,"Davon House",22,"",2,0,188,"6-0","New Mexico St.","7/10/1989","Rook",0,"Green Bay Packers / 4th / 131st pick / 2011"
"22",85,"Greg Jennings*",28,"WR",13,13,195,"5-11","West. Michigan","9/21/1983","5",11,"Green Bay Packers / 2nd / 52nd pick / 2006"
"23",43,"M.D. Jennings",23,"",15,0,187,"6-0","Arkansas St.","7/25/1988","Rook",1,""
"24",59,"Brad Jones",25,"lolb",15,1,230,"6-3","Colorado","4/1/1986","2",1,"Green Bay Packers / 7th / 218th pick / 2009"
"25",89,"James Jones",27,"",16,0,208,"6-1","San Jose St.","3/31/1984","4",8,"Green Bay Packers / 3rd / 78th pick / 2007"
"26",30,"John Kuhn*",29,"fb",16,3,255,"6-0","Shippensburg","9/9/1982","5",2,""
"27",70,"T.J. Lang",24,"LG",16,16,305,"6-4","East. Michigan","9/20/1987","2",12,"Green Bay Packers / 4th / 109th pick / 2009"
"28",47,"Jamari Lattimore",23,"",9,0,232,"6-2","Dodge City CC; Middle Tennessee State","10/6/1988","Rook",1,""
"29",22,"Patrick Lee",27,"",16,0,194,"5-11","Auburn","2/20/1984","3",1,"Green Bay Packers / 2nd / 60th pick / 2008"
