"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",35,"Anthony Allen",24,"",16,0,223,"6-0","Georgia Tech","8/6/1988","1",1,"Baltimore Ravens / 7th / 225th pick / 2011"
"2",51,"Brendon Ayanbadejo",36,"lb",16,3,230,"6-1","UCLA","9/6/1976","9",3,""
"3",47,"Billy Bajema",30,"te",8,1,261,"6-5","Oklahoma St.","10/31/1982","7",0,"San Francisco 49ers / 7th / 249th pick / 2005"
"4",77,"Matt Birk",36,"C",16,16,300,"6-4","Harvard","7/23/1976","14",7,"Minnesota Vikings / 6th / 173rd pick / 1998"
"5",81,"Anquan Boldin",32,"WR",15,15,218,"6-1","Florida St.","10/3/1980","9",9,"Arizona Cardinals / 2nd / 54th pick / 2003"
"6",23,"Chykie Brown",26,"cb",16,1,185,"6-0","Texas","12/26/1986","1",1,"Baltimore Ravens / 5th / 164th pick / 2011"
"7",38,"Omar Brown",24,"",3,0,195,"5-11","Marshall","6/6/1988","Rook",1,""
"8",56,"Josh Bynes",23,"mlb",10,3,239,"6-1","Auburn","8/24/1989","1",2,""
"9",62,"Terrence Cody",24,"nt",15,3,370,"6-4","Alabama","6/28/1988","2",3,"Baltimore Ravens / 2nd / 57th pick / 2010"
"10",37,"Sean Considine",31,"",16,0,206,"6-1","Iowa","10/28/1981","7",1,"Philadelphia Eagles / 4th / 102nd pick / 2005"
"11",46,"Morgan Cox",26,"",16,0,226,"6-4","Tennessee","4/26/1986","2",1,""
"12",84,"Ed Dickson",25,"TE",13,11,244,"6-4","Oregon","7/25/1987","2",2,"Baltimore Ravens / 3rd / 70th pick / 2010"
"13",17,"Tandon Doss",23,"",14,0,201,"6-2","Indiana","9/22/1989","1",1,"Baltimore Ravens / 4th / 123rd pick / 2011"
"14",59,"Dannell Ellerbe",27,"lb",13,7,236,"6-1","Georgia","11/29/1985","3",5,""
"15",5,"Joe Flacco",27,"QB",16,16,232,"6-6","Pittsburgh,Delaware","1/16/1985","4",13,"Baltimore Ravens / 1st / 18th pick / 2008"
"16",66,"Gino Gradkowski",24,"",16,0,300,"6-3","Delaware","11/5/1988","Rook",1,"Baltimore Ravens / 4th / 98th pick / 2012"
"17",24,"Corey Graham",27,"LCB",16,8,187,"6-0","New Hampshire","7/25/1985","5",4,"Chicago Bears / 5th / 168th pick / 2007"
"18",95,"Bryan Hall",24,"",5,0,295,"6-0","Arkansas St.","9/12/1988","1",0,""
"19",54,"Adrian Hamilton",25,"",2,0,246,"6-2","Prairie View","11/29/1987","Rook",0,""
"20",70,"Ramon Harewood",25,"lg",6,5,334,"6-6","Morehouse","2/3/1987","1",2,"Baltimore Ravens / 6th / 194th pick / 2010"
"21",32,"James Ihedigbo",29,"ss",16,3,202,"6-1","Massachusetts","12/3/1983","4",2,""
"22",25,"Asa Jackson",23,"",3,0,193,"5-10","Cal Poly","12/2/1989","Rook",0,"Baltimore Ravens / 5th / 169th pick / 2012"
"23",39,"Chris Johnson",33,"cb",5,1,198,"6-0","Louisville","9/25/1979","7",1,"Green Bay Packers / 7th / 245th pick / 2003"
"24",97,"Arthur Jones",26,"de",16,6,301,"6-3","Syracuse","6/3/1986","2",5,"Baltimore Ravens / 5th / 157th pick / 2010"
"25",12,"Jacoby Jones*+",28,"wr",16,3,192,"6-3","Lane","7/11/1984","5",7,"Houston Texans / 3rd / 73rd pick / 2007"
"26",96,"Ma'ake Kemoeatu",33,"NT",15,13,335,"6-5","Utah","1/10/1979","10",6,""
"27",94,"Sergio Kindle",25,"",1,0,236,"6-4","Texas","9/20/1987","1",0,"Baltimore Ravens / 2nd / 43rd pick / 2010"
"28",4,"Sam Koch",30,"",16,0,225,"5-11","Nebraska","8/13/1982","6",3,"Baltimore Ravens / 6th / 203rd pick / 2006"
"29",99,"Paul Kruger",26,"lb",15,6,285,"6-4","Utah","2/15/1986","3",5,"Baltimore Ravens / 2nd / 57th pick / 2009"
"30",44,"Vonta Leach*+",31,"FB",16,13,246,"6-0","East Carolina","11/6/1981","8",2,""
"31",41,"Anthony Levine",25,"",2,0,199,"5-11","Tennessee St.","3/27/1987","1",0,""
"32",52,"Ray Lewis",37,"mlb",6,6,245,"6-1","Miami (FL)","5/15/1975","16",4,"Baltimore Ravens / 1st / 26th pick / 1996"
"33",53,"Jameel McClain",27,"mlb",13,13,245,"6-1","Syracuse","7/25/1985","4",7,""
"34",50,"Albert McClellan",26,"LB",14,11,255,"6-2","Marshall","6/4/1986","1",6,""
"35",78,"Bryant McKinnie",33,"",16,0,335,"6-8","Miami (FL)","9/23/1979","10",1,"Minnesota Vikings / 1st / 7th pick / 2002"
"36",90,"Pernell McPhee",24,"de",12,6,274,"6-2","Mississippi St.","12/17/1988","1",4,"Baltimore Ravens / 5th / 165th pick / 2011"
"37",92,"Haloti Ngata*",28,"DT",14,14,335,"6-4","Oregon","1/21/1984","6",13,"Baltimore Ravens / 1st / 12th pick / 2006"
"38",74,"Michael Oher",26,"LT",16,16,309,"6-5","Mississippi","5/28/1986","3",7,"Baltimore Ravens / 1st / 23rd pick / 2009"
"39",72,"Kelechi Osemele",23,"RT",16,16,333,"6-5","Iowa St.","6/24/1989","Rook",7,"Baltimore Ravens / 2nd / 60th pick / 2012"
"40",30,"Bernard Pierce",21,"",16,0,215,"6-0","Temple","5/10/1991","Rook",4,"Baltimore Ravens / 3rd / 84th pick / 2012"
"41",88,"Dennis Pitta",27,"te",16,5,245,"6-4","BYU","6/29/1985","2",6,"Baltimore Ravens / 4th / 114th pick / 2010"
"42",31,"Bernard Pollard",28,"SS",13,13,225,"6-2","Purdue","12/23/1984","6",5,"Kansas City Chiefs / 2nd / 54th pick / 2006"
"43",16,"David Reed",25,"",5,0,188,"6-0","Utah","3/22/1987","2",1,"Baltimore Ravens / 5th / 156th pick / 2010"
"44",20,"Ed Reed*",34,"FS",16,16,200,"5-11","Miami (FL)","9/11/1978","10",11,"Baltimore Ravens / 1st / 24th pick / 2002"
"45",76,"Jah Reid",24,"lg",9,7,327,"6-7","Central Florida","7/21/1988","1",4,"Baltimore Ravens / 3rd / 85th pick / 2011"
"46",27,"Ray Rice*",25,"RB",16,16,195,"5-9","Rutgers","1/22/1987","4",13,"Baltimore Ravens / 2nd / 55th pick / 2008"
"47",22,"Jimmy Smith",24,"lcb",11,2,201,"6-2","Colorado","7/26/1988","1",1,"Baltimore Ravens / 1st / 27th pick / 2011"
