"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",38,"Steve Atkins",25,"",1,0,216,"6-0","Maryland","6/22/1956","2",0,"Green Bay Packers / 2nd / 44th pick / 1979"
"2",63,"Ron Baker",27,"RG",16,16,260,"6-4","Oklahoma St.","11/19/1954","3",9,"Baltimore Colts / 10th / 277th pick / 1977"
"3",27,"Richard Blackmore",25,"db",16,3,174,"5-10","Mississippi St.","8/14/1956","2",3,""
"4",98,"Greg Brown",24,"",16,0,254,"6-5","Kansas St.,East. Illinois","1/5/1957","Rook",3,""
"5",95,"John Bunting",31,"LOLB",9,8,220,"6-1","North Carolina","7/15/1950","9",5,"Philadelphia Eagles / 10th / 248th pick / 1972"
"6",37,"Billy Campfield",25,"",16,0,200,"5-11","Kansas","8/20/1956","3",4,"Philadelphia Eagles / 11th / 288th pick / 1978"
"7",17,"Harold Carmichael",32,"WR",16,16,225,"6-8","Southern","9/22/1949","10",11,"Philadelphia Eagles / 7th / 161st pick / 1971"
"8",59,"Al Chesley",24,"LILB",16,16,240,"6-3","Pittsburgh","8/23/1957","2",10,"Philadelphia Eagles / 11th / 296th pick / 1979"
"9",71,"Ken Clarke",25,"",16,0,268,"6-2","Syracuse","8/28/1956","3",1,""
"10",57,"Mike Curcio",24,"",16,0,237,"6-1","Temple","1/24/1957","Rook",2,"Philadelphia Eagles / 8th / 218th pick / 1980"
"11",46,"Herm Edwards",27,"RCB",16,16,194,"6-0","California,San Diego St.","4/27/1954","4",8,""
"12",24,"Ray Ellis",22,"",16,0,192,"6-1","Ohio St.","4/27/1959","Rook",1,"Philadelphia Eagles / 12th / 331st pick / 1981"
"13",38,"Mickey Fitzgerald",23,"",1,0,235,"6-2","Virginia Tech","4/10/1958","Rook",0,""
"14",86,"Steve Folsom",23,"",3,0,235,"6-5","Long Beach St.,Utah","3/21/1958","Rook",0,"Miami Dolphins / 10th / 261st pick / 1981"
"15",1,"Tony Franklin",25,"K",16,0,182,"5-8","Texas A&M","11/18/1956","2",4,"Philadelphia Eagles / 3rd / 74th pick / 1979"
"16",33,"Louie Giammona",28,"rb",8,1,180,"5-9","Utah St.","3/3/1953","5",1,"New York Jets / 8th / 214th pick / 1976"
"17",79,"Frank Giddens",22,"",16,0,300,"6-7","New Mexico","1/20/1959","Rook",1,""
"18",78,"Carl Hairston",29,"RDE",16,16,260,"6-3","Md-Eastern Shore","12/15/1952","5",9,"Philadelphia Eagles / 7th / 191st pick / 1976"
"19",35,"Perry Harrington",23,"rb",4,4,210,"5-11","Jackson St.","3/13/1958","1",1,"Philadelphia Eagles / 2nd / 53rd pick / 1980"
"20",68,"Dennis Harrison",25,"LDE",13,12,275,"6-8","Vanderbilt","7/31/1956","3",8,"Philadelphia Eagles / 4th / 92nd pick / 1978"
"21",29,"Jo Heath",24,"",15,0,182,"5-10","Pittsburgh","3/9/1957","1",1,"Cincinnati Bengals / 6th / 141st pick / 1980"
"22",89,"Wally Henry",27,"KR",16,0,175,"5-8","UCLA","10/30/1954","4",2,""
"23",80,"Alvin Hooks",24,"",3,0,170,"5-11","Cal State-Northridge","5/7/1957","Rook",0,""
"24",87,"Claude Humphrey",37,"de",12,4,252,"6-4","Tennessee St.","6/29/1944","13",3,"Atlanta Falcons / 1st / 3rd pick / 1968"
"25",7,"Ron Jaworski",30,"QB",16,16,196,"6-2","Youngstown St.","3/23/1951","7",12,"Los Angeles Rams / 2nd / 37th pick / 1973"
"26",65,"Charlie Johnson*+",29,"NT",16,16,266,"6-3","Colorado","2/17/1952","4",17,"Philadelphia Eagles / 7th / 175th pick / 1977"
"27",73,"Steve Kenney",26,"LG",13,11,266,"6-4","Clemson","12/26/1955","1",6,""
"28",84,"Keith Krepfle",29,"TE",16,16,227,"6-3","Iowa St.","2/4/1952","6",2,"Philadelphia Eagles / 5th / 115th pick / 1974"
"29",55,"Frank LeMaster*",29,"RILB",16,16,232,"6-2","Kentucky","3/12/1952","7",13,"Philadelphia Eagles / 4th / 89th pick / 1974"
"30",41,"Randy Logan",30,"SS",16,16,195,"6-1","Michigan","5/1/1951","8",8,"Philadelphia Eagles / 3rd / 55th pick / 1973"
"31",99,"Leonard Mitchell",23,"",16,0,290,"6-7","Houston","10/12/1958","Rook",1,"Philadelphia Eagles / 1st / 27th pick / 1981"
"32",31,"Wilbert Montgomery",27,"RB",15,15,196,"5-10","Jackson St.,Abilene Christian","9/16/1954","4",16,"Philadelphia Eagles / 6th / 154th pick / 1977"
