"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"Oliver Barnett",29,"",7,0,288,"6-3","Kentucky","4/9/1966","5",1,"Atlanta Falcons / 3rd / 55th pick / 1990"
"2",79,"Harris Barton",31,"RT",12,12,286,"6-4","North Carolina","4/19/1964","8",7,"San Francisco 49ers / 1st / 22nd pick / 1987"
"3",78,"Michael Brandon",27,"",11,0,290,"6-4","Florida","7/30/1968","2",1,"Indianapolis Colts / 12th / 309th pick / 1992"
"4",4,"Doug Brien",25,"",6,0,180,"6-0","California","11/24/1970","1",0,"San Francisco 49ers / 3rd / 85th pick / 1994"
"5",96,"Dennis Brown",28,"LDE",16,16,290,"6-4","Washington","11/6/1967","5",7,"San Francisco 49ers / 2nd / 47th pick / 1990"
"6",90,"Junior Bryant",24,"dt",16,4,278,"6-4","Notre Dame","1/16/1971","Rook",3,""
"7",81,"Mike Caldwell",24,"",2,0,200,"6-2","California","3/28/1971","Rook",0,""
"8",86,"Brett Carolan",24,"",14,0,241,"6-3","Washington St.","3/16/1971","1",0,""
"9",35,"Dexter Carter",28,"KR",7,0,170,"5-9","Florida St.","9/15/1967","5",1,"San Francisco 49ers / 1st / 25th pick / 1990"
"10",6,"Cary Conklin",27,"",2,0,220,"6-4","Washington","2/29/1968","3",0,"Washington Redskins / 4th / 86th pick / 1990"
"11",41,"Toi Cook",31,"",2,0,188,"5-11","Stanford","12/3/1964","8",0,"New Orleans Saints / 8th / 207th pick / 1987"
"12",67,"Chris Dalman",25,"c",15,1,287,"6-3","Stanford","3/15/1970","2",2,"San Francisco 49ers / 6th / 166th pick / 1993"
"13",25,"Eric Davis*+",27,"LCB",15,15,185,"5-11","Jacksonville St.","1/26/1968","5",13,"San Francisco 49ers / 2nd / 53rd pick / 1990"
"14",63,"Derrick Deese",25,"t",2,2,289,"6-3","USC","5/17/1970","1",1,""
"15",33,"Dedrick Dodge",28,"",16,1,184,"6-2","Florida St.","6/14/1967","4",1,""
"16",22,"Tyronne Drakeford",24,"db",16,4,185,"5-11","Virginia Tech","6/21/1971","1",2,"San Francisco 49ers / 2nd / 62nd pick / 1994"
