"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Karim Abdul-Jabbar",24,"RB",15,15,194,"5-10","UCLA","6/28/1974","2",6,"Miami Dolphins / 3rd / 80th pick / 1996"
"2",93,"Trace Armstrong",33,"",16,0,275,"6-4","Arizona St.,Florida","10/5/1965","9",3,"Chicago Bears / 1st / 12th pick / 1989"
"3",20,"John Avery",22,"KR",16,0,188,"5-9","Mississippi","1/11/1976","Rook",4,"Miami Dolphins / 1st / 29th pick / 1998"
"4",60,"John Bock",27,"lg",16,6,290,"6-3","Louisville,Indiana St.","2/11/1971","3",4,""
"5",95,"Tim Bowens*",25,"LDT",16,16,325,"6-4","Mississippi","2/7/1973","4",11,"Miami Dolphins / 1st / 20th pick / 1994"
"6",57,"O.J. Brigance",29,"",16,0,236,"6-0","Rice","9/29/1969","2",1,""
"7",91,"Lorenzo Bromell",23,"",14,0,260,"6-6","Clemson","9/23/1975","Rook",3,"Miami Dolphins / 4th / 102nd pick / 1998"
"8",76,"James Brown",28,"RT",16,16,330,"6-6","Virginia St.","1/30/1970","5",7,"Dallas Cowboys / 3rd / 82nd pick / 1992"
"9",77,"Jeff Buckey",24,"",7,0,305,"6-5","Stanford","8/7/1974","2",1,"Miami Dolphins / 7th / 230th pick / 1996"
"10",27,"Terrell Buckley",27,"LCB",16,16,180,"5-10","Florida St.","6/7/1971","6",10,"Green Bay Packers / 1st / 5th pick / 1992"
"11",75,"Shane Burton",24,"",15,0,305,"6-6","Tennessee","1/18/1974","2",2,"Miami Dolphins / 5th / 150th pick / 1996"
"12",80,"Horace Copeland",27,"",2,0,200,"6-3","Miami (FL)","1/2/1971","5",0,"Tampa Bay Buccaneers / 4th / 104th pick / 1993"
"13",80,"Kirby Dar Dar",26,"",2,0,185,"5-9","Syracuse","3/27/1972","3",0,""
"14",63,"Mark Dixon",28,"LG",11,10,295,"6-4","Virginia","11/26/1970","Rook",5,""
"15",65,"Kevin Donnalley",30,"RG",14,14,310,"6-5","Davidson,North Carolina","6/10/1968","7",6,"Houston Oilers / 3rd / 79th pick / 1991"
"16",17,"Todd Doxzon",23,"",9,0,186,"6-1","Iowa St.","3/28/1975","Rook",0,""
"17",84,"Troy Drayton",28,"TE",15,15,260,"6-3","Penn St.","6/29/1970","5",3,"Los Angeles Rams / 2nd / 39th pick / 1993"
"18",86,"Oronde Gadsden",27,"WR",16,12,215,"6-2","Winston-Salem St.","8/20/1971","Rook",6,""
"19",92,"Daryl Gardener",25,"RDT",16,16,295,"6-6","Baylor","2/25/1973","2",9,"Miami Dolphins / 1st / 20th pick / 1996"
"20",51,"Anthony Harris",25,"",5,0,231,"6-1","Auburn","1/25/1973","2",0,""
"21",28,"Ray Hill",23,"",2,0,182,"6-0","Michigan St.","8/7/1975","Rook",0,""
"22",50,"Dwight Hollier",29,"",16,0,246,"6-2","North Carolina","4/21/1969","6",2,"Miami Dolphins / 4th / 97th pick / 1992"
"23",11,"Damon Huard",25,"",2,0,215,"6-3","Washington","7/9/1973","Rook",0,""
"24",53,"Larry Izzo",24,"",13,0,228,"5-10","Rice","9/26/1974","2",1,""
"25",38,"Calvin Jackson",26,"SS",16,15,185,"5-9","Auburn","10/28/1972","4",6,""
"26",19,"Nate Jacquet",23,"",15,0,185,"6-0","San Diego St.","9/2/1975","1",1,"Indianapolis Colts / 5th / 150th pick / 1997"
"27",52,"Robert Jones",29,"RLB",16,16,244,"6-3","East Carolina","9/27/1969","6",10,"Dallas Cowboys / 1st / 24th pick / 1992"
"28",88,"Charles Jordan",29,"",3,0,182,"5-11","Long Beach CC","10/9/1969","4",0,""
"29",83,"Henry Lusk",26,"te",3,1,245,"6-2","Utah","5/8/1972","2",0,"New Orleans Saints / 7th / 246th pick / 1996"
"30",29,"Sam Madison",24,"RCB",16,16,185,"5-11","Louisville","4/23/1974","1",16,"Miami Dolphins / 2nd / 44th pick / 1997"
