"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",23,"Robert Alford",25,"cb",16,4,188,"5-10","SE Louisiana","11/1/1988","Rook",2,"Atlanta Falcons / 2nd / 60th pick / 2013"
"2",95,"Jonathan Babineaux",32,"DT",16,16,281,"6-2","Iowa","10/12/1981","8",6,"Atlanta Falcons / 2nd / 59th pick / 2005"
"3",72,"Sam Baker",28,"lt",4,4,308,"6-5","USC","5/30/1985","5",2,"Atlanta Falcons / 1st / 21st pick / 2008"
"4",59,"Joplo Bartu",23,"LB",16,13,230,"6-2","Texas St.","10/3/1990","Rook",5,""
"5",71,"Kroy Biermann",28,"de",2,2,242,"6-3","Montana","9/12/1985","5",1,"Atlanta Falcons / 5th / 154th pick / 2008"
"6",63,"Justin Blalock",30,"LG",16,16,320,"6-3","Texas","12/20/1983","6",8,"Atlanta Falcons / 2nd / 39th pick / 2007"
"7",5,"Matthew Bosher",26,"",16,0,208,"6-1","Miami (FL)","10/18/1987","2",2,"Atlanta Falcons / 6th / 192nd pick / 2011"
"8",3,"Matt Bryant",38,"",16,0,200,"5-9","Baylor","5/29/1975","11",3,""
"9",51,"Jamar Chaney",27,"",1,0,242,"6-1","Mississippi St.","10/11/1986","3",0,"Philadelphia Eagles / 7th / 220th pick / 2010"
"10",86,"Chase Coffman",27,"",11,0,250,"6-5","Missouri","11/10/1986","4",0,"Cincinnati Bengals / 3rd / 98th pick / 2009"
"11",15,"Kevin Cone",25,"",16,0,207,"6-2","Georgia Tech","3/20/1988","2",0,""
"12",4,"Dominique Davis",24,"wr",1,0,210,"6-3","East Carolina","7/17/1989","1",0,""
"13",19,"Drew Davis",24,"",16,3,205,"6-1","Oregon","1/4/1989","2",2,""
"14",28,"Thomas DeCoud",28,"S",15,15,196,"6-1","California","3/19/1985","5",5,"Atlanta Falcons / 3rd / 98th pick / 2008"
"15",52,"Akeem Dent",26,"mlb",15,7,242,"6-1","Georgia","9/27/1987","2",3,"Atlanta Falcons / 3rd / 91st pick / 2011"
"16",42,"Patrick DiMarco",24,"fb",14,7,240,"6-1","South Carolina","4/30/1989","1",0,""
"17",83,"Harry Douglas",29,"WR",16,11,170,"5-11","Louisville","9/16/1984","5",9,"Atlanta Falcons / 3rd / 84th pick / 2008"
"18",34,"Bradie Ewing",24,"fb",2,2,239,"6-0","Wisconsin","12/26/1989","1",0,"Atlanta Falcons / 5th / 157th pick / 2012"
"19",24,"Dominique Franks",26,"",16,0,180,"6-0","Oklahoma","10/8/1987","3",1,"Atlanta Falcons / 5th / 135th pick / 2010"
"20",53,"Omar Gaither",29,"mlb",8,1,235,"6-2","Tennessee","3/18/1984","7",1,"Philadelphia Eagles / 5th / 168th pick / 2006"
"21",88,"Tony Gonzalez*",37,"TE",16,16,251,"6-5","California","2/27/1976","16",7,"Kansas City Chiefs / 1st / 13th pick / 1997"
"22",93,"Malliciah Goodman",23,"de",14,1,276,"6-4","Clemson","1/4/1990","Rook",1,"Atlanta Falcons / 4th / 127th pick / 2013"
"23",69,"Harland Gunn",24,"",3,0,310,"6-2","Miami (FL)","8/30/1989","1",0,""
"24",47,"Josh Harris",24,"",16,0,224,"6-1","Auburn","4/27/1989","1",1,""
"25",61,"Joe Hawley",25,"c",16,7,297,"6-3","UNLV","10/22/1988","3",4,"Atlanta Falcons / 4th / 117th pick / 2010"
