"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Bruce Alexander",26,"",9,0,170,"5-9","S.F. Austin","9/17/1965","2",1,""
"2",65,"Eric Andolsek",25,"LG",16,16,254,"6-2","LSU","8/22/1966","3",7,"Detroit Lions / 5th / 111th pick / 1988"
"3",6,"Jim Arnold",30,"P",16,0,215,"6-2","Vanderbilt","1/31/1961","8",2,"Kansas City Chiefs / 5th / 119th pick / 1983"
"4",93,"Jerry Ball*+",27,"NT",13,13,330,"6-1","SMU","12/15/1964","4",12,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",40,"Reggie Barrett",22,"wr",2,0,214,"6-3","Texas-El Paso","8/14/1969","Rook",0,"Detroit Lions / 3rd / 58th pick / 1991"
"6",59,"Anthony Bell",27,"",10,0,235,"6-3","Michigan St.","7/2/1964","5",1,"St. Louis Cardinals / 1st / 5th pick / 1986"
"7",36,"Bennie Blades*",25,"FS",16,16,221,"6-0","Miami (FL)","9/3/1966","3",8,"Detroit Lions / 1st / 3rd pick / 1988"
"8",66,"Shawn Bouwens",23,"",16,0,293,"6-5","Nebraska Wesleyan","5/25/1968","Rook",1,"New England Patriots / 9th / 226th pick / 1990"
"9",75,"Lomas Brown*",28,"LT",15,15,282,"6-4","Florida","3/30/1963","6",11,"Detroit Lions / 1st / 6th pick / 1985"
"10",95,"Mark Brown",30,"",2,0,230,"6-2","Purdue","7/18/1961","8",0,"Miami Dolphins / 9th / 250th pick / 1983"
"11",87,"Jeff Campbell",23,"wr",14,1,167,"5-8","Colorado","3/26/1968","1",1,"Detroit Lions / 5th / 118th pick / 1990"
"12",50,"Toby Caston",26,"",16,0,235,"6-1","LSU","7/17/1965","4",1,"Houston Oilers / 6th / 159th pick / 1987"
"13",82,"Robert Clark",26,"WR",14,14,175,"5-11","North Carolina Central","8/6/1965","4",7,"New Orleans Saints / 10th / 263rd pick / 1987"
"14",55,"Mike Cofer",31,"lb",2,2,245,"6-5","Tennessee","4/7/1960","8",1,"Detroit Lions / 3rd / 67th pick / 1983"
