"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Willis Adams",24,"",16,0,194,"6-2","Houston","8/22/1956","1",2,"Cleveland Browns / 1st / 20th pick / 1979"
"2",77,"Lyle Alzado+",31,"RDE",16,16,255,"6-3","Yankton","4/3/1949","9",12,"Denver Broncos / 4th / 79th pick / 1971"
"3",52,"Dick Ambrose",27,"RILB",16,16,235,"6-0","Virginia","1/17/1953","5",7,"Cleveland Browns / 12th / 290th pick / 1975"
"4",24,"Autry Beamon",27,"",13,0,190,"6-1","Texas A&M-Commerce","11/12/1953","5",1,"Minnesota Vikings / 12th / 311th pick / 1975"
"5",28,"Ron Bolton",30,"LCB",16,16,180,"6-2","Norfolk St.","4/16/1950","8",7,"New England Patriots / 5th / 124th pick / 1972"
"6",91,"Henry Bradley",27,"NT",16,16,261,"6-2","Alcorn St.","9/4/1953","1",7,"San Diego Chargers / 9th / 237th pick / 1978"
"7",49,"Clinton Burrell",24,"RCB",15,13,192,"6-1","LSU","9/4/1956","1",6,"Cleveland Browns / 6th / 151st pick / 1979"
"8",12,"Don Cockroft",35,"K",16,0,195,"6-2","Adams St.","2/6/1945","12",2,"Cleveland Browns / 3rd / 55th pick / 1967"
"9",53,"Bill Cowher",23,"lb",16,2,225,"6-3","North Carolina St.","5/8/1957","Rook",2,""
"10",93,"Ron Crews",24,"",16,0,256,"6-4","Notre Dame,UNLV","10/9/1956","Rook",1,"Cleveland Browns / 4th / 99th pick / 1980"
"11",27,"Thom Darden",30,"FS",16,16,195,"6-2","Michigan","8/28/1950","8",6,"Cleveland Browns / 1st / 18th pick / 1972"
"12",21,"Oliver Davis",26,"db",15,1,203,"6-1","Tennessee St.","8/29/1954","3",1,"Cleveland Browns / 4th / 102nd pick / 1977"
"13",64,"Joe DeLamielleure*",29,"RG",16,13,254,"6-3","Michigan St.","3/16/1951","7",12,"Buffalo Bills / 1st / 26th pick / 1973"
"14",54,"Tom DeLeone*",30,"C",16,16,248,"6-2","Ohio St.","8/13/1950","8",11,"Cincinnati Bengals / 5th / 106th pick / 1972"
"15",73,"Doug Dieken*",31,"LT",16,16,254,"6-5","Illinois","2/12/1949","9",11,"Cleveland Browns / 6th / 142nd pick / 1971"
"16",8,"Johnny Evans",24,"P",16,0,197,"6-1","North Carolina St.","2/18/1956","2",2,"Cleveland Browns / 2nd / 39th pick / 1978"
"17",83,"Ricky Feacher",26,"",16,0,174,"5-10","Miss. Valley St.","2/11/1954","4",3,"New England Patriots / 10th / 270th pick / 1976"
"18",20,"Judson Flint",23,"",13,0,201,"6-0","Memphis,California (PA)","1/26/1957","Rook",1,"New England Patriots / 7th / 177th pick / 1979"
"19",94,"Elvis Franks",23,"",16,0,252,"6-4","Morgan St.","7/9/1957","Rook",1,"Cleveland Browns / 5th / 116th pick / 1980"
"20",50,"Don Goode",29,"lb",15,3,234,"6-2","Kansas","6/21/1951","6",2,"San Diego Chargers / 1st / 15th pick / 1974"
"21",59,"Charlie Hall",32,"LOLB",16,16,220,"6-3","Houston","12/2/1948","9",7,"Cleveland Browns / 3rd / 68th pick / 1971"
"22",26,"Dino Hall",25,"KR",16,0,165,"5-7","Rowan","12/6/1955","1",0,""
"23",90,"Marshall Harris",25,"LDE",16,15,261,"6-6","TCU","12/6/1955","Rook",7,"New York Jets / 8th / 198th pick / 1979"
"24",35,"Calvin Hill",33,"",15,0,227,"6-4","Yale","1/2/1947","11",4,"Dallas Cowboys / 1st / 24th pick / 1969"
"25",68,"Robert Jackson",27,"g",14,4,255,"6-2","Duke","4/1/1953","5",3,""
"26",56,"Robert Jackson",26,"LILB",14,14,230,"6-1","Texas A&M","8/7/1954","2",6,"Cleveland Browns / 1st / 17th pick / 1977"
"27",48,"Lawrence Johnson",23,"db",2,2,204,"5-11","Wisconsin","9/11/1957","1",1,"Cleveland Browns / 2nd / 40th pick / 1979"
"28",85,"Dave Logan",26,"WR",16,16,219,"6-4","Colorado","2/2/1954","4",9,"Cleveland Browns / 3rd / 65th pick / 1976"
"29",57,"Clay Matthews",24,"ROLB",14,13,245,"6-2","USC","3/15/1956","2",6,"Cleveland Browns / 1st / 12th pick / 1978"
"30",16,"Paul McDonald",22,"",15,0,185,"6-2","USC","2/23/1958","Rook",0,"Cleveland Browns / 4th / 109th pick / 1980"
"31",30,"Cleo Miller",28,"",16,0,207,"5-11","Ark-Pine Bluff","9/5/1952","6",1,""
"32",55,"John Mohring",24,"",14,0,240,"6-3","C.W. Post","11/14/1956","Rook",1,"Detroit Lions / 8th / 213th pick / 1979"
