"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Rabih Abdullah",27,"",16,0,220,"6-0","Lehigh","4/27/1975","3",0,""
"2",24,"Reggie Austin",25,"lcb",9,4,185,"5-9","Wake Forest","1/21/1977","1",2,"Chicago Bears / 4th / 125th pick / 2000"
"3",23,"Jerry Azumah",25,"RCB",16,16,195,"5-10","New Hampshire","9/1/1977","3",6,"Chicago Bears / 5th / 147th pick / 1999"
"4",84,"Fred Baxter",31,"te",5,3,268,"6-3","Auburn","6/14/1971","9",0,"New York Jets / 5th / 115th pick / 1993"
"5",86,"Marty Booker*",26,"WR",16,16,212,"6-0","La-Monroe","7/31/1976","3",10,"Chicago Bears / 3rd / 78th pick / 1999"
"6",70,"Alfonso Boone",26,"ldt",16,5,318,"6-4","Mount San Antonio JC","1/11/1976","1",3,"Detroit Lions / 7th / 253rd pick / 2000"
"7",96,"Alex Brown",23,"DE",15,9,262,"6-3","Florida","6/4/1979","Rook",5,"Chicago Bears / 4th / 104th pick / 2002"
"8",30,"Mike Brown",24,"FS",16,15,212,"5-10","Nebraska","2/13/1978","2",7,"Chicago Bears / 2nd / 39th pick / 2000"
"9",10,"Henry Burris",27,"qb",6,1,195,"6-0","Temple","6/4/1975","Rook",1,""
"10",55,"Mike Caldwell",31,"lb",16,3,235,"6-2","Middle Tenn. St.","8/31/1971","9",3,"Cleveland Browns / 3rd / 83rd pick / 1993"
"11",49,"Marq Cerqua",25,"",2,0,223,"6-2","Furman,Carson-Newman","4/3/1977","1",0,""
"12",12,"Chris Chandler",37,"qb",9,7,224,"6-4","Washington","10/12/1965","14",3,"Indianapolis Colts / 3rd / 76th pick / 1988"
"13",39,"Travis Coleman",22,"",7,0,180,"5-11","Hampton","1/4/1980","Rook",0,""
"14",75,"Marc Colombo",24,"lt",10,5,320,"6-7","Boston Col.","10/8/1978","Rook",2,"Chicago Bears / 1st / 29th pick / 2002"
"15",59,"Rosevelt Colvin",25,"LB",16,15,250,"6-3","Purdue","9/5/1977","3",7,"Chicago Bears / 4th / 111th pick / 1999"
"16",93,"Phillip Daniels",29,"DE",13,13,290,"6-3","Georgia","3/4/1973","6",6,"Seattle Seahawks / 4th / 99th pick / 1996"
"17",82,"John Davis",29,"TE",10,8,257,"6-4","Emporia St.","5/14/1973","5",2,"Dallas Cowboys / 5th / 2nd pick / 1994 Supp"
"18",73,"Kevin Dogins",30,"lg",15,8,295,"6-1","Texas A&M-Kingsville","12/7/1972","6",4,""
"19",2,"Paul Edinger",24,"",16,0,175,"5-8","Michigan St.","1/17/1978","2",5,"Chicago Bears / 6th / 174th pick / 2000"
"20",79,"Steve Edwards",23,"",1,0,330,"6-5","Tennessee St.,Central Florida","2/20/1979","Rook",0,""
"21",87,"Jamin Elliott",23,"",2,0,187,"6-0","Delaware","10/5/1979","Rook",0,"Chicago Bears / 6th / 203rd pick / 2002"
"22",69,"Mike Gandy",23,"lt",13,11,310,"6-4","Notre Dame","1/3/1979","Rook",4,"Chicago Bears / 3rd / 68th pick / 2001"
"23",85,"John Gilmore",23,"te",8,4,260,"6-4","Penn St.","9/21/1979","Rook",1,"New Orleans Saints / 6th / 196th pick / 2002"
"24",72,"Ernest Grant",26,"",11,0,310,"6-5","Ark-Pine Bluff","5/17/1976","2",1,"Miami Dolphins / 6th / 167th pick / 2000"
"25",25,"Bobby Gray",24,"",3,0,212,"6-0","Louisiana Tech","4/30/1978","Rook",0,"Chicago Bears / 5th / 140th pick / 2002"
"26",43,"Michael Green",26,"SS",16,16,195,"6-0","NW State (LA)","12/6/1976","2",6,"Chicago Bears / 7th / 254th pick / 2000"
"27",53,"Warrick Holdman",27,"lb",4,4,234,"6-1","Texas A&M","11/22/1975","3",2,"Chicago Bears / 4th / 106th pick / 1999"
"28",52,"Bobbie Howard",25,"LB",16,9,232,"5-10","Notre Dame","6/14/1977","1",4,""
"29",32,"Leon Johnson",28,"rb",16,4,222,"6-0","North Carolina","7/13/1974","5",3,"New York Jets / 4th / 104th pick / 1997"
"30",38,"Eric Joyce",24,"",3,0,200,"5-10","Tennessee St.","1/21/1978","Rook",0,""
"31",90,"Bryan Knight",23,"",15,0,238,"6-2","Pittsburgh","1/22/1979","Rook",2,"Chicago Bears / 5th / 165th pick / 2002"
