"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Ian Allen",27,"",2,0,310,"6-4","Purdue","7/22/1978","3",0,""
"2",22,"Damien Anderson",26,"",5,0,212,"5-11","Northwestern","7/17/1979","3",0,""
"3",28,"J.J. Arrington",22,"rb",15,5,214,"5-9","California","1/23/1983","Rook",3,"Arizona Cardinals / 2nd / 44th pick / 2005"
"4",30,"Obafemi Ayanbadejo",30,"fb",16,2,235,"6-2","San Diego St.","3/5/1975","7",2,""
"5",44,"Jarrod Baxter",26,"fb",8,2,245,"6-1","New Mexico","3/9/1979","3",0,"Houston Texans / 5th / 136th pick / 2002"
"6",89,"Adam Bergen",22,"TE",16,9,263,"6-4","Lehigh","9/3/1983","Rook",2,""
"7",92,"Bertrand Berry",30,"DE",8,8,275,"6-3","Notre Dame","8/15/1975","8",4,"Indianapolis Colts / 3rd / 86th pick / 1997"
"8",55,"Darryl Blackstock",22,"lb",14,1,241,"6-3","Virginia","5/30/1983","Rook",1,"Arizona Cardinals / 3rd / 95th pick / 2005"
"9",81,"Anquan Boldin",25,"WR",14,14,218,"6-1","Florida St.","10/3/1980","2",10,"Arizona Cardinals / 2nd / 54th pick / 2003"
"10",73,"Jeremy Bridges",25,"lg",7,3,301,"6-4","Southern Miss","4/19/1980","1",2,"Philadelphia Eagles / 6th / 185th pick / 2003"
"11",85,"John Bronson",23,"",1,0,260,"6-3","Penn St.","7/8/1982","Rook",0,""
"12",61,"Elton Brown",23,"RG",9,9,329,"6-5","Virginia","5/22/1982","Rook",4,"Arizona Cardinals / 4th / 111th pick / 2005"
"13",93,"Tim Bulman",23,"lb",8,1,294,"6-3","Boston Col.","10/31/1982","Rook",1,""
"14",69,"Rolando Cantu",24,"",1,0,361,"6-5","ITESM Monterey","2/25/1981","Rook",0,""
"15",22,"Dyshod Carter",27,"",3,0,195,"5-10","Kansas St.","6/18/1978","4",0,""
"16",94,"Antonio Cochran",29,"",3,0,299,"6-4","Georgia","6/21/1976","6",0,"Seattle Seahawks / 4th / 115th pick / 1999"
"17",58,"Karlos Dansby",24,"LB",15,15,243,"6-4","Auburn","11/3/1981","1",9,"Arizona Cardinals / 2nd / 33rd pick / 2004"
"18",51,"James Darling",31,"MLB",14,14,247,"6-1","Washington St.","12/29/1974","8",7,"Philadelphia Eagles / 2nd / 57th pick / 1997"
"19",75,"Leonard Davis",27,"LT",15,15,375,"6-6","Texas","9/5/1978","4",7,"Arizona Cardinals / 1st / 2nd pick / 2001"
"20",98,"Russell Davis",30,"nt",3,3,310,"6-4","North Carolina","3/28/1975","6",1,"Chicago Bears / 2nd / 48th pick / 1999"
"21",90,"Darnell Dockett",24,"DT",16,16,293,"6-4","Florida St.","5/27/1981","1",7,"Arizona Cardinals / 3rd / 64th pick / 2004"
"22",83,"Eric Edwards",25,"TE",16,9,256,"6-5","LSU","8/4/1980","1",1,""
"23",68,"Dante Ellington",25,"",2,0,330,"6-6","Alabama","2/29/1980","Rook",0,""
"24",11,"Larry Fitzgerald*",22,"WR",16,16,225,"6-3","Pittsburgh","8/31/1983","1",10,"Arizona Cardinals / 1st / 3rd pick / 2004"
"25",47,"Aaron Francisco",22,"",11,0,212,"6-2","BYU","7/5/1983","Rook",1,""
"26",25,"Eric Green",23,"lcb",12,5,197,"5-11","Virginia Tech","3/16/1982","Rook",3,"Arizona Cardinals / 3rd / 75th pick / 2005"
"27",34,"Robert Griffith",35,"FS",16,16,197,"5-11","San Diego St.","11/30/1970","11",6,""
"28",64,"Adam Haayer",28,"lg",12,4,311,"6-6","Minnesota","2/22/1977","3",2,"Tennessee Titans / 6th / 199th pick / 2001"
"29",29,"Quentin Harris",28,"db",16,1,214,"6-1","Syracuse","1/26/1977","3",2,""
"30",48,"Nathan Hodel",28,"",16,0,249,"6-2","Illinois","11/12/1977","3",1,""
"31",42,"James Hodgins",28,"",1,0,274,"6-1","San Jose St.","4/30/1977","6",0,""
"32",15,"Carlyle Holiday",24,"",1,0,217,"6-2","Notre Dame","10/4/1981","Rook",0,""
"33",57,"Orlando Huff",27,"LB",16,12,250,"6-2","Fresno St.","8/14/1978","4",6,"Seattle Seahawks / 4th / 104th pick / 2001"
"34",32,"James Jackson",29,"",8,0,215,"5-10","Miami (FL)","8/4/1976","4",0,"Cleveland Browns / 3rd / 65th pick / 2001"
"35",80,"Bryant Johnson",24,"wr",14,4,214,"6-2","Penn St.","3/7/1981","2",3,"Arizona Cardinals / 1st / 17th pick / 2003"
"36",59,"Eric Johnson",29,"",3,0,210,"6-0","Nebraska","4/30/1976","5",0,""
"37",84,"Teyo Johnson",24,"te",6,3,260,"6-5","Stanford","11/29/1981","2",0,"Oakland Raiders / 2nd / 63rd pick / 2003"
"38",53,"Isaac Keys",27,"",6,0,245,"6-3","Morehouse","6/6/1978","1",0,""
"39",72,"Ross Kolodziej",27,"NT",16,14,295,"6-3","Wisconsin","5/11/1978","4",6,"New York Giants / 7th / 230th pick / 2001"
"40",60,"Nick Leckey",23,"C",14,9,298,"6-3","Kansas St.","3/12/1982","1",4,"Arizona Cardinals / 6th / 167th pick / 2004"
"41",82,"Charles Lee",28,"",6,0,227,"6-3","Central Florida","11/19/1977","5",1,"Green Bay Packers / 7th / 242nd pick / 2000"
"42",62,"Shawn Lynch",26,"c",2,1,294,"6-4","Duke","7/25/1979","Rook",1,""
"43",27,"David Macklin",27,"RCB",16,15,200,"5-10","Penn St.","7/14/1978","5",6,"Indianapolis Colts / 3rd / 91st pick / 2000"
"44",37,"Adrian Mayes",25,"",3,0,211,"6-1","LSU","11/17/1980","1",0,""
"45",12,"Josh McCown",26,"qb",9,6,212,"6-4","SMU,Sam Houston St.","7/4/1979","3",5,"Arizona Cardinals / 3rd / 81st pick / 2002"
"46",19,"LeRon McCoy",23,"wr",10,4,205,"6-1","Indiana (PA)","1/24/1982","Rook",1,"Arizona Cardinals / 7th / 226th pick / 2005"
"47",52,"Lance Mitchell",24,"",12,0,247,"6-2","Oklahoma","10/9/1981","Rook",1,"Arizona Cardinals / 5th / 168th pick / 2005"
"48",91,"Langston Moore",24,"nt",8,1,303,"6-1","South Carolina","7/17/1981","1",1,"Cincinnati Bengals / 6th / 174th pick / 2003"
"49",33,"Harold Morrow",32,"",14,0,232,"5-11","Auburn","2/24/1973","9",0,""
"50",82,"J.J. Moses",26,"",2,0,178,"5-6","Iowa St.","9/12/1979","3",0,""
"51",16,"John Navarre",25,"",1,0,250,"6-6","Michigan","9/9/1980","1",0,"Arizona Cardinals / 7th / 202nd pick / 2004"
"52",18,"Reggie Newhouse",24,"wr",3,1,191,"6-1","Baylor","2/16/1981","1",0,""
"53",3,"Nick Novak",24,"",5,0,191,"6-0","Maryland","8/21/1981","Rook",0,""
"54",56,"Chike Okeafor",29,"DE",16,16,265,"6-4","Purdue","3/27/1976","6",8,"San Francisco 49ers / 3rd / 89th pick / 1999"
"55",97,"Calvin Pace",25,"dt",5,1,262,"6-4","Wake Forest","10/28/1980","2",1,"Arizona Cardinals / 1st / 18th pick / 2003"
"56",70,"Anton Palepoi",27,"",3,0,283,"6-3","UNLV","1/19/1978","3",0,"Seattle Seahawks / 2nd / 60th pick / 2002"
