"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",37,"Ainsley Battles",26,"",1,0,204,"5-11","Vanderbilt","11/6/1978","4",0,""
"2",97,"Kendrell Bell",26,"",3,0,254,"6-1","Georgia","7/2/1978","3",0,"Pittsburgh Steelers / 2nd / 39th pick / 2001"
"3",36,"Jerome Bettis*",32,"rb",15,6,252,"5-11","Notre Dame","2/16/1972","11",7,"Los Angeles Rams / 1st / 10th pick / 1993"
"4",72,"Barrett Brooks",32,"",5,0,325,"6-5","Kansas St.","5/5/1972","9",0,"Philadelphia Eagles / 2nd / 58th pick / 1995"
"5",46,"Dante Brown",24,"",1,0,218,"6-1","Memphis","7/28/1980","Rook",0,""
"6",80,"Plaxico Burress",27,"SE",11,11,226,"6-5","Michigan St.","8/12/1977","4",7,"Pittsburgh Steelers / 1st / 8th pick / 2000"
"7",23,"Tyrone Carter",28,"",9,0,190,"5-8","Minnesota","3/31/1976","4",1,"Minnesota Vikings / 4th / 118th pick / 2000"
"8",96,"Kendrick Clancy",26,"",8,0,305,"6-1","Mississippi","9/17/1978","4",1,"Pittsburgh Steelers / 3rd / 72nd pick / 2000"
"9",21,"Ricardo Colclough",22,"",16,0,186,"5-11","Tusculum","4/18/1982","Rook",1,"Pittsburgh Steelers / 2nd / 38th pick / 2004"
"10",48,"Matt Cushing",29,"",16,0,255,"6-4","Illinois","7/2/1975","5",0,""
"11",83,"Chris Doering",31,"",3,0,202,"6-4","Florida","5/19/1973","8",0,"Jacksonville Jaguars / 6th / 185th pick / 1996"
"12",66,"Alan Faneca*+",28,"LG",16,16,312,"6-5","LSU","12/7/1976","6",14,"Pittsburgh Steelers / 1st / 26th pick / 1998"
"13",51,"James Farrior*+",29,"LILB",16,16,242,"6-2","Virginia","1/6/1975","7",19,"New York Jets / 1st / 8th pick / 1997"
"14",50,"Larry Foote",24,"RILB",16,16,234,"6-0","Michigan","6/12/1980","2",9,"Pittsburgh Steelers / 4th / 128th pick / 2002"
"15",17,"Chris Gardocki",34,"",16,0,192,"6-1","Clemson","2/7/1970","13",3,"Chicago Bears / 3rd / 78th pick / 1991"
"16",53,"Clark Haggans",27,"LOLB",13,13,243,"6-4","Colorado St.","1/10/1977","4",7,"Pittsburgh Steelers / 5th / 137th pick / 2000"
"17",98,"Casey Hampton",27,"nt",6,6,320,"6-1","Texas","9/3/1977","3",3,"Pittsburgh Steelers / 1st / 19th pick / 2001"
"18",92,"James Harrison",26,"lolb",16,4,242,"6-0","Kent St.","5/4/1978","2",4,""
"19",64,"Jeff Hartings*+",32,"C",16,16,301,"6-3","Penn St.","9/7/1972","8",14,"Detroit Lions / 1st / 23rd pick / 1996"
