"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",1,"Gary Anderson",29,"K",16,0,193,"5-11","Syracuse","7/16/1959","6",4,"Buffalo Bills / 7th / 171st pick / 1982"
"2",14,"Todd Blackledge",27,"qb",3,3,225,"6-3","Penn St.","2/25/1961","5",2,"Kansas City Chiefs / 1st / 7th pick / 1983"
"3",60,"Brian Blankenship",25,"LG",13,12,286,"6-1","Nebraska-Omaha,Nebraska","4/7/1963","1",6,""
"4",13,"Steve Bono",26,"",2,0,215,"6-4","UCLA","5/11/1962","3",0,"Minnesota Vikings / 6th / 142nd pick / 1985"
"5",77,"Jim Boyle",26,"",6,0,270,"6-5","Tulane","7/27/1962","1",0,"Miami Dolphins / 9th / 250th pick / 1984"
"6",6,"Bubby Brister",26,"QB",13,13,205,"6-3","Tulane,La-Monroe","8/15/1962","2",10,"Pittsburgh Steelers / 3rd / 67th pick / 1986"
"7",91,"Gregg Carr",26,"rolb",13,5,219,"6-2","Auburn","3/31/1962","3",3,"Pittsburgh Steelers / 6th / 160th pick / 1985"
"8",24,"Rodney Carter",24,"rb",14,1,218,"6-0","Purdue","10/30/1964","1",5,"Pittsburgh Steelers / 7th / 175th pick / 1986"
"9",88,"Joey Clinkscales",24,"",4,0,199,"6-0","Tennessee","5/21/1964","1",0,"Pittsburgh Steelers / 9th / 233rd pick / 1987"
"10",63,"Dermontti Dawson",23,"rg",8,5,288,"6-2","Kentucky","6/17/1965","Rook",3,"Pittsburgh Steelers / 2nd / 44th pick / 1988"
"11",27,"Thomas Everett",24,"FS",14,12,190,"5-9","Baylor","11/21/1964","1",5,"Pittsburgh Steelers / 4th / 94th pick / 1987"
"12",68,"Lorenzo Freeman",24,"nt",13,2,300,"6-5","Pittsburgh","5/23/1964","1",1,"Green Bay Packers / 4th / 89th pick / 1987"
"13",92,"Keith Gary",29,"RDE",15,9,263,"6-3","Ferrum,Oklahoma","9/14/1959","5",3,"Pittsburgh Steelers / 1st / 17th pick / 1981"
"14",86,"Preston Gothard",26,"TE",16,15,239,"6-4","Alabama","2/23/1962","3",1,""
"15",29,"Cornell Gowdy",25,"SS",16,14,196,"6-1","Morgan St.","10/2/1963","2",5,""
