"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",77,"Oliver Barnett",28,"de",16,2,288,"6-3","Kentucky","4/9/1966","4",2,"Atlanta Falcons / 3rd / 55th pick / 1990"
"2",82,"Don Beebe",30,"WR",13,11,185,"5-11","West. Illinois,Aurora,Chadron St.","12/18/1964","5",6,"Buffalo Bills / 3rd / 82nd pick / 1989"
"3",97,"Cornelius Bennett",29,"LOLB",16,16,237,"6-2","Alabama","8/25/1965","7",7,"Indianapolis Colts / 1st / 2nd pick / 1987"
"4",80,"Bill Brooks",30,"WR",16,9,188,"6-0","Boston Univ.","4/6/1964","8",5,"Indianapolis Colts / 4th / 86th pick / 1986"
"5",81,"Bucky Brooks",23,"",3,0,192,"6-0","North Carolina","1/22/1971","Rook",0,"Buffalo Bills / 2nd / 48th pick / 1994"
"6",96,"Monty Brown",24,"",3,0,238,"6-0","Ferris St.","4/13/1970","1",0,""
"7",22,"Jeff Burris",22,"PR",16,0,190,"6-0","Notre Dame","6/7/1972","Rook",0,"Buffalo Bills / 1st / 27th pick / 1994"
"8",2,"Steve Christie",27,"K",16,0,195,"6-0","William & Mary","11/13/1967","4",4,""
"9",85,"Russell Copeland",23,"wr",15,4,200,"6-0","Memphis","11/14/1971","1",3,"Buffalo Bills / 4th / 111th pick / 1993"
"10",66,"Jerry Crafts",26,"rt",16,7,343,"6-5","Oklahoma,Louisville","1/6/1968","2",5,"Indianapolis Colts / 11th / 292nd pick / 1991"
"11",43,"Matt Darby",26,"FS",16,16,200,"6-2","UCLA","11/19/1968","2",7,"Buffalo Bills / 5th / 139th pick / 1992"
"12",65,"John Davis",29,"RG",16,16,310,"6-4","Georgia Tech","8/22/1965","7",9,"Houston Oilers / 11th / 287th pick / 1987"
"13",23,"Kenneth Davis",32,"rb",16,1,208,"5-10","TCU","4/16/1962","8",4,"Green Bay Packers / 2nd / 41st pick / 1986"
"14",62,"Mike Devlin",25,"",16,0,305,"6-2","Iowa","11/16/1969","1",1,"Buffalo Bills / 5th / 136th pick / 1993"
"15",38,"Mike Dumas",25,"",14,0,198,"6-0","Indiana","3/18/1969","3",1,"Houston Oilers / 2nd / 28th pick / 1991"
"16",70,"John Fina",25,"LT",12,12,300,"6-5","Arizona","3/11/1969","2",6,"Buffalo Bills / 1st / 27th pick / 1992"
"17",35,"Carwell Gardner",28,"fb",16,7,240,"6-2","Kentucky,Louisville","11/27/1966","4",2,"Buffalo Bills / 2nd / 42nd pick / 1990"
"18",50,"Keith Goganious",26,"lb",16,1,239,"6-2","Penn St.","12/7/1968","2",1,"Buffalo Bills / 3rd / 83rd pick / 1992"
"19",90,"Phil Hansen",26,"LDE",16,16,278,"6-5","North Dakota St.","5/20/1968","3",7,"Buffalo Bills / 2nd / 54th pick / 1991"
"20",36,"Jerome Henderson",25,"",12,0,193,"5-10","Clemson","8/8/1969","3",1,"New England Patriots / 2nd / 41st pick / 1991"
"21",76,"Steve Hoyem",24,"",6,0,287,"6-7","Stanford","11/12/1970","Rook",1,""
"22",67,"Kent Hull",33,"C",16,16,284,"6-5","Mississippi St.","1/13/1961","8",9,""
"23",84,"Lonnie Johnson",23,"te",10,1,240,"6-3","Florida St.","2/14/1971","Rook",0,"Buffalo Bills / 2nd / 61st pick / 1994"
"24",20,"Henry Jones",27,"SS",16,16,197,"5-11","Illinois","12/29/1967","3",6,"Buffalo Bills / 1st / 26th pick / 1991"
"25",30,"Yonel Jourdain",23,"KR",9,0,204,"5-11","Southern Illinois","4/20/1971","Rook",1,""
"26",12,"Jim Kelly",34,"QB",14,14,217,"6-3","Miami (FL)","2/14/1960","8",12,"Buffalo Bills / 1st / 14th pick / 1983"
"27",68,"Corbin Lacina",24,"LG",11,10,302,"6-4","Augustana (SD)","11/2/1970","Rook",5,"Buffalo Bills / 6th / 167th pick / 1993"
"28",63,"Adam Lingner",34,"",16,0,268,"6-4","Illinois","11/2/1960","11",1,"Kansas City Chiefs / 9th / 231st pick / 1983"
"29",73,"Mike Lodish",27,"nt",15,5,275,"6-3","UCLA","8/11/1967","4",3,"Buffalo Bills / 10th / 265th pick / 1990"
"30",55,"Mark Maddox",26,"RILB",15,14,233,"6-1","Northern Michigan","3/23/1968","2",6,"Buffalo Bills / 9th / 249th pick / 1991"
"31",87,"Vince Marrow",26,"",10,0,251,"6-3","Youngstown St.,Toledo","8/17/1968","Rook",0,"Buffalo Bills / 11th / 307th pick / 1992"
"32",88,"Pete Metzelaars",34,"TE",16,16,254,"6-7","Wabash","5/24/1960","12",4,"Seattle Seahawks / 3rd / 75th pick / 1982"
"33",9,"Chris Mohr",28,"P",16,0,215,"6-5","Alabama","5/11/1966","5",2,"Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"34",60,"Jerry Ostroski",24,"g",4,3,320,"6-3","Tulsa","7/12/1970","Rook",2,"Kansas City Chiefs / 10th / 271st pick / 1992"
"35",74,"Glenn Parker",28,"RT",16,16,305,"6-5","Arizona","4/22/1966","4",9,"Buffalo Bills / 3rd / 69th pick / 1990"
"36",99,"James Patton",24,"",11,0,287,"6-3","Texas","1/5/1970","1",1,"Buffalo Bills / 2nd / 55th pick / 1992"
"37",53,"Marvcus Patton",27,"LILB",16,16,236,"6-2","UCLA","5/1/1967","4",6,"Buffalo Bills / 8th / 208th pick / 1990"
"38",58,"Marlo Perry",22,"",2,0,250,"6-4","Jackson St.","8/25/1972","Rook",0,"Buffalo Bills / 3rd / 81st pick / 1994"
"39",71,"Ed Philion",24,"",4,0,277,"6-2","Ferris St.","3/27/1970","Rook",0,""
"40",94,"Mark Pike",31,"",16,0,272,"6-4","Georgia Tech","12/27/1963","7",1,"Buffalo Bills / 7th / 178th pick / 1986"
"41",83,"Andre Reed*",30,"WR",16,16,190,"6-2","Kutztown Pennsylvania","1/29/1964","9",14,"Buffalo Bills / 4th / 86th pick / 1985"
"42",14,"Frank Reich",33,"qb",16,2,210,"6-4","Maryland","12/4/1961","9",2,"Buffalo Bills / 3rd / 57th pick / 1985"
"43",93,"Sam Rogers",24,"",14,0,245,"6-3","Colorado","5/30/1970","Rook",1,"Buffalo Bills / 2nd / 64th pick / 1994"
"44",24,"Kurt Schulz",26,"",16,0,208,"6-1","East. Washington","12/12/1968","2",1,"Buffalo Bills / 7th / 195th pick / 1992"
"45",78,"Bruce Smith*+",31,"RDE",15,15,262,"6-4","Virginia Tech","6/18/1963","9",14,"Buffalo Bills / 1st / 1st pick / 1985"
"46",28,"Thomas Smith",24,"RCB",16,16,188,"5-11","North Carolina","12/5/1970","1",6,"Buffalo Bills / 1st / 28th pick / 1993"
"47",56,"Darryl Talley",34,"ROLB",16,16,235,"6-4","West Virginia","7/10/1960","11",6,"Buffalo Bills / 2nd / 39th pick / 1983"
"48",89,"Steve Tasker*",32,"wr",14,0,185,"5-9","Northwestern","4/10/1962","9",0,"Houston Oilers / 9th / 226th pick / 1985"
"49",86,"Damon Thomas",24,"",3,0,215,"6-2","Wayne State (NE)","12/15/1970","Rook",0,""
"50",34,"Thurman Thomas",28,"RB",15,15,200,"5-10","Oklahoma St.","5/16/1966","6",12,"Buffalo Bills / 2nd / 40th pick / 1988"
"51",21,"Nate Turner",25,"",13,0,255,"6-1","Nebraska","5/28/1969","1",0,"Buffalo Bills / 6th / 167th pick / 1992"
"52",25,"Mickey Washington",26,"LCB",16,16,195,"5-9","Texas A&M","7/8/1968","4",7,"Phoenix Cardinals / 8th / 199th pick / 1990"
"53",91,"Jeff Wright",31,"NT",12,11,274,"6-2","Tulsa,Central Missouri St.","6/13/1963","6",4,"Buffalo Bills / 8th / 213th pick / 1988"
"54",NA,"Team Total",27.2,"",16,NA,240.8,"6-2.0","","","3.8",NA,""
