"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Anderson",24,"mlb",10,1,220,"6-3","Virginia Tech","9/26/1983","1",1,"Carolina Panthers / 3rd / 88th pick / 2006"
"2",7,"Jason Baker",29,"",16,0,201,"6-1","Iowa","5/17/1978","6",3,""
"3",52,"Jon Beason",22,"MLB",16,16,237,"6-0","Miami (FL)","1/14/1985","Rook",9,"Carolina Panthers / 1st / 25th pick / 2007"
"4",73,"Jeremy Bridges",27,"RG",13,10,301,"6-4","Southern Miss","4/19/1980","3",4,"Philadelphia Eagles / 6th / 185th pick / 2003"
"5",8,"David Carr",28,"qb",6,4,215,"6-3","Fresno St.","7/21/1979","5",2,"Houston Texans / 1st / 1st pick / 2002"
"6",18,"Drew Carter",26,"wr",16,7,200,"6-3","Ohio St.","9/5/1981","2",4,"Carolina Panthers / 5th / 163rd pick / 2004"
"7",83,"Keary Colbert",25,"WR",12,8,200,"6-1","USC","5/21/1982","3",3,"Carolina Panthers / 2nd / 62nd pick / 2004"
"8",35,"Deke Cooper",30,"FS",16,15,215,"6-3","Notre Dame","10/18/1977","5",7,""
"9",96,"Donte Curry",29,"",7,0,233,"6-1","Morris Brown","7/22/1978","6",1,""
"10",58,"Thomas Davis",24,"LB",16,16,231,"6-1","Georgia","3/22/1983","2",8,"Carolina Panthers / 1st / 14th pick / 2005"
"11",17,"Jake Delhomme",32,"qb",3,3,215,"6-2","La-Lafayette","1/10/1975","8",2,""
"12",41,"Curtis DeLoatch",26,"",6,0,217,"6-2","North Carolina A&T","10/4/1981","3",0,""
"13",29,"Patrick Dendy",25,"lcb",7,1,190,"6-0","Rice","3/10/1982","2",1,""
"14",53,"Na'il Diggs",29,"LB",16,9,238,"6-4","Ohio St.","7/8/1978","7",5,"Green Bay Packers / 4th / 98th pick / 2000"
"15",86,"Christian Fauria",36,"te",15,4,250,"6-4","Colorado","9/22/1971","12",0,"Seattle Seahawks / 2nd / 39th pick / 1995"
"16",26,"DeShaun Foster",27,"RB",16,16,222,"6-0","UCLA","1/10/1980","4",5,"Carolina Panthers / 2nd / 34th pick / 2002"
"17",20,"Chris Gamble",24,"LCB",15,12,200,"6-1","Ohio St.","3/11/1983","3",5,"Carolina Panthers / 1st / 28th pick / 2004"
"18",91,"Gary Gibson",25,"",1,0,285,"6-3","Rutgers","5/5/1982","Rook",0,""
"19",37,"Nick Goings",29,"",4,0,225,"6-0","Ohio St.,Pittsburgh","1/26/1978","6",0,""
"20",98,"Otis Grigsby",27,"",4,0,260,"6-3","Kentucky","11/19/1980","Rook",0,""
"21",69,"Jordan Gross",27,"RT",16,16,300,"6-4","Utah","7/20/1980","4",7,"Carolina Panthers / 1st / 8th pick / 2003"
"22",63,"Geoff Hangartner",25,"rg",16,4,301,"6-5","Texas A&M","4/22/1982","2",2,"Carolina Panthers / 5th / 169th pick / 2005"
"23",43,"Chris Harris",25,"SS",15,15,206,"6-1","La-Monroe","8/6/1982","2",7,"Chicago Bears / 6th / 181st pick / 2005"
"24",75,"Justin Hartwig",29,"C",15,15,305,"6-4","Kansas","11/21/1978","5",6,"Tennessee Titans / 6th / 187th pick / 2002"
"25",24,"Alex Haynes",25,"",10,0,223,"5-10","Central Florida","2/13/1982","Rook",0,""
"26",45,"Brad Hoover",31,"FB",16,12,242,"6-0","West. Carolina","11/11/1976","7",1,""
"27",57,"Brandon Jamison",26,"",15,0,205,"6-1","Clemson,West Georgia","7/31/1981","1",1,""
"28",80,"Dwayne Jarrett",21,"",7,0,219,"6-4","USC","9/11/1986","Rook",1,"Carolina Panthers / 2nd / 45th pick / 2007"
"29",77,"Kris Jenkins",28,"RDT",16,15,335,"6-4","Maryland","8/3/1979","6",7,"Carolina Panthers / 2nd / 44th pick / 2001"
"30",95,"Charles Johnson",21,"de",3,2,270,"6-2","Georgia","7/10/1986","Rook",1,"Carolina Panthers / 3rd / 83rd pick / 2007"
"31",65,"Ryan Kalil",22,"rg",6,3,299,"6-3","USC","3/29/1985","Rook",1,"Carolina Panthers / 2nd / 59th pick / 2007"
"32",4,"John Kasay",38,"",16,0,198,"5-10","Georgia","10/27/1969","16",3,"Seattle Seahawks / 4th / 98th pick / 1991"
