"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",88,"Bert Askson",32,"",14,1,223,"6-3","Texas Southern","12/16/1945","6",2,"Pittsburgh Steelers / 14th / 340th pick / 1970"
"2",70,"Bob Barber",26,"RDE",14,14,240,"6-3","Grambling St.","12/26/1951","1",7,"Pittsburgh Steelers / 2nd / 51st pick / 1975"
"3",11,"David Beverly",27,"P",14,0,180,"6-2","Auburn","8/19/1950","3",3,""
"4",42,"John Brockington",29,"",1,0,225,"6-1","Ohio St.","9/7/1948","6",0,"Green Bay Packers / 1st / 9th pick / 1971"
"5",28,"Willie Buchanon",27,"LCB",14,14,190,"6-0","San Diego St.","11/4/1950","5",6,"Green Bay Packers / 1st / 7th pick / 1972"
"6",77,"Mike Butler",23,"LDE",14,14,265,"6-5","Kansas","4/4/1954","Rook",6,"Green Bay Packers / 1st / 9th pick / 1977"
"7",53,"Fred Carr",31,"RLB",14,14,238,"6-5","Texas-El Paso","8/19/1946","9",6,"Green Bay Packers / 1st / 5th pick / 1968"
"8",50,"Jim Carter",29,"MLB",14,14,235,"6-3","Minnesota","10/18/1948","7",6,"Green Bay Packers / 3rd / 68th pick / 1970"
"9",31,"Jim Culbreath",25,"",13,0,209,"6-0","Oklahoma","10/21/1952","Rook",0,"Green Bay Packers / 10th / 260th pick / 1977"
"10",10,"Lynn Dickey",28,"QB",9,9,214,"6-3","Kansas St.","10/19/1949","6",4,"Houston Oilers / 3rd / 56th pick / 1971"
"11",12,"Brian Dowling",30,"",2,0,210,"6-2","Yale","4/1/1947","5",0,"Minnesota Vikings / 11th / 277th pick / 1969"
"12",57,"Derrel Gofourth",22,"",13,0,260,"6-3","Oklahoma St.","3/20/1955","Rook",2,"Green Bay Packers / 7th / 172nd pick / 1977"
"13",24,"Johnnie Gray",24,"FS",14,14,185,"5-11","Cal State-Fullerton","12/18/1953","2",6,""
"14",51,"Jim Gueno",23,"",14,0,220,"6-2","Tulane","1/15/1954","1",3,"Green Bay Packers / 9th / 245th pick / 1976"
"15",58,"Don Hansen",33,"",8,0,235,"6-2","Illinois","8/20/1944","11",3,"Minnesota Vikings / 3rd / 42nd pick / 1966, Miami Dolphins / 7th / 51st pick / 1966"
"16",40,"Willard Harrell",25,"PR",13,4,162,"5-8","Pacific","9/16/1952","2",4,"Green Bay Packers / 3rd / 58th pick / 1975"
"17",82,"Keith Hartwig",24,"",4,0,186,"6-0","Arizona","12/10/1953","Rook",0,"Minnesota Vikings / 11th / 306th pick / 1977"
"18",62,"Dennis Havig",28,"",7,6,253,"6-2","Colorado","5/6/1949","5",2,"Atlanta Falcons / 8th / 189th pick / 1971"
"19",72,"Dick Himes",31,"RT",13,12,244,"6-4","Ohio St.","5/25/1946","9",4,"Green Bay Packers / 3rd / 81st pick / 1968"
"20",71,"Melvin Jackson",23,"RG",13,13,267,"6-1","USC","5/5/1954","1",4,"Green Bay Packers / 12th / 328th pick / 1976"
