"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",61,"Josh Allen",23,"",3,0,315,"6-3","ULM","12/30/1991","Rook",0,""
"2",27,"Johnthan Banks",25,"CB",15,14,185,"6-2","Mississippi St.","10/3/1989","1",6,"Tampa Bay Buccaneers / 2nd / 43rd pick / 2013"
"3",23,"Mark Barron",25,"ss",7,7,213,"6-1","Alabama","10/27/1989","2",3,"Tampa Bay Buccaneers / 1st / 7th pick / 2012"
"4",91,"Da'Quan Bowers",24,"de",11,2,275,"6-4","Clemson","2/23/1990","3",2,"Tampa Bay Buccaneers / 2nd / 51st pick / 2011"
"5",84,"Cameron Brate",23,"te",5,1,235,"6-5","Harvard","7/3/1991","Rook",0,""
"6",26,"Crezdon Butler",27,"cb",11,3,183,"6-0","Clemson","5/26/1987","4",1,"Pittsburgh Steelers / 5th / 164th pick / 2010"
"7",52,"Jonathan Casillas",27,"lb",5,3,225,"6-0","Wisconsin","6/3/1987","5",1,""
"8",94,"Adrian Clayborn",26,"de",1,1,281,"6-3","Iowa","7/6/1988","3",0,"Tampa Bay Buccaneers / 1st / 20th pick / 2011"
"9",73,"Anthony Collins",29,"LT",10,10,308,"6-6","Kansas","11/2/1985","6",4,"Cincinnati Bengals / 4th / 112th pick / 2008"
"10",75,"Oniel Cousins",30,"rt",16,7,315,"6-4","Texas-El Paso","6/28/1984","3",3,"Baltimore Ravens / 3rd / 99th pick / 2008"
"11",54,"Lavonte David",24,"LB",14,14,233,"6-1","Nebraska","1/23/1990","2",6,"Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"12",48,"Andrew DePaola",27,"",16,0,205,"6-2","Rutgers","7/28/1987","Rook",1,""
"13",62,"Evan Dietrich-Smith",28,"C",15,15,297,"6-2","Idaho St.","7/19/1986","5",6,""
"14",39,"Brandon Dixon",24,"",14,0,203,"5-11","NW Missouri St.","4/26/1990","Rook",1,"New York Jets / 6th / 195th pick / 2014"
"15",69,"Demar Dotson",29,"RT",16,16,315,"6-9","Southern Mississippi","10/11/1985","5",6,""
"16",57,"Larry English",28,"de",12,1,254,"6-2","Northern Illinois","1/22/1986","5",1,"San Diego Chargers / 1st / 16th pick / 2009"
"17",13,"Mike Evans",21,"WR",15,15,231,"6-5","Texas A&M","8/21/1993","Rook",7,"Tampa Bay Buccaneers / 1st / 7th pick / 2014"
"18",96,"T.J. Fatinikun",23,"",10,0,250,"6-2","Toledo","7/28/1991","Rook",1,""
"19",50,"Dane Fletcher",28,"mlb",16,4,244,"6-2","Montana St.","9/14/1986","4",2,""
"20",59,"Mason Foster",25,"MLB",10,10,241,"6-1","Washington","3/1/1989","3",4,"Tampa Bay Buccaneers / 3rd / 84th pick / 2011"
"21",32,"Isaiah Frey",24,"",8,0,188,"5-11","Nevada","4/6/1990","2",0,"Chicago Bears / 6th / 184th pick / 2012"
"22",92,"William Gholston",23,"DE",15,9,281,"6-6","Michigan St.","7/31/1991","1",4,"Tampa Bay Buccaneers / 4th / 126th pick / 2013"
"23",72,"Garrett Gilkey",24,"c",16,1,318,"6-6","Chadron St.","7/9/1990","1",1,"Cleveland Browns / 7th / 227th pick / 2013"
"24",8,"Mike Glennon",25,"qb",6,5,225,"6-7","North Carolina St.","12/12/1989","1",4,"Tampa Bay Buccaneers / 3rd / 73rd pick / 2013"
"25",38,"Dashon Goldson",30,"FS",14,14,205,"6-2","Washington","9/18/1984","7",5,"San Francisco 49ers / 4th / 126th pick / 2007"
"26",14,"Robert Herron",22,"",8,0,193,"5-9","Wyoming","6/2/1992","Rook",0,"Tampa Bay Buccaneers / 6th / 185th pick / 2014"
"27",11,"Trindon Holliday",28,"",1,0,162,"5-5","LSU","4/27/1986","3",0,"Houston Texans / 6th / 197th pick / 2010"
"28",83,"Vincent Jackson",31,"WR",16,16,241,"6-5","Northern Colorado","1/14/1983","9",7,"San Diego Chargers / 2nd / 61st pick / 2005"
"29",25,"Mike James",23,"",11,0,223,"5-10","Miami (FL)","4/13/1991","1",0,"Tampa Bay Buccaneers / 6th / 189th pick / 2013"
"30",24,"Mike Jenkins",29,"",1,0,200,"6-0","South Florida","3/22/1985","6",0,"Dallas Cowboys / 1st / 25th pick / 2008"
"31",29,"Leonard Johnson",24,"db",16,3,198,"5-10","Iowa St.","3/10/1990","2",2,""
"32",90,"Michael Johnson",27,"DE",14,13,260,"6-7","Georgia Tech","2/7/1987","5",5,"Cincinnati Bengals / 3rd / 70th pick / 2009"
"33",15,"Tavarres King",24,"",2,0,189,"6-0","Georgia","7/14/1990","1",0,"Denver Broncos / 5th / 161st pick / 2013"
"34",9,"Michael Koenen",32,"",16,0,195,"5-11","West. Washington","7/13/1982","9",0,""
"35",46,"Jorvorskie Lane",27,"fb",9,4,277,"5-11","Texas A&M","2/4/1987","2",0,""
"36",51,"Danny Lansanah",29,"LB",16,11,248,"6-1","Connecticut","8/28/1985","6",6,""
"37",45,"Orie Lemon",27,"lb",10,3,244,"6-1","Oklahoma St.","9/9/1987","3",2,""
"38",53,"Brandon Magee",24,"",9,0,223,"5-11","Arizona St.","10/22/1990","1",1,""
"39",70,"Logan Mankins",32,"LG",16,16,307,"6-4","Fresno St.","3/10/1982","9",6,"New England Patriots / 1st / 32nd pick / 2005"
"40",22,"Doug Martin",25,"RB",11,11,223,"5-9","Boise St.","1/13/1989","2",3,"Tampa Bay Buccaneers / 1st / 31st pick / 2012"
"41",95,"Matthew Masifilo",25,"",1,0,280,"6-3","Stanford","10/1/1989","2",0,""
"42",12,"Josh McCown",35,"QB",11,11,212,"6-4","SMU,Sam Houston St.","7/4/1979","12",4,"Arizona Cardinals / 3rd / 81st pick / 2002"
"43",93,"Gerald McCoy*",26,"DT",13,13,295,"6-4","Oklahoma","2/25/1988","4",10,"Tampa Bay Buccaneers / 1st / 3rd pick / 2010"
"44",98,"Clinton McDonald",27,"DT",13,13,289,"6-1","Memphis","1/6/1987","5",6,"Cincinnati Bengals / 7th / 249th pick / 2009"
"45",30,"Bradley McDougald",24,"ss",15,5,215,"6-0","Kansas","11/15/1990","1",2,""
"46",96,"Steven Means",24,"",1,0,263,"6-3","Buffalo","9/16/1990","1",0,"Tampa Bay Buccaneers / 5th / 147th pick / 2013"
"47",11,"Louis Murphy",27,"wr",11,3,200,"6-2","Florida","5/11/1987","5",3,"Oakland Raiders / 4th / 124th pick / 2009"
"48",7,"Patrick Murray",23,"",16,0,182,"5-7","Fordham","6/22/1991","Rook",4,""
"49",82,"Brandon Myers",29,"te",14,6,250,"6-4","Iowa","9/4/1985","5",1,"Oakland Raiders / 6th / 202nd pick / 2009"
"50",66,"Patrick Omameh",25,"RG",16,16,305,"6-4","Michigan","12/29/1989","1",6,""
"51",80,"Chris Owusu",24,"",3,0,195,"6-0","Stanford","1/6/1990","2",0,""
"52",64,"Kevin Pamphile",24,"te",7,2,310,"6-5","Purdue","11/27/1990","Rook",1,"Tampa Bay Buccaneers / 5th / 149th pick / 2014"
"53",86,"Solomon Patton",24,"",7,0,177,"5-9","Florida","10/17/1990","Rook",0,""
"54",43,"Bobby Rainey",27,"rb",15,5,205,"5-8","West. Kentucky","10/16/1987","2",5,""
"55",86,"Evan Rodriguez",26,"",1,0,242,"6-1","Temple","9/21/1988","2",0,"Chicago Bears / 4th / 111th pick / 2012"
"56",87,"Austin Seferian-Jenkins",22,"TE",9,9,262,"6-6","Washington","9/29/1992","Rook",2,"Tampa Bay Buccaneers / 2nd / 38th pick / 2014"
"57",89,"Russell Shepard",24,"",16,0,195,"6-1","LSU","9/17/1990","1",0,""
"58",48,"Lawrence Sidbury",28,"",1,0,267,"6-2","Richmond","2/6/1986","5",0,"Atlanta Falcons / 4th / 125th pick / 2009"
"59",34,"Charles Sims",24,"",8,0,214,"6-0","West Virginia","9/19/1990","Rook",2,"Tampa Bay Buccaneers / 3rd / 69th pick / 2014"
"60",56,"Jacquies Smith",24,"de",15,7,260,"6-2","Missouri","3/18/1990","2",4,""
"61",60,"Scott Solomon",26,"",6,0,262,"6-3","Rice","11/5/1988","2",1,"Tennessee Titans / 7th / 211th pick / 2012"
"62",97,"Akeem Spence",23,"dt",16,5,307,"6-1","Illinois","11/29/1991","1",4,"Tampa Bay Buccaneers / 4th / 100th pick / 2013"
"63",88,"Luke Stocker",26,"te",13,7,255,"6-5","Tennessee","7/17/1988","3",0,"Tampa Bay Buccaneers / 4th / 104th pick / 2011"
"64",37,"Keith Tandy",25,"",15,0,202,"5-10","West Virginia","2/12/1989","2",1,"Tampa Bay Buccaneers / 6th / 174th pick / 2012"
"65",19,"Marcus Thigpen",28,"",4,0,193,"5-9","Indiana","5/15/1986","2",0,""
"66",58,"George Uko",22,"",1,0,284,"6-3","USC","2/12/1992","Rook",0,""
"67",21,"Alterraun Verner",26,"CB",14,14,181,"5-10","UCLA","12/13/1988","4",5,"Tennessee Titans / 4th / 104th pick / 2010"
"68",52,"Jason Williams",28,"",3,0,240,"6-1","West. Illinois","4/23/1986","5",0,"Dallas Cowboys / 3rd / 69th pick / 2009"
"69",41,"C.J. Wilson",25,"",2,0,187,"5-11","North Carolina St.","11/18/1989","1",0,""
"70",31,"Major Wright",26,"fs",12,7,204,"6-0","Florida","7/1/1988","4",3,"Chicago Bears / 3rd / 75th pick / 2010"
"71",NA,"Team Total",25.9,"",16,NA,239.2,"6-1.5","","","2.8",NA,""
