"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",44,"Stefon Adams",27,"PR",10,0,189,"5-10","East Carolina","8/11/1963","4",0,"Los Angeles Raiders / 3rd / 80th pick / 1985"
"2",61,"Mike Baab",31,"C",16,16,270,"6-4","Texas","12/6/1959","8",5,"Cleveland Browns / 5th / 115th pick / 1982"
"3",60,"Al Baker",34,"LDE",9,9,265,"6-6","Colorado St.","12/9/1956","12",3,"Detroit Lions / 2nd / 40th pick / 1978"
"4",97,"Robert Banks",27,"RDE",15,9,259,"6-5","Notre Dame","12/10/1963","2",3,"Houston Oilers / 7th / 176th pick / 1987"
"5",37,"Harlon Barnett",23,"",6,0,200,"5-11","Michigan St.","1/2/1967","Rook",0,"Cleveland Browns / 4th / 101st pick / 1990"
"6",24,"Anthony Blaylock",25,"lcb",16,7,190,"5-10","Winston-Salem St.","2/21/1965","2",3,"Cleveland Browns / 4th / 103rd pick / 1988"
"7",47,"Keith Bostic",29,"",4,0,216,"6-1","Michigan","1/17/1961","7",0,"Houston Oilers / 2nd / 42nd pick / 1983"
"8",36,"Stephen Braggs",25,"db",15,2,178,"5-9","Texas","8/29/1965","3",2,"Cleveland Browns / 6th / 165th pick / 1987"
"9",86,"Brian Brennan",28,"wr",16,5,178,"5-9","Boston Col.","2/15/1962","6",4,"Cleveland Browns / 4th / 104th pick / 1984"
"10",94,"Bob Buczkowski",26,"de",15,3,260,"6-5","Pittsburgh","5/5/1964","3",2,"Los Angeles Raiders / 1st / 24th pick / 1986"
"11",90,"Rob Burnett",23,"lde",16,6,265,"6-4","Syracuse","8/27/1967","Rook",2,"Cleveland Browns / 5th / 129th pick / 1990"
"12",26,"Raymond Clayborn",35,"RCB",16,16,186,"6-0","Texas","1/2/1955","13",4,"New England Patriots / 1st / 16th pick / 1977"
"13",58,"Marcus Cotton",24,"",7,0,225,"6-3","USC","8/11/1966","2",0,"Atlanta Falcons / 2nd / 28th pick / 1988"
"14",74,"Paul Farren",30,"LT",16,16,272,"6-5","Boston Univ.","12/24/1960","7",5,"Cleveland Browns / 12th / 316th pick / 1983"
