"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",73,"Roger Allen",26,"",4,0,329,"6-3","Missouri Western St.","2/10/1986","3",0,""
"2",20,"Ronde Barber",37,"FS",16,16,184,"5-10","Virginia","4/7/1975","15",7,"Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"3",24,"Mark Barron",23,"SS",16,16,213,"6-1","Alabama","10/27/1989","Rook",6,"Tampa Bay Buccaneers / 1st / 7th pick / 2012"
"4",10,"Connor Barth",26,"",15,0,193,"5-11","North Carolina","4/11/1986","4",4,""
"5",17,"Arrelious Benn",24,"wr",8,1,225,"6-2","Illinois","9/8/1988","2",0,"Tampa Bay Buccaneers / 2nd / 39th pick / 2010"
"6",71,"Michael Bennett",27,"DE",16,16,271,"6-4","Texas A&M","11/13/1985","3",8,""
"7",31,"E.J. Biggers",25,"LCB",13,12,180,"6-0","West. Michigan","6/13/1987","3",4,"Tampa Bay Buccaneers / 7th / 217th pick / 2009"
"8",43,"Ahmad Black",23,"fs",16,1,183,"5-9","Florida","12/12/1989","1",2,"Tampa Bay Buccaneers / 5th / 151st pick / 2011"
"9",58,"Quincy Black",28,"lb",9,5,226,"6-2","New Mexico","2/28/1984","5",3,"Tampa Bay Buccaneers / 3rd / 68th pick / 2007"
"10",27,"LeGarrette Blount",26,"",13,0,245,"6-1","Oregon","12/5/1986","2",1,""
"11",91,"Da'Quan Bowers",22,"",10,0,275,"6-4","Clemson","2/23/1990","1",1,"Tampa Bay Buccaneers / 2nd / 51st pick / 2011"
"12",82,"Nate Byham",24,"te",11,2,268,"6-4","Pittsburgh","6/27/1988","2",0,"San Francisco 49ers / 6th / 182nd pick / 2010"
"13",44,"Dallas Clark",33,"te",16,7,257,"6-3","Iowa","6/12/1979","9",4,"Indianapolis Colts / 1st / 24th pick / 2003"
"14",94,"Adrian Clayborn",24,"de",3,3,281,"6-3","Iowa","7/6/1988","1",1,"Tampa Bay Buccaneers / 1st / 20th pick / 2011"
"15",51,"Jacob Cutrera",24,"",8,0,238,"6-3","LSU","5/18/1988","2",1,""
"16",54,"Lavonte David",22,"LB",16,16,233,"6-1","Nebraska","1/23/1990","Rook",9,"Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"17",69,"Demar Dotson",27,"RT",16,15,315,"6-9","Southern Mississippi","10/11/1985","3",9,""
"18",89,"David Douglas",23,"",1,0,205,"6-1","Arizona","6/27/1989","Rook",0,""
