"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"Dan Alexander",23,"RG",16,16,260,"6-4","LSU","6/17/1955","1",9,"New York Jets / 8th / 200th pick / 1977"
"2",67,"Darrell Austin",27,"",13,1,250,"6-4","South Carolina","11/6/1951","3",2,"Denver Broncos / 16th / 404th pick / 1974"
"3",83,"Jerome Barkum",28,"TE",16,16,218,"6-3","Jackson St.","7/18/1950","6",5,"New York Jets / 1st / 9th pick / 1972"
"4",80,"Kevin Bell",23,"",9,0,180,"5-10","Lamar","3/14/1955","Rook",0,"San Diego Chargers / 12th / 321st pick / 1978"
"5",51,"Greg Buttle",24,"LOLB",8,8,235,"6-3","Penn St.","6/20/1954","2",3,"New York Jets / 3rd / 67th pick / 1976"
"6",25,"Scott Dierking",23,"RB",15,13,218,"5-10","Purdue","5/24/1955","1",8,"New York Jets / 4th / 90th pick / 1977"
"7",47,"Jim Earley",22,"",2,0,230,"6-1","Michigan St.","1/23/1956","Rook",0,"New York Jets / 7th / 170th pick / 1978"
"8",65,"Joe Fields",25,"C",16,16,250,"6-2","Rutgers-Camden,Widener","11/14/1953","3",9,"New York Jets / 14th / 349th pick / 1975"
"9",81,"Derrick Gaffney",23,"WR",16,16,181,"6-1","Florida","5/24/1955","Rook",9,"New York Jets / 8th / 197th pick / 1978"
"10",21,"Clark Gaines",24,"rb",16,1,206,"6-1","Wake Forest","2/1/1954","2",2,""
"11",49,"Reggie Grant",23,"",14,0,185,"5-9","Oregon","9/2/1955","Rook",2,"New York Jets / 9th / 225th pick / 1978"
"12",42,"Bruce Harper",23,"KR",16,0,174,"5-8","Kutztown Pennsylvania","6/20/1955","1",6,""
"13",63,"John Hennessy",23,"LILB",16,16,243,"6-3","Michigan","3/12/1955","1",5,"New York Jets / 10th / 256th pick / 1977"
"14",52,"Mike Hennigan",27,"RILB",12,12,217,"6-2","Parsons,Tennessee Tech","10/24/1951","5",4,"Detroit Lions / 4th / 81st pick / 1973"
"15",88,"Mark Iwanowski",23,"",5,0,230,"6-4","Pennsylvania","9/8/1955","Rook",0,""
"16",40,"Bobby Jackson",22,"LCB",16,16,178,"5-9","Florida St.","12/23/1956","Rook",5,"New York Jets / 6th / 140th pick / 1978"
