"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",78,"Allen Barbre",24,"",8,0,303,"6-4","Missouri Southern","6/22/1984","1",1,"Green Bay Packers / 4th / 119th pick / 2007"
"2",56,"Nick Barnett",27,"MLB",9,9,240,"6-2","Oregon St.","5/27/1981","5",4,"Green Bay Packers / 1st / 29th pick / 2003"
"3",20,"Atari Bigby",27,"ss",7,6,220,"5-11","Central Florida","9/19/1981","3",2,""
"4",55,"Desmond Bishop",24,"lb",15,1,241,"6-2","California","7/24/1984","1",2,"Green Bay Packers / 6th / 192nd pick / 2007"
"5",27,"Will Blackmon",24,"cb",16,1,200,"6-0","Boston Col.","10/27/1984","2",4,"Green Bay Packers / 4th / 115th pick / 2006"
"6",24,"Jarrett Bush",24,"",16,0,194,"6-0","Utah St.","5/21/1984","2",1,""
"7",54,"Brandon Chillar",26,"lb",14,7,253,"6-3","UCLA","10/21/1982","4",4,"St. Louis Rams / 4th / 130th pick / 2004"
"8",76,"Chad Clifton",32,"LT",15,15,330,"6-5","Tennessee","6/26/1976","8",9,"Green Bay Packers / 2nd / 44th pick / 2000"
"9",90,"Colin Cole",28,"",16,0,299,"6-2","Iowa","6/24/1980","4",2,""
"10",73,"Daryn Colledge",26,"LG",16,16,300,"6-4","Boise St.","2/11/1982","2",9,"Green Bay Packers / 2nd / 47th pick / 2006"
"11",36,"Nick Collins*",25,"FS",16,16,206,"5-11","Bethune-Cookman","8/16/1983","3",9,"Green Bay Packers / 2nd / 51st pick / 2005"
"12",2,"Mason Crosby",24,"",16,0,212,"6-1","Colorado","9/3/1984","1",2,"Green Bay Packers / 6th / 193rd pick / 2007"
"13",80,"Donald Driver",33,"WR",16,16,188,"6-0","Alcorn St.","2/2/1975","9",9,"Green Bay Packers / 7th / 213th pick / 1999"
"14",88,"Jermichael Finley",21,"te",14,1,240,"6-4","Texas","3/26/1987","Rook",1,"Green Bay Packers / 3rd / 91st pick / 2008"
"15",10,"Matt Flynn",23,"",7,0,228,"6-2","LSU","6/20/1985","Rook",0,"Green Bay Packers / 7th / 209th pick / 2008"
"16",6,"Derrick Frost",28,"",12,0,200,"6-4","Northern Iowa","11/25/1980","4",1,""
"17",94,"Kabeer Gbaja-Biamila",31,"de",7,1,255,"6-4","San Diego St.","9/24/1977","8",1,"Green Bay Packers / 5th / 149th pick / 2000"
