"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"George Adams",26,"rb",16,1,225,"6-1","Kentucky","12/22/1962","3",2,"New York Giants / 1st / 19th pick / 1985"
"2",2,"Raul Allegre",29,"",6,0,165,"5-9","Montana,Texas","6/15/1959","5",2,""
"3",24,"Ottis Anderson",31,"",16,0,220,"6-2","Miami (FL)","1/19/1957","9",2,"St. Louis Cardinals / 1st / 8th pick / 1979"
"4",67,"Billy Ard",29,"LG",16,16,265,"6-3","Wake Forest","3/12/1959","7",9,"New York Giants / 8th / 221st pick / 1981"
"5",85,"Stephen Baker",24,"WR",16,11,160,"5-8","Fresno St.","8/30/1964","1",6,"New York Giants / 3rd / 83rd pick / 1987"
"6",58,"Carl Banks",26,"LOLB",14,14,235,"6-4","Michigan St.","8/29/1962","4",7,"New York Giants / 1st / 3rd pick / 1984"
"7",89,"Mark Bavaro",25,"TE",16,15,245,"6-4","Notre Dame","4/28/1963","3",6,"New York Giants / 4th / 100th pick / 1985"
"8",88,"Brad Beckman",24,"",9,0,236,"6-3","Nebraska-Omaha","12/31/1964","Rook",0,"Minnesota Vikings / 7th / 183rd pick / 1988"
"9",8,"Maury Buford",28,"P",15,0,191,"6-1","Texas Tech","2/18/1960","6",2,"San Diego Chargers / 8th / 215th pick / 1982"
"10",64,"Jim Burt",29,"NT",16,11,260,"6-1","Miami (FL)","6/7/1959","7",6,""
"11",53,"Harry Carson",35,"RILB",12,10,237,"6-2","South Carolina St.","11/26/1953","12",6,"New York Giants / 4th / 105th pick / 1976"
"12",44,"Maurice Carthon",27,"FB",16,14,225,"6-1","Arkansas St.","4/24/1961","3",3,""
"13",25,"Mark Collins",24,"LCB",11,11,196,"5-10","Cal State-Fullerton","1/16/1964","2",5,"New York Giants / 2nd / 44th pick / 1986"
"14",98,"Johnie Cooks",30,"lb",13,4,247,"6-4","Mississippi St.","11/23/1958","6",2,"Baltimore Colts / 1st / 2nd pick / 1982"
"15",77,"Eric Dorsey",24,"LDE",16,16,280,"6-5","Notre Dame","8/5/1964","2",8,"New York Giants / 1st / 19th pick / 1986"
"16",76,"Jumbo Elliott",23,"lt",16,5,308,"6-7","Michigan","4/1/1965","Rook",4,"New York Giants / 2nd / 36th pick / 1988"
"17",69,"Joe Fields",35,"",13,0,250,"6-2","Rutgers-Camden,Widener","11/14/1953","13",1,"New York Jets / 14th / 349th pick / 1975"
"18",28,"Tom Flynn",26,"",16,0,195,"6-0","Pittsburgh","3/24/1962","4",1,"Green Bay Packers / 5th / 126th pick / 1984"
"19",41,"Neal Guggemos",24,"KR",11,0,187,"6-0","St. Thomas","6/14/1964","2",0,""
"20",37,"Wayne Haddix",23,"",7,0,203,"6-1","Liberty","7/23/1965","1",1,""
"21",54,"Andy Headen",28,"lb",4,3,240,"6-5","Clemson","7/8/1960","5",2,"New York Giants / 8th / 205th pick / 1983"
"22",48,"Kenny Hill",30,"SS",16,16,194,"6-0","Yale","7/25/1958","7",7,"Oakland Raiders / 8th / 194th pick / 1980"
"23",15,"Jeff Hostetler",27,"qb",16,1,215,"6-3","Penn St.,West Virginia","4/22/1961","3",1,"New York Giants / 3rd / 59th pick / 1984"
"24",74,"Erik Howard",24,"nt",16,5,275,"6-4","Washington St.","11/12/1964","2",4,"New York Giants / 2nd / 46th pick / 1986"
"25",57,"Byron Hunt",30,"",2,0,238,"6-5","SMU","12/17/1958","7",0,"New York Giants / 9th / 224th pick / 1981"
"26",82,"Mark Ingram",23,"wr",7,4,194,"5-10","Michigan St.","8/23/1965","1",2,"New York Giants / 1st / 28th pick / 1987"
"27",68,"Damian Johnson",26,"rg",6,6,290,"6-5","Kansas St.","12/18/1962","2",3,""
"28",52,"Pepper Johnson",24,"LILB",16,15,250,"6-3","Ohio St.","7/29/1964","2",8,"New York Giants / 2nd / 51st pick / 1986"
"29",43,"Terry Kinard*",29,"FS",16,16,199,"6-1","Clemson","11/24/1959","5",11,"New York Giants / 1st / 10th pick / 1983"
"30",5,"Sean Landeta",26,"",1,0,215,"6-0","Towson","1/6/1962","3",0,""
"31",46,"Greg Lasker",24,"",4,0,200,"6-0","Arkansas","9/28/1964","2",0,"New York Giants / 2nd / 53rd pick / 1986"
"32",86,"Lionel Manuel",26,"WR",16,16,178,"5-11","Pacific","4/13/1962","4",10,"New York Giants / 7th / 171st pick / 1984"
"33",70,"Leonard Marshall",27,"RDE",15,14,288,"6-3","LSU","10/22/1961","5",7,"New York Giants / 2nd / 37th pick / 1983"
"34",75,"George Martin",35,"",16,0,245,"6-4","Oregon","2/16/1953","13",2,"New York Giants / 11th / 262nd pick / 1975"
"35",80,"Phil McConkey",31,"PR",16,0,170,"5-10","Navy","2/24/1957","4",1,""
"36",6,"Paul McFadden",27,"K",10,0,163,"5-11","Youngstown St.","9/24/1961","4",3,"Philadelphia Eagles / 12th / 312th pick / 1984"
"37",60,"Eric Moore",23,"RG",11,10,293,"6-5","Indiana","1/21/1965","Rook",6,"New York Giants / 1st / 10th pick / 1988"
"38",20,"Joe Morris",28,"RB",16,15,195,"5-7","Syracuse","9/15/1960","6",9,"New York Giants / 2nd / 45th pick / 1982"
"39",84,"Zeke Mowatt",27,"te",16,3,238,"6-3","Florida St.","3/5/1961","5",2,""
"40",63,"Karl Nelson",28,"t",9,3,285,"6-6","Iowa St.","6/14/1960","4",3,"New York Giants / 3rd / 70th pick / 1983"
"41",65,"Bart Oates",30,"C",16,16,275,"6-4","BYU","12/16/1958","3",9,""
"42",55,"Gary Reasons",26,"rilb",16,6,235,"6-4","NW State (LA)","2/18/1962","4",5,"New York Giants / 4th / 105th pick / 1984"
"43",72,"Doug Riesenberg",23,"RT",16,11,280,"6-5","California","7/22/1965","1",7,"New York Giants / 6th / 168th pick / 1987"
"44",66,"William Roberts",26,"LT",16,13,291,"6-5","Ohio St.","8/5/1962","4",7,"New York Giants / 1st / 27th pick / 1984"
"45",81,"Stacy Robinson",26,"",11,0,186,"5-11","Prairie View,North Dakota St.","2/19/1962","3",1,"New York Giants / 2nd / 46th pick / 1985"
"46",22,"Lee Rouson",26,"",16,0,220,"6-1","Colorado","10/18/1962","3",1,"New York Giants / 8th / 213th pick / 1985"
"47",17,"Jeff Rutledge",31,"",1,0,195,"6-1","Alabama","1/22/1957","9",0,"Los Angeles Rams / 9th / 246th pick / 1979"
"48",51,"Ricky Shaw",23,"",14,0,240,"6-4","Oklahoma St.","7/28/1965","Rook",1,"New York Giants / 4th / 92nd pick / 1988"
"49",87,"Tim Sherwin",30,"",3,0,243,"6-6","Boston Col.","5/4/1958","7",0,"Baltimore Colts / 4th / 94th pick / 1981"
"50",11,"Phil Simms",33,"QB",15,15,216,"6-3","Morehead St.","11/3/1955","9",13,"New York Giants / 1st / 7th pick / 1979"
"51",56,"Lawrence Taylor*+",29,"ROLB",12,12,237,"6-3","North Carolina","2/4/1959","7",14,"New York Giants / 1st / 2nd pick / 1981"
"52",83,"Odessa Turner",24,"wr",4,1,205,"6-3","NW State (LA)","10/12/1964","1",1,"New York Giants / 4th / 112th pick / 1987"
