"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"Victor Adeyanju",26,"de",10,1,270,"6-4","Indiana","2/11/1983","3",1,"St. Louis Rams / 4th / 113th pick / 2006"
"2",98,"C.J. Ah You",27,"ldt",8,1,265,"6-4","Oklahoma","7/7/1982","Rook",1,"Buffalo Bills / 7th / 239th pick / 2007"
"3",NA,"Roger Allen",23,"lg",2,1,329,"6-3","Missouri Western St.","2/10/1986","Rook",0,""
"4",16,"Danny Amendola",24,"wr",14,2,183,"5-11","Texas Tech","11/2/1985","Rook",2,""
"5",0,"K.C. Asiodu",23,"",10,0,225,"6-2","Central Oklahoma","11/24/1986","Rook",1,""
"6",21,"O.J. Atogwe",28,"FS",12,12,203,"5-11","Stanford","6/23/1981","4",5,"St. Louis Rams / 3rd / 66th pick / 2005"
"7",17,"Donnie Avery",25,"WR",16,16,186,"5-11","Houston","6/12/1984","1",4,"St. Louis Rams / 2nd / 33rd pick / 2008"
"8",47,"Billy Bajema",27,"te",16,5,261,"6-5","Oklahoma St.","10/31/1982","4",1,"San Francisco 49ers / 7th / 249th pick / 2005"
"9",70,"Alex Barron",27,"LT",16,16,320,"6-7","Florida St.","9/28/1982","4",4,"St. Louis Rams / 1st / 19th pick / 2005"
"10",24,"Ronald Bartell",27,"LCB",15,15,208,"6-1","Howard","2/22/1982","4",5,"St. Louis Rams / 2nd / 50th pick / 2005"
"11",NA,"Jacob Bell",28,"LG",13,13,300,"6-5","Miami (OH)","3/2/1981","5",4,"Tennessee Titans / 5th / 138th pick / 2004"
"12",12,"Kyle Boller",28,"qb",7,4,220,"6-3","California","6/17/1981","6",-2,"Baltimore Ravens / 1st / 19th pick / 2003"
"13",NA,"Jason Brown",26,"C",16,16,313,"6-3","North Carolina","5/5/1983","4",4,"Baltimore Ravens / 4th / 124th pick / 2005"
"14",3,"Josh Brown",30,"",16,0,202,"6-0","Nebraska","4/29/1979","6",4,"Seattle Seahawks / 7th / 222nd pick / 2003"
"15",10,"Marc Bulger",32,"QB",9,8,215,"6-3","West Virginia","4/5/1977","7",2,"New Orleans Saints / 6th / 168th pick / 2000"
"16",14,"Keenan Burton",25,"wr",9,6,202,"6-0","Kentucky","10/29/1984","1",2,"St. Louis Rams / 4th / 128th pick / 2008"
"17",37,"James Butler",27,"SS",13,13,210,"6-3","Georgia Tech","9/7/1982","4",5,""
"18",36,"Quincy Butler",28,"rcb",14,7,190,"6-1","TCU","11/25/1981","3",3,""
"19",15,"Tim Carter",30,"",2,0,200,"6-0","Auburn","9/21/1979","7",0,"New York Giants / 2nd / 46th pick / 2002"
"20",57,"Chris Chamberlain",24,"",16,0,226,"6-2","Tulsa","9/30/1985","1",1,"St. Louis Rams / 7th / 228th pick / 2008"
"21",53,"Quinton Culberson",24,"",1,0,240,"6-1","Mississippi St.","10/21/1985","2",0,""
"22",43,"Craig Dahl",24,"fs",14,8,207,"6-1","North Dakota St.","6/17/1985","2",3,""
"23",34,"Kenneth Darby",27,"rb",16,1,214,"5-10","Alabama","12/26/1982","2",1,"Tampa Bay Buccaneers / 7th / 246th pick / 2007"
"24",NA,"Dominic Douglas",22,"",4,0,229,"6-1","Mississippi St.","1/13/1987","Rook",0,""
"25",69,"Leger Douzable",23,"ldt",12,1,305,"6-4","Central Florida","5/31/1986","Rook",1,""
"26",46,"Daniel Fells",26,"te",14,4,252,"6-4","California-Davis","9/23/1983","1",2,""
"27",32,"Bradley Fletcher",23,"rcb",7,3,196,"6-0","Iowa","6/25/1986","Rook",1,"St. Louis Rams / 3rd / 66th pick / 2009"
"28",35,"Samkon Gado",27,"",15,0,210,"5-11","Liberty","11/13/1982","4",0,""
"29",19,"Brandon Gibson",22,"wr",9,4,204,"6-0","Washington St.","8/13/1987","Rook",2,"Philadelphia Eagles / 6th / 194th pick / 2009"
"30",71,"Gary Gibson",27,"ldt",5,5,285,"6-3","Rutgers","5/5/1982","2",2,""
"31",73,"Adam Goldberg",29,"RT",16,14,310,"6-7","Wyoming","8/12/1980","5",4,""
"32",38,"Danny Gorrer",23,"cb",3,1,173,"6-0","Texas A&M","6/1/1986","Rook",0,""
"33",59,"Larry Grant",24,"",16,0,235,"6-1","Ohio St.","2/16/1985","1",1,"San Francisco 49ers / 7th / 214th pick / 2008"
"34",NA,"John Greco",24,"rg",11,3,320,"6-5","Toledo","3/24/1985","1",1,"St. Louis Rams / 3rd / 65th pick / 2008"
