"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Bobby Abrams",26,"",5,0,240,"6-3","Michigan","4/12/1967","3",0,""
"2",34,"Tommie Agee",29,"",12,0,225,"6-0","Auburn","2/22/1964","5",0,"Seattle Seahawks / 5th / 119th pick / 1987"
"3",8,"Troy Aikman*",27,"QB",14,14,219,"6-4","Oklahoma,UCLA","11/21/1966","4",16,"Dallas Cowboys / 1st / 1st pick / 1989"
"4",40,"Bill Bates",32,"",16,0,204,"6-1","Tennessee","6/6/1961","10",2,""
"5",89,"Kelly Blackwell",24,"",2,0,255,"6-1","TCU","2/13/1969","1",0,""
"6",24,"Larry Brown",24,"RCB",16,16,186,"5-11","TCU","11/30/1969","2",6,"Dallas Cowboys / 12th / 320th pick / 1991"
"7",75,"Tony Casillas",30,"LDT",15,14,278,"6-3","Oklahoma","10/26/1963","7",7,"Atlanta Falcons / 1st / 2nd pick / 1986"
"8",44,"Lincoln Coleman",24,"",7,0,249,"6-1","Notre Dame,Baylor","8/12/1969","Rook",1,""
"9",68,"Frank Cornish",26,"c",14,3,287,"6-4","UCLA","9/24/1967","3",3,"San Diego Chargers / 6th / 143rd pick / 1990"
"10",58,"Dixon Edwards",25,"LLB",16,15,230,"6-1","Michigan St.","3/25/1968","2",8,"Dallas Cowboys / 2nd / 37th pick / 1991"
"11",2,"Lin Elliott",25,"",2,0,182,"6-0","Texas Tech","11/11/1968","1",0,""
"12",27,"Thomas Everett*",29,"FS",16,16,190,"5-9","Baylor","11/21/1964","6",9,"Pittsburgh Steelers / 4th / 94th pick / 1987"
"13",46,"Joe Fishback",26,"",6,0,205,"6-0","Carson-Newman","11/29/1967","2",0,""
"14",39,"Derrick Gainer",27,"",11,0,235,"5-11","Florida A&M","8/15/1966","3",1,"Los Angeles Raiders / 8th / 205th pick / 1989"
"15",89,"Scott Galbraith",26,"",7,0,258,"6-2","USC","1/7/1967","3",0,"Cleveland Browns / 7th / 178th pick / 1990"
"16",29,"Kenneth Gant",26,"db",12,1,195,"5-11","Albany State (GA)","4/18/1967","3",1,"Dallas Cowboys / 9th / 221st pick / 1990"
"17",17,"Jason Garrett",27,"qb",5,1,200,"6-2","Princeton,Columbia","3/28/1966","Rook",0,""
"18",63,"John Gesek",30,"",14,0,282,"6-5","Sacramento St.","2/18/1963","6",1,"Los Angeles Raiders / 10th / 265th pick / 1987"
"19",66,"Kevin Gogan",29,"RG",16,16,317,"6-7","Washington","11/2/1964","6",9,"Dallas Cowboys / 8th / 206th pick / 1987"
"20",94,"Charles Haley",29,"RDE",14,11,252,"6-5","James Madison","1/6/1964","7",6,"San Francisco 49ers / 4th / 96th pick / 1986"
"21",38,"Chris Hall",23,"",1,0,184,"6-2","East Carolina","4/25/1970","Rook",0,"Dallas Cowboys / 9th / 250th pick / 1992"
"22",80,"Alvin Harper",25,"WR",16,15,210,"6-3","Tennessee","7/6/1968","2",10,"Dallas Cowboys / 1st / 12th pick / 1991"
"23",70,"Dale Hellestrae",31,"",16,0,282,"6-5","SMU","7/11/1962","8",1,"Buffalo Bills / 4th / 112th pick / 1985"
