"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"John Abraham*+",23,"DE",16,15,256,"6-4","South Carolina","5/6/1978","1",16,"New York Jets / 1st / 13th pick / 2000"
"2",20,"Richie Anderson",30,"FB",16,15,230,"6-2","Penn St.","9/13/1971","8",3,"New York Jets / 6th / 144th pick / 1993"
"3",96,"Tom Barndt",29,"ldt",6,1,301,"6-3","Pittsburgh","3/14/1972","5",1,"Kansas City Chiefs / 6th / 207th pick / 1995"
"4",88,"Anthony Becht",24,"TE",16,15,272,"6-5","West Virginia","8/8/1977","1",3,"New York Jets / 1st / 27th pick / 2000"
"5",98,"Shane Burton",27,"LDT",15,13,305,"6-6","Tennessee","1/18/1974","5",6,"Miami Dolphins / 5th / 150th pick / 1996"
"6",80,"Wayne Chrebet",28,"WR",15,15,188,"5-10","Hofstra","8/14/1973","6",8,""
"7",42,"Marcus Coleman",27,"RCB",16,15,210,"6-2","Texas Tech","5/24/1974","5",7,"New York Jets / 5th / 133rd pick / 1996"
"8",87,"Laveranues Coles",24,"WR",16,16,193,"5-11","Florida St.","12/29/1977","1",10,"New York Jets / 3rd / 78th pick / 2000"
"9",51,"James Darling",27,"",16,0,247,"6-1","Washington St.","12/29/1974","4",1,"Philadelphia Eagles / 2nd / 57th pick / 1997"
"10",85,"James Dearth",25,"te",16,1,270,"6-4","Tulsa,Tarleton St.","1/22/1976","2",0,"Cleveland Browns / 6th / 191st pick / 1999"
"11",92,"Shaun Ellis",24,"DE",16,15,285,"6-5","Tennessee","6/24/1977","1",7,"New York Jets / 1st / 12th pick / 2000"
"12",69,"Jason Fabini",27,"LT",16,16,304,"6-7","Cincinnati","8/25/1974","3",7,"New York Jets / 4th / 111th pick / 1998"
"13",58,"James Farrior",26,"LB",16,16,242,"6-2","Virginia","1/6/1975","4",8,"New York Jets / 1st / 8th pick / 1997"
"14",25,"Nick Ferguson",27,"fs",16,1,201,"5-11","Morris Brown,Georgia Tech","11/27/1974","1",2,""
"15",31,"Aaron Glenn",29,"LCB",13,12,185,"5-9","Texas A&M","7/16/1972","7",7,"New York Jets / 1st / 12th pick / 1994"
"16",56,"Jason Glenn",22,"",15,0,231,"6-0","Texas A&M","8/20/1979","Rook",1,"Detroit Lions / 6th / 173rd pick / 2001"
"17",21,"Victor Green",32,"SS",16,16,210,"5-11","Akron","12/8/1969","8",8,""
"18",9,"John Hall",27,"",16,0,240,"6-3","Wisconsin","3/17/1974","4",4,""
"19",81,"Matthew Hatchette",27,"",11,0,200,"6-3","Mercyhurst,Langston","5/1/1974","4",0,"Minnesota Vikings / 7th / 235th pick / 1997"
"20",30,"Chris Hayes",29,"fs",16,1,206,"6-0","Washington St.","5/7/1972","5",1,"New York Jets / 7th / 210th pick / 1996"
"21",86,"Windrell Hayes",25,"",1,0,198,"5-11","San Jose St.,USC","12/14/1976","1",0,"New York Jets / 5th / 143rd pick / 2000"
"22",23,"Jamie Henderson",22,"rcb",16,1,202,"6-2","Georgia","1/1/1979","Rook",2,"New York Jets / 4th / 101st pick / 2001"
"23",71,"Kerry Jenkins",28,"LG",16,16,305,"6-5","LSU,Troy","9/6/1973","4",7,""
"24",55,"Marvin Jones",29,"MLB",16,16,244,"6-2","Florida St.","6/28/1972","8",8,"New York Jets / 1st / 4th pick / 1993"
"25",34,"LaMont Jordan",23,"",16,0,230,"5-10","Maryland","11/11/1978","Rook",3,"New York Jets / 2nd / 49th pick / 2001"
"26",57,"Mo Lewis",32,"LB",16,16,258,"6-3","Georgia","10/21/1969","10",8,"New York Jets / 3rd / 63rd pick / 1991"
"27",79,"David Loverne",25,"",16,0,303,"6-3","Idaho,San Jose St.","5/22/1976","1",1,"New York Jets / 3rd / 90th pick / 1999"
"28",95,"Rick Lyle",30,"de",16,3,285,"6-5","Missouri","2/26/1971","7",3,""
"29",63,"J.P. Machado",25,"rg",16,3,300,"6-4","Illinois","1/6/1976","2",2,"New York Jets / 6th / 197th pick / 1999"
"30",28,"Curtis Martin*",28,"RB",16,16,210,"5-11","Pittsburgh","5/1/1973","6",15,"New England Patriots / 3rd / 74th pick / 1995"
"31",91,"Steve Martin",27,"NT",16,15,320,"6-4","Missouri","5/31/1974","5",7,"Indianapolis Colts / 5th / 151st pick / 1996"
"32",68,"Kevin Mawae*+",30,"C",16,16,289,"6-4","LSU","1/23/1971","7",14,"Seattle Seahawks / 2nd / 36th pick / 1994"
"33",67,"Kareem McKenzie",22,"",8,0,327,"6-6","Penn St.","5/24/1979","Rook",1,"New York Jets / 3rd / 79th pick / 2001"
"34",24,"Ray Mickens",28,"lcb",16,4,180,"5-8","Texas A&M","1/4/1973","5",3,"New York Jets / 3rd / 62nd pick / 1996"
"35",26,"Chad Morton",24,"",9,0,203,"5-8","USC","4/4/1977","1",0,"New Orleans Saints / 5th / 166th pick / 2000"
"36",50,"Kelvin Moses",25,"",16,0,239,"6-0","Wake Forest","9/3/1976","Rook",1,""
