"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"John Ayers",30,"LG",16,16,258,"6-5","Texas,West Texas A&M","4/14/1953","6",10,"San Francisco 49ers / 8th / 223rd pick / 1976"
"2",7,"Guy Benjamin",28,"",4,0,210,"6-4","Stanford","6/27/1955","5",0,"Miami Dolphins / 2nd / 51st pick / 1978"
"3",44,"Richard Blackmore",27,"db",11,1,174,"5-10","Mississippi St.","8/14/1956","4",1,""
"4",76,"Dwaine Board",27,"RDE",16,13,248,"6-5","North Carolina A&T","11/29/1956","4",8,"Pittsburgh Steelers / 5th / 137th pick / 1979"
"5",57,"Dan Bunz",28,"",9,0,226,"6-4","California-Riverside,Long Beach St.","10/7/1955","5",1,"San Francisco 49ers / 1st / 24th pick / 1978"
"6",6,"Matt Cavanaugh",27,"",5,0,212,"6-2","Pittsburgh","10/27/1956","4",0,"New England Patriots / 2nd / 50th pick / 1978"
"7",78,"John Choma",28,"",6,0,261,"6-5","Virginia","2/9/1955","2",1,"San Diego Chargers / 5th / 135th pick / 1978"
"8",87,"Dwight Clark",26,"WR",16,13,212,"6-4","Clemson","1/8/1957","4",9,"San Francisco 49ers / 10th / 249th pick / 1979"
"9",47,"Tim Collier",29,"db",10,4,172,"6-0","Texas A&M-Commerce","5/31/1954","7",3,"Kansas City Chiefs / 9th / 249th pick / 1976"
"10",89,"Earl Cooper",26,"",16,0,227,"6-2","Rice","9/17/1957","3",2,"San Francisco 49ers / 1st / 13th pick / 1980"
"11",33,"Roger Craig",23,"FB",16,13,222,"6-0","Nebraska","7/10/1960","Rook",10,"San Francisco 49ers / 2nd / 49th pick / 1983"
"12",51,"Randy Cross",29,"RG",16,16,259,"6-3","UCLA","4/25/1954","7",10,"San Francisco 49ers / 2nd / 42nd pick / 1976"
"13",74,"Fred Dean*",31,"de",16,2,230,"6-3","Louisiana Tech","2/24/1952","8",6,"San Diego Chargers / 2nd / 33rd pick / 1975"
"14",62,"Walt Downing",27,"g",12,1,259,"6-3","Michigan","6/11/1956","5",2,"San Francisco 49ers / 2nd / 47th pick / 1978"
"15",50,"Riki Ellison",23,"LILB",16,15,225,"6-2","USC","8/15/1960","Rook",6,"San Francisco 49ers / 5th / 117th pick / 1983"
"16",71,"Keith Fahnhorst",31,"RT",16,16,273,"6-6","Minnesota","2/6/1952","9",10,"San Francisco 49ers / 2nd / 35th pick / 1974"
"17",54,"Ron Ferrari",24,"",16,0,212,"6-0","Lakeland,Illinois","7/30/1959","1",1,"San Francisco 49ers / 7th / 195th pick / 1982"
"18",81,"Russ Francis",30,"TE",16,16,240,"6-6","Oregon","4/3/1953","8",4,"New England Patriots / 1st / 16th pick / 1975"
"19",24,"Rick Gervais",24,"ss",5,5,190,"5-11","Stanford","11/4/1959","2",2,""
"20",59,"Willie Harper",33,"LOLB",16,16,215,"6-2","Nebraska","7/30/1950","10",7,"San Francisco 49ers / 2nd / 41st pick / 1973"
"21",75,"John Harty",25,"nt",5,2,260,"6-4","Iowa","12/17/1958","2",1,"San Francisco 49ers / 2nd / 36th pick / 1981"
"22",22,"Dwight Hicks*",27,"FS",15,15,190,"6-1","Michigan","4/5/1956","4",10,"Detroit Lions / 6th / 150th pick / 1978"
