"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",51,"Brendon Ayanbadejo",34,"",10,0,230,"6-1","UCLA","9/6/1976","7",1,""
"2",77,"Matt Birk",34,"C",16,16,300,"6-4","Harvard","7/23/1976","12",8,"Minnesota Vikings / 6th / 173rd pick / 1998"
"3",81,"Anquan Boldin",30,"WR",16,16,218,"6-1","Florida St.","10/3/1980","7",8,"Arizona Cardinals / 2nd / 54th pick / 2003"
"4",54,"Prescott Burgess",26,"",16,0,246,"6-3","Michigan","3/6/1984","3",1,"Baltimore Ravens / 6th / 207th pick / 2007"
"5",25,"Chris Carr",27,"LCB",16,16,180,"5-10","Boise St.","4/30/1983","5",6,""
"6",65,"Chris Chester",27,"RG",14,14,300,"6-3","Oklahoma","1/12/1983","4",7,"Baltimore Ravens / 2nd / 56th pick / 2006"
"7",63,"Terrence Cody",22,"de",13,1,370,"6-4","Alabama","6/28/1988","Rook",1,"Baltimore Ravens / 2nd / 57th pick / 2010"
"8",NA,"Oniel Cousins",26,"t",16,1,315,"6-4","Texas-El Paso","6/28/1984","-1",2,"Baltimore Ravens / 3rd / 99th pick / 2008"
"9",46,"Morgan Cox",24,"",15,0,226,"6-4","Tennessee","4/26/1986","Rook",1,""
"10",7,"Billy Cundiff*+",30,"",16,0,201,"6-1","Drake","3/30/1980","8",4,""
"11",83,"Ed Dickson",23,"te",15,3,244,"6-4","Oregon","7/25/1987","Rook",1,"Baltimore Ravens / 3rd / 70th pick / 2010"
"12",NA,"Lamar Divens",25,"",2,0,333,"6-3","Tennessee St.","11/12/1985","2",0,""
"13",59,"Dannell Ellerbe",25,"lb",11,1,236,"6-1","Georgia","11/29/1985","1",2,""
"14",5,"Joe Flacco",25,"QB",16,16,232,"6-6","Pittsburgh,Delaware","1/16/1985","2",12,"Baltimore Ravens / 1st / 18th pick / 2008"
"15",56,"Tavares Gooden",26,"",10,0,233,"6-1","Miami (FL)","10/7/1984","2",1,"Baltimore Ravens / 3rd / 71st pick / 2008"
"16",97,"Kelly Gregg",34,"NT",16,16,310,"6-0","Oklahoma","11/1/1976","11",7,"Cincinnati Bengals / 6th / 173rd pick / 1999"
"17",66,"Ben Grubbs",26,"LG",16,16,311,"6-3","Auburn","3/10/1984","3",8,"Baltimore Ravens / 1st / 29th pick / 2007"
"18",35,"Ken Hamlin",29,"",7,0,209,"6-2","Arkansas","1/20/1981","7",1,"Seattle Seahawks / 2nd / 42nd pick / 2003"
"19",86,"Todd Heap",30,"TE",13,13,252,"6-5","Arizona St.","3/16/1980","9",6,"Baltimore Ravens / 1st / 31st pick / 2001"
"20",NA,"Kevin Houser",33,"",1,0,250,"6-2","Ohio St.","8/23/1977","10",0,"New Orleans Saints / 7th / 228th pick / 2000"
"21",84,"T.J. Houshmandzadeh",33,"wr",16,2,197,"6-1","Oregon St.","9/26/1977","9",4,"Cincinnati Bengals / 7th / 204th pick / 2001"
"22",95,"Jarret Johnson",29,"LB",16,16,285,"6-3","Alabama","8/14/1981","7",7,"Baltimore Ravens / 4th / 109th pick / 2003"
"23",NA,"Arthur Jones",24,"",2,0,301,"6-3","Syracuse","6/3/1986","Rook",0,"Baltimore Ravens / 5th / 157th pick / 2010"
"24",50,"Edgar Jones",26,"",5,0,263,"6-3","SE Missouri St.","12/1/1984","3",0,""
"25",4,"Sam Koch",28,"",16,0,225,"5-11","Nebraska","8/13/1982","4",2,"Baltimore Ravens / 6th / 203rd pick / 2006"
"26",99,"Paul Kruger",24,"",11,0,285,"6-4","Utah","2/15/1986","1",1,"Baltimore Ravens / 2nd / 57th pick / 2009"
