"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",16,"Charlie Batch",31,"qb",4,2,220,"6-2","East. Michigan","12/5/1974","7",1,"Detroit Lions / 2nd / 60th pick / 1998"
"2",36,"Jerome Bettis",33,"",12,0,252,"5-11","Notre Dame","2/16/1972","12",3,"Los Angeles Rams / 1st / 10th pick / 1993"
"3",72,"Barrett Brooks",33,"",16,0,325,"6-5","Kansas St.","5/5/1972","10",1,"Philadelphia Eagles / 2nd / 58th pick / 1995"
"4",23,"Tyrone Carter",29,"",16,0,190,"5-8","Minnesota","3/31/1976","5",2,"Minnesota Vikings / 4th / 118th pick / 2000"
"5",21,"Ricardo Colclough",23,"",14,0,186,"5-11","Tusculum","4/18/1982","1",1,"Pittsburgh Steelers / 2nd / 38th pick / 2004"
"6",79,"Trai Essex",23,"lt",6,4,324,"6-4","Northwestern","12/5/1982","Rook",2,"Pittsburgh Steelers / 3rd / 93rd pick / 2005"
"7",66,"Alan Faneca*+",29,"LG",16,16,312,"6-5","LSU","12/7/1976","7",17,"Pittsburgh Steelers / 1st / 26th pick / 1998"
"8",51,"James Farrior",30,"LILB",14,14,242,"6-2","Virginia","1/6/1975","8",8,"New York Jets / 1st / 8th pick / 1997"
"9",50,"Larry Foote",25,"RILB",16,16,234,"6-0","Michigan","6/12/1980","3",9,"Pittsburgh Steelers / 4th / 128th pick / 2002"
"10",94,"Andre Frazier",23,"",11,0,234,"6-5","Cincinnati","6/29/1982","Rook",1,""
"11",17,"Chris Gardocki",35,"",16,0,192,"6-1","Clemson","2/7/1970","14",2,"Chicago Bears / 3rd / 78th pick / 1991"
"12",53,"Clark Haggans",28,"LOLB",13,13,243,"6-4","Colorado St.","1/10/1977","5",7,"Pittsburgh Steelers / 5th / 137th pick / 2000"
"13",98,"Casey Hampton*",28,"NT",16,15,320,"6-1","Texas","9/3/1977","4",10,"Pittsburgh Steelers / 1st / 19th pick / 2001"
"14",92,"James Harrison",27,"lolb",16,3,242,"6-0","Kent St.","5/4/1978","3",4,""
"15",64,"Jeff Hartings*",33,"C",16,16,301,"6-3","Penn St.","9/7/1972","9",12,"Detroit Lions / 1st / 23rd pick / 1996"
"16",34,"Verron Haynes",26,"",14,0,223,"5-10","Georgia","2/17/1979","3",3,"Pittsburgh Steelers / 5th / 166th pick / 2002"
"17",38,"Noah Herron",23,"",2,0,224,"5-11","Northwestern","4/3/1982","Rook",0,"Pittsburgh Steelers / 7th / 244th pick / 2005"
"18",76,"Chris Hoke",29,"",15,0,296,"6-3","BYU","4/6/1976","1",1,""
"19",28,"Chris Hope",25,"FS",16,16,206,"5-11","Florida St.","9/29/1980","3",7,"Pittsburgh Steelers / 3rd / 94th pick / 2002"
"20",29,"Chidi Iwuoma",27,"",16,0,184,"5-8","California","2/19/1978","4",1,""
"21",99,"Brett Keisel",27,"",16,0,285,"6-5","BYU","9/19/1978","3",3,"Pittsburgh Steelers / 7th / 242nd pick / 2002"
"22",90,"Travis Kirschke",31,"",16,0,298,"6-3","UCLA","9/6/1974","8",2,""
"23",88,"Matt Kranchick",26,"te",4,1,260,"6-7","Penn St.","12/13/1979","1",0,"Pittsburgh Steelers / 6th / 194th pick / 2004"
"24",35,"Dan Kreider",28,"FB",16,8,255,"5-11","New Hampshire","3/11/1977","5",1,""
"25",57,"Clint Kriewaldt",29,"lilb",16,2,242,"6-1","Wisc-Stevens Point","3/16/1976","6",2,"Detroit Lions / 6th / 177th pick / 1999"
"26",31,"Mike Logan",31,"lcb",12,1,212,"6-0","West Virginia","9/15/1974","8",1,"Jacksonville Jaguars / 2nd / 50th pick / 1997"
"27",8,"Tommy Maddox",34,"qb",4,2,220,"6-4","UCLA","9/2/1971","13",2,"Denver Broncos / 1st / 25th pick / 1992"
"28",20,"Bryant McFadden",24,"db",12,1,190,"5-11","Florida St.","11/21/1981","Rook",2,"Pittsburgh Steelers / 2nd / 62nd pick / 2005"
"29",83,"Heath Miller",23,"TE",16,15,256,"6-5","Virginia","10/22/1982","Rook",5,"Pittsburgh Steelers / 1st / 30th pick / 2005"
"30",81,"Sean Morey",29,"",15,0,200,"5-11","Brown","2/26/1976","6",0,"New England Patriots / 7th / 241st pick / 1999"
"31",11,"Quincy Morgan",28,"",16,0,210,"6-1","Kansas St.","9/23/1977","4",2,"Cleveland Browns / 2nd / 33rd pick / 2001"
"32",56,"Chukky Okobi",27,"",16,0,310,"6-1","Purdue","11/18/1978","4",1,"Pittsburgh Steelers / 5th / 146th pick / 2001"
"33",39,"Willie Parker",25,"RB",15,15,209,"5-10","North Carolina","11/11/1980","1",12,""
"34",43,"Troy Polamalu*+",24,"SS",16,16,213,"5-10","USC","4/19/1981","2",14,"Pittsburgh Steelers / 1st / 16th pick / 2003"
"35",55,"Joey Porter*",28,"ROLB",16,16,250,"6-2","Colorado St.","3/22/1977","6",14,"Pittsburgh Steelers / 3rd / 73rd pick / 1999"
"36",82,"Antwaan Randle El",26,"SE",16,15,192,"5-10","Indiana","8/17/1979","3",9,"Pittsburgh Steelers / 2nd / 62nd pick / 2002"
"37",3,"Jeff Reed",26,"",16,0,226,"5-11","North Carolina","4/9/1979","3",3,""
"38",7,"Ben Roethlisberger",23,"QB",12,12,240,"6-5","Miami (OH)","3/2/1982","1",11,"Pittsburgh Steelers / 1st / 11th pick / 2004"
"39",73,"Kendall Simmons",26,"RG",16,16,313,"6-3","Auburn","3/11/1979","3",9,"Pittsburgh Steelers / 1st / 30th pick / 2002"
"40",91,"Aaron Smith",29,"DE",16,16,300,"6-5","Northern Colorado","4/9/1976","6",9,"Pittsburgh Steelers / 4th / 109th pick / 1999"
"41",77,"Marvel Smith",27,"LT",12,12,321,"6-5","Arizona St.","8/6/1978","5",7,"Pittsburgh Steelers / 2nd / 38th pick / 2000"
"42",22,"Duce Staley",30,"rb",5,1,242,"5-11","South Carolina","2/27/1975","8",2,"Philadelphia Eagles / 3rd / 71st pick / 1997"
"43",78,"Max Starks",23,"RT",16,16,337,"6-7","Florida","1/10/1982","1",9,"Pittsburgh Steelers / 3rd / 75th pick / 2004"
"44",33,"Russell Stuvaints",25,"",4,0,210,"6-0","Youngstown St.","8/28/1980","2",0,""
"45",24,"Ike Taylor",25,"LCB",16,15,191,"6-1","La-Lafayette","5/5/1980","2",6,"Pittsburgh Steelers / 4th / 125th pick / 2003"
"46",26,"Deshea Townsend",30,"RCB",16,15,191,"5-10","Alabama","9/8/1975","7",7,"Pittsburgh Steelers / 4th / 117th pick / 1998"
"47",84,"Jerame Tuman",29,"TE",15,9,255,"6-4","Michigan","3/24/1976","6",1,"Pittsburgh Steelers / 5th / 136th pick / 1999"
"48",67,"Kimo von Oelhoffen",34,"DE",16,16,300,"6-4","Hawaii,Boise St.","1/30/1971","11",8,"Cincinnati Bengals / 6th / 162nd pick / 1994"
