"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"Terron Armstead",23,"LT",14,14,306,"6-5","Ark-Pine Bluff","7/23/1991","1",8,"New Orleans Saints / 3rd / 75th pick / 2013"
"2",27,"Edwin Baker",23,"",3,0,204,"5-8","Michigan St.","6/1/1991","2",0,"San Diego Chargers / 7th / 250th pick / 2012"
"3",36,"Marcus Ball",27,"s",12,2,209,"6-1","Memphis","7/21/1987","Rook",1,""
"4",9,"Drew Brees*",35,"QB",16,16,209,"6-0","Purdue","1/15/1979","13",16,"San Diego Chargers / 2nd / 32nd pick / 2001"
"5",77,"Brodrick Bunkley",31,"NT",11,11,295,"6-2","Florida St.","11/23/1983","8",4,"Philadelphia Eagles / 1st / 14th pick / 2006"
"6",25,"Rafael Bush",27,"fs",10,7,180,"5-11","South Carolina St.","5/12/1987","3",2,""
"7",31,"Jairus Byrd",28,"fs",4,4,205,"6-0","Oregon","10/7/1986","5",1,"Buffalo Bills / 2nd / 42nd pick / 2009"
"8",39,"Travaris Cadet",25,"rb",15,1,210,"6-1","Appalachian St.","2/1/1989","2",3,""
"9",12,"Marques Colston",31,"WR",16,13,225,"6-4","Hofstra","6/5/1983","8",8,"New Orleans Saints / 7th / 252nd pick / 2006"
"10",10,"Brandin Cooks",21,"wr",10,7,189,"5-10","Oregon St.","9/25/1993","Rook",5,"New Orleans Saints / 1st / 20th pick / 2014"
"11",52,"Todd Davis",22,"",3,0,230,"6-1","Sacramento St.","5/17/1992","Rook",0,""
"12",95,"Brandon Deaderick",27,"de",13,2,297,"6-4","Alabama","8/19/1987","4",1,"New England Patriots / 7th / 247th pick / 2010"
"13",20,"Brian Dixon",24,"",16,0,195,"6-0","NW Missouri St.","4/26/1990","Rook",1,""
"14",47,"Justin Drescher",26,"",16,0,230,"6-1","Colorado","1/1/1988","4",1,""
"15",91,"Kasim Edebali",25,"",16,0,253,"6-2","Boston Col.","8/17/1989","Rook",1,""
"16",73,"Jahri Evans*",31,"RG",16,16,316,"6-4","Bloomsburg","8/22/1983","8",12,"New Orleans Saints / 4th / 108th pick / 2006"
"17",52,"Moise Fokou",29,"",2,0,228,"6-1","Maryland","8/28/1985","5",0,"Philadelphia Eagles / 7th / 230th pick / 2009"
"18",97,"Glenn Foster",24,"",5,0,285,"6-4","Illinois","5/31/1990","1",0,""
"19",59,"Jerry Franklin",26,"",4,NA,242,"6-2","Arkansas","1/10/1988","2",0,""
