"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Mario Addison",27,"",16,0,239,"6-2","Troy","9/6/1987","3",2,""
"2",90,"Frank Alexander",25,"",1,0,260,"6-4","Oklahoma","12/17/1989","2",0,"Carolina Panthers / 4th / 103rd pick / 2012"
"3",3,"Derek Anderson",31,"qb",6,2,229,"6-6","Oregon St.","6/15/1983","8",2,"Baltimore Ravens / 6th / 213th pick / 2005"
"4",81,"Jason Avant",31,"",11,0,210,"6-0","Michigan","4/20/1983","8",2,"Philadelphia Eagles / 4th / 109th pick / 2006"
"5",77,"Byron Bell",25,"LT",15,15,340,"6-5","New Mexico","1/17/1989","3",7,""
"6",13,"Kelvin Benjamin",23,"WR",16,15,240,"6-5","Florida St.","2/5/1991","Rook",8,"Carolina Panthers / 1st / 28th pick / 2014"
"7",25,"Bene Benwikere",23,"lcb",10,6,195,"5-11","San Jose St.","9/3/1991","Rook",3,"Carolina Panthers / 5th / 148th pick / 2014"
"8",11,"Brenton Bersin",24,"wr",15,1,211,"6-3","Wofford","5/9/1990","1",1,""
"9",93,"Chase Blackburn",31,"lb",6,2,247,"6-3","Akron","6/10/1983","9",1,""
"10",33,"Tre Boston",22,"fs",11,5,204,"6-0","North Carolina","6/25/1992","Rook",3,"Carolina Panthers / 4th / 128th pick / 2014"
"11",47,"Richie Brockel",28,"",4,0,251,"6-1","Boise St.","7/24/1986","3",0,""
"12",16,"Corey Brown",23,"wr",13,3,190,"6-0","Ohio St.","12/16/1991","Rook",4,""
"13",37,"Carrington Byndom",22,"",3,0,180,"5-11","Texas","7/7/1992","Rook",0,""
"14",20,"Antoine Cason",28,"LCB",12,11,190,"6-0","Arizona","7/9/1986","6",5,"San Diego Chargers / 1st / 27th pick / 2008"
"15",78,"Nate Chandler",25,"RT",11,11,294,"6-4","UCLA","6/1/1989","2",5,""
"16",91,"Colin Cole",34,"dt",16,10,299,"6-2","Iowa","6/24/1980","10",5,""
"17",82,"Jerricho Cotchery",32,"WR",15,13,200,"6-1","North Carolina St.","6/16/1982","10",5,"New York Jets / 4th / 108th pick / 2004"
"18",58,"Thomas Davis",31,"LB",15,15,231,"6-1","Georgia","3/22/1983","9",7,"Carolina Panthers / 1st / 14th pick / 2005"
"19",21,"Thomas DeCoud",29,"FS",15,11,196,"6-1","California","3/19/1985","6",4,"Atlanta Falcons / 3rd / 98th pick / 2008"
"20",84,"Ed Dickson",27,"te",16,10,244,"6-4","Oregon","7/25/1987","4",1,"Baltimore Ravens / 3rd / 70th pick / 2010"
"21",31,"James Dockery",26,"",7,0,185,"6-1","Oregon St.","11/9/1988","3",0,""
"22",94,"Kony Ealy",23,"",15,0,273,"6-4","Missouri","12/21/1991","Rook",1,"Carolina Panthers / 2nd / 60th pick / 2014"
"23",92,"Dwan Edwards",33,"",16,0,315,"6-3","Oregon St.","5/16/1981","10",2,"Baltimore Ravens / 2nd / 51st pick / 2004"
"24",64,"Brian Folkerts",24,"",16,0,303,"6-4","Washburn","1/30/1990","1",1,""
"25",63,"David Foucault",25,"lt",5,1,320,"6-8","Montreal","1/7/1989","Rook",1,""
"26",9,"Graham Gano",27,"",16,0,192,"6-0","Florida St.","4/9/1987","5",3,""
"27",57,"Adarius Glanton",24,"lb",10,2,215,"6-1","Florida Atlantic","9/21/1990","Rook",1,""
"28",30,"Charles Godfrey",29,"cb",7,1,207,"6-0","Iowa","11/15/1985","6",1,"Carolina Panthers / 3rd / 67th pick / 2008"
"29",76,"Greg Hardy",26,"de",1,1,279,"6-4","Mississippi","7/28/1988","4",1,"Carolina Panthers / 6th / 175th pick / 2010"
"30",41,"Roman Harper",32,"SS",16,16,195,"6-0","Alabama","12/11/1982","8",7,"New Orleans Saints / 2nd / 43rd pick / 2006"
"31",96,"Wes Horton",24,"DE",16,15,261,"6-5","USC","1/18/1990","1",6,""
"32",53,"Ben Jacobs",26,"",16,0,243,"6-4","Fresno St.","4/17/1988","3",1,""
"33",44,"J.J. Jansen",28,"",16,0,254,"6-2","Notre Dame","1/20/1986","5",1,""
"34",95,"Charles Johnson",28,"DE",16,16,270,"6-2","Georgia","7/10/1986","7",8,"Carolina Panthers / 3rd / 83rd pick / 2007"
"35",42,"Colin Jones",27,"lb",16,2,200,"5-11","TCU","10/27/1987","3",2,"San Francisco 49ers / 6th / 190th pick / 2011"
"36",67,"Ryan Kalil",29,"C",16,16,299,"6-3","USC","3/29/1985","7",8,"Carolina Panthers / 2nd / 59th pick / 2007"
"37",56,"A.J. Klein",23,"LB",14,8,250,"6-1","Iowa St.","7/30/1991","1",4,"Carolina Panthers / 5th / 148th pick / 2013"
"38",59,"Luke Kuechly*+",23,"MLB",16,16,242,"6-3","Boston Col.","4/20/1991","2",15,"Carolina Panthers / 1st / 9th pick / 2012"
"39",38,"Robert Lester",26,"",1,0,210,"6-2","Alabama","4/30/1988","1",0,""
"40",98,"Star Lotulelei",25,"dt",14,13,311,"6-3","Utah","12/20/1989","1",6,"Carolina Panthers / 1st / 14th pick / 2013"
"41",1,"Cam Newton",25,"QB",14,14,260,"6-6","Auburn","5/11/1989","3",12,"Carolina Panthers / 1st / 1st pick / 2011"
"42",24,"Josh Norman",27,"RCB",14,10,203,"6-0","Coastal Carolina","12/15/1987","2",4,"Carolina Panthers / 5th / 143rd pick / 2012"
"43",8,"Brad Nortman",25,"",16,0,213,"6-2","Wisconsin","9/12/1989","2",2,"Carolina Panthers / 6th / 207th pick / 2012"
