"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",89,"Seyi Ajirotutu",23,"",10,0,211,"6-3","Fresno St.","6/12/1987","Rook",3,""
"2",NA,"Ethan Albright",39,"",2,0,283,"6-5","North Carolina","5/1/1971","15",0,""
"3",90,"Antwan Applewhite",25,"LB",16,13,246,"6-3","San Diego St.","12/31/1985","2",6,""
"4",16,"Gary Banks",29,"wr",2,2,193,"6-0","Troy","11/4/1981","Rook",0,""
"5",98,"Antwan Barnes",26,"",11,0,240,"6-1","Florida International","10/19/1984","3",1,"Baltimore Ravens / 4th / 134th pick / 2007"
"6",46,"Darry Beckwith",23,"",1,0,232,"6-1","LSU","5/15/1987","1",0,""
"7",23,"Fred Bennett",27,"",4,0,196,"6-1","South Carolina","12/31/1983","3",0,"Houston Texans / 4th / 123rd pick / 2007"
"8",NA,"David Binn",38,"",1,0,245,"6-3","California","2/6/1972","16",0,""
"9",NA,"Alfonso Boone",34,"",3,0,318,"6-4","Mount San Antonio JC","1/11/1976","9",0,"Detroit Lions / 7th / 253rd pick / 2000"
"10",44,"Curtis Brinkley",25,"",3,0,208,"5-9","Syracuse","9/20/1985","Rook",0,""
"11",2,"Kris Brown",34,"",3,0,206,"5-11","Nebraska","12/23/1976","11",0,"Pittsburgh Steelers / 7th / 228th pick / 1999"
"12",99,"Kevin Burnett",28,"LB",16,16,237,"6-3","Tennessee","12/24/1982","5",9,"Dallas Cowboys / 2nd / 42nd pick / 2005"
"13",31,"Tyrone Carter",34,"",7,0,190,"5-8","Minnesota","3/31/1976","10",0,"Minnesota Vikings / 4th / 118th pick / 2000"
"14",20,"Antoine Cason",24,"RCB",16,15,190,"6-0","Arizona","7/9/1986","2",7,"San Diego Chargers / 1st / 27th pick / 2008"
"15",93,"Luis Castillo",27,"DE",16,16,306,"6-3","Northwestern","8/4/1983","5",7,"San Diego Chargers / 1st / 28th pick / 2005"
"16",74,"Jacques Cesaire",30,"DE",16,16,295,"6-2","Southern Connecticut St.","8/30/1980","7",7,""
"17",66,"Jeromey Clary",27,"RT",16,16,304,"6-6","Kansas St.","11/5/1983","3",10,"San Diego Chargers / 6th / 187th pick / 2006"
"18",54,"Stephen Cooper",31,"LB",12,11,235,"6-1","Maine","6/19/1979","7",5,""
"19",12,"Patrick Crayton",31,"wr",9,2,205,"6-0","NW Oklahoma St.","4/7/1979","6",5,"Dallas Cowboys / 7th / 216th pick / 2004"
"20",84,"Craig Davis",25,"wr",7,1,200,"6-1","LSU","10/2/1985","3",3,"San Diego Chargers / 1st / 30th pick / 2007"
"21",68,"Kris Dielman*",29,"LG",15,15,310,"6-4","Indiana","2/3/1981","7",12,""
"22",NA,"Brandyn Dombrowski",25,"lt",16,5,323,"6-5","San Diego St.","4/3/1985","1",4,""
"23",52,"Larry English",24,"lb",8,2,254,"6-2","Northern Illinois","1/22/1986","1",2,"San Diego Chargers / 1st / 16th pick / 2009"
"24",80,"Malcom Floyd",29,"WR",11,9,201,"6-5","Wyoming","9/8/1981","6",7,""
"25",71,"Antonio Garay",31,"DT",16,15,300,"6-4","Boston Col.","11/30/1979","7",8,"Cleveland Browns / 6th / 195th pick / 2003"
"26",85,"Antonio Gates*",30,"TE",10,10,260,"6-4","Kent St.","6/18/1980","7",8,""
"27",15,"Richard Goodman",23,"",3,0,192,"6-0","Florida St.","4/23/1987","Rook",0,""
"28",NA,"Tyronne Green",24,"rg",12,7,305,"6-1","Auburn","4/6/1986","1",5,"San Diego Chargers / 4th / 133rd pick / 2009"
"29",28,"Steve Gregory",27,"fs",9,9,185,"5-11","Syracuse","1/8/1983","4",4,""
"30",61,"Nick Hardwick",29,"C",16,16,295,"6-4","Purdue","9/12/1981","6",10,"San Diego Chargers / 3rd / 66th pick / 2004"
"31",97,"David Herron",26,"",2,0,248,"6-1","Michigan St.","6/17/1984","3",0,""
"32",22,"Jacob Hester",25,"fb",15,7,230,"5-11","LSU","5/8/1985","2",2,"San Diego Chargers / 3rd / 69th pick / 2008"
"33",53,"James Holt",24,"",3,0,226,"6-3","Kansas","11/24/1986","1",0,""
"34",33,"Dante Hughes",25,"cb",12,1,190,"5-10","California","8/21/1985","3",1,"Indianapolis Colts / 3rd / 95th pick / 2007"
"35",83,"Vincent Jackson",27,"wr",5,5,241,"6-5","Northern Colorado","1/14/1983","5",3,"San Diego Chargers / 2nd / 61st pick / 2005"
"36",23,"Quentin Jammer",31,"LCB",16,16,204,"6-0","Texas","6/19/1979","8",7,"San Diego Chargers / 1st / 5th pick / 2002"
"37",96,"Travis Johnson",28,"",9,0,314,"6-3","Florida St.","4/26/1982","5",1,"Houston Texans / 1st / 16th pick / 2005"
"38",10,"Nate Kaeding",28,"",13,0,187,"6-0","Iowa","3/26/1982","6",3,"San Diego Chargers / 3rd / 65th pick / 2004"
"39",57,"Brandon Lang",24,"",10,0,260,"6-4","Troy","6/18/1986","Rook",1,""
"40",34,"Billy Latsko",26,"",1,0,233,"5-10","Florida","2/16/1984","Rook",0,""
"41",92,"Vaughn Martin",24,"",10,0,331,"6-3","West. Ontario","4/18/1986","1",1,"San Diego Chargers / 4th / 113th pick / 2009"
"42",24,"Ryan Mathews",23,"RB",12,9,220,"6-0","Fresno St.","10/10/1987","Rook",6,"San Diego Chargers / 1st / 12th pick / 2010"
"43",81,"Randy McMichael",31,"TE",16,11,250,"6-3","Georgia","6/28/1979","8",2,"Miami Dolphins / 4th / 114th pick / 2002"
"44",NA,"Marcus McNeill",27,"LT",11,11,335,"6-8","Auburn","11/16/1983","4",7,"San Diego Chargers / 2nd / 50th pick / 2006"
"45",55,"Shawne Merriman",26,"lb",3,1,272,"6-4","Maryland","5/25/1984","5",1,"San Diego Chargers / 1st / 12th pick / 2005"
"46",49,"Brandon Moore",31,"",2,0,242,"6-1","Oklahoma","1/16/1979","8",0,""
"47",NA,"Scott Mruczkowski",28,"",15,0,321,"6-4","Bowling Green","4/5/1982","5",2,"San Diego Chargers / 7th / 242nd pick / 2005"
"48",11,"Legedu Naanee",27,"WR",10,9,225,"6-2","Boise St.","9/16/1983","3",4,"San Diego Chargers / 5th / 172nd pick / 2007"
"49",NA,"Ryan Neill",28,"",2,0,253,"6-3","Rutgers","12/12/1982","3",0,""
"50",91,"Ogemdi Nwagbuo",25,"",15,0,300,"6-4","Michigan St.","12/24/1985","1",2,""
"51",52,"Cyril Obiozor",24,"",2,0,267,"6-4","Texas A&M","9/26/1986","1",0,""
"52",27,"Paul Oliver",26,"fs",16,8,208,"6-0","Georgia","3/30/1984","2",4,"San Diego Chargers / 4th / 1st pick / 2007 Supp"
"53",95,"Shaun Phillips*",29,"LB",16,16,260,"6-3","Purdue","5/13/1981","6",11,"San Diego Chargers / 4th / 98th pick / 2004"
"54",17,"Philip Rivers*",29,"QB",16,16,228,"6-5","North Carolina St.","12/8/1981","6",17,"New York Giants / 1st / 4th pick / 2004"
"55",5,"Mike Scifres",30,"",16,0,236,"6-2","West. Illinois","10/8/1980","7",2,"San Diego Chargers / 5th / 149th pick / 2003"
"56",59,"Brandon Siler",25,"lb",12,5,241,"6-2","Florida","12/5/1985","3",3,"San Diego Chargers / 7th / 240th pick / 2007"
"57",82,"Kory Sperry",25,"wr",7,1,242,"6-4","Colorado St.","4/10/1985","1",1,""
"58",27,"C.J. Spillman",24,"",5,0,192,"6-0","Marshall","5/6/1986","1",0,""
