"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",93,"Lionel Barnes",25,"",6,0,260,"6-5","La-Monroe","4/19/1976","2",0,"St. Louis Rams / 6th / 176th pick / 1999"
"2",28,"Idrees Bashir",23,"FS",15,15,198,"6-2","Memphis","12/7/1978","Rook",4,"Indianapolis Colts / 2nd / 37th pick / 2001"
"3",41,"Cory Bird",23,"",14,0,213,"5-10","Virginia Tech","8/10/1978","Rook",1,"Indianapolis Colts / 3rd / 91st pick / 2001"
"4",92,"Chad Bratzke",30,"DE",15,15,270,"6-5","East. Kentucky","9/15/1971","7",5,"New York Giants / 5th / 155th pick / 1994"
"5",10,"Doug Brien",31,"",1,0,180,"6-0","California","11/24/1970","7",0,"San Francisco 49ers / 3rd / 85th pick / 1994"
"6",26,"Rodregis Brooks",23,"",5,0,184,"5-9","Ala-Birmingham","8/30/1978","Rook",0,"Indianapolis Colts / 7th / 238th pick / 2000"
"7",20,"Jeff Burris",29,"LCB",15,15,190,"6-0","Notre Dame","6/7/1972","7",4,"Buffalo Bills / 1st / 27th pick / 1994"
"8",37,"Chad Cota",30,"SS",16,16,198,"6-1","Oregon","8/8/1971","6",5,"Carolina Panthers / 7th / 209th pick / 1995"
"9",31,"Clifton Crosby",27,"",14,0,179,"5-10","Maryland","9/17/1974","2",1,""
"10",49,"Joe Davenport",25,"",3,0,268,"6-6","Arkansas","10/29/1976","Rook",0,""
"11",64,"Rick DeMulling",24,"",7,0,304,"6-4","Idaho","7/21/1977","Rook",1,"Indianapolis Colts / 7th / 220th pick / 2001"
"12",71,"Ryan Diem",22,"rg",15,8,331,"6-6","Northern Illinois","7/1/1979","Rook",5,"Indianapolis Colts / 4th / 118th pick / 2001"
"13",85,"Ken Dilger*",30,"TE",16,16,250,"6-5","Illinois","2/2/1971","6",4,"Indianapolis Colts / 2nd / 48th pick / 1995"
"14",34,"Jason Doering",23,"fs",16,1,201,"6-0","Wisconsin","4/22/1978","Rook",1,"Indianapolis Colts / 6th / 193rd pick / 2001"
"15",36,"Jim Finn",25,"",15,0,245,"6-0","Pennsylvania","12/9/1976","1",0,"Chicago Bears / 7th / 253rd pick / 1999"
"16",78,"Tarik Glenn",25,"LT",16,16,332,"6-5","California","5/25/1976","4",10,"Indianapolis Colts / 1st / 19th pick / 1997"
"17",47,"Jermaine Hampton",22,"",10,0,205,"6-0","Northern Illinois","6/12/1979","Rook",0,""
"18",25,"Nick Harper",27,"db",13,2,182,"5-10","Fort Valley St.","9/10/1974","Rook",1,""
"19",55,"Sean Harris",29,"",1,0,250,"6-3","Arizona","2/25/1972","6",0,"Chicago Bears / 3rd / 83rd pick / 1995"
"20",88,"Marvin Harrison*",29,"WR",16,16,175,"6-0","Syracuse","8/25/1972","5",15,"Indianapolis Colts / 1st / 19th pick / 1996"
"21",83,"Trevor Insley",24,"",11,0,190,"6-0","Nevada","12/25/1977","Rook",2,""
"22",74,"Waverly Jackson",29,"",16,0,315,"6-2","Virginia Tech","12/19/1972","3",2,""
"23",32,"Edgerrin James",23,"rb",6,6,214,"6-0","Miami (FL)","8/1/1978","2",7,"Indianapolis Colts / 1st / 4th pick / 1999"
"24",62,"Ellis Johnson",28,"RDT",16,16,288,"6-2","Florida","10/30/1973","6",4,"Indianapolis Colts / 1st / 15th pick / 1995"
"25",27,"David Macklin",23,"RCB",16,16,200,"5-10","Penn St.","7/14/1978","1",5,"Indianapolis Colts / 3rd / 91st pick / 2000"
"26",18,"Peyton Manning",25,"QB",16,16,230,"6-5","Tennessee","3/24/1976","3",15,"Indianapolis Colts / 1st / 1st pick / 1998"
"27",43,"Kevin McDougal",24,"",9,0,203,"5-11","Colorado St.","5/18/1977","1",0,""
"28",76,"Steve McKinney",26,"LG",14,14,300,"6-4","Texas A&M","10/15/1975","3",8,"Indianapolis Colts / 4th / 93rd pick / 1998"
"29",73,"Adam Meadows",27,"RT",15,15,290,"6-5","Georgia","1/25/1974","4",9,"Indianapolis Colts / 2nd / 48th pick / 1997"
"30",50,"Larry Moore",26,"RG",16,11,300,"6-3","BYU","6/1/1975","3",7,""
"31",94,"Rob Morris",26,"MLB",14,14,243,"6-2","BYU","1/18/1975","1",4,"Indianapolis Colts / 1st / 28th pick / 2000"
"32",51,"Mike Morton",29,"",16,0,325,"6-4","North Carolina","3/28/1972","6",1,"Oakland Raiders / 4th / 118th pick / 1995"
"33",91,"Chukie Nwokorie",26,"de",16,5,288,"6-3","Purdue","7/10/1975","2",3,""
"34",67,"Hans Olsen",24,"",2,0,304,"6-4","BYU","7/31/1977","Rook",0,""
"35",86,"Jerome Pathon",26,"wr",4,3,195,"6-0","Acadia (Canada),Washington","12/16/1975","3",3,"Indianapolis Colts / 2nd / 32nd pick / 1998"
"36",97,"Christian Peter",29,"",14,0,295,"6-3","Nebraska","10/5/1972","4",1,"New England Patriots / 5th / 149th pick / 1996"
"37",52,"Mike Peterson",25,"lb",9,9,230,"6-1","Florida","6/17/1976","2",3,"Indianapolis Colts / 2nd / 36th pick / 1999"
"38",56,"Ryan Phillips",27,"lb",13,6,252,"6-4","Idaho","2/7/1974","4",2,"New York Giants / 3rd / 68th pick / 1997"
"39",81,"Marcus Pollard",29,"RB",16,16,247,"6-3","Bradley","2/8/1972","6",7,""
"40",33,"Dominic Rhodes",22,"RB",15,10,203,"5-9","Midwestern St.","1/17/1979","Rook",12,""
"41",16,"Mark Rypien",39,"",4,0,231,"6-4","Washington St.","10/2/1962","13",0,"Washington Redskins / 6th / 146th pick / 1986"
"42",63,"Jeff Saturday",26,"C",16,16,292,"6-2","North Carolina","6/18/1975","2",10,""
"43",99,"Brad Scioli",25,"DE",13,12,280,"6-3","Penn St.","9/6/1976","2",3,"Indianapolis Colts / 5th / 138th pick / 1999"
"44",15,"Tony Simmons",27,"",6,0,210,"6-1","Wisconsin","12/8/1974","3",0,"New England Patriots / 2nd / 52nd pick / 1998"
"45",17,"Hunter Smith",24,"",16,0,209,"6-2","Notre Dame","8/9/1977","2",3,"Indianapolis Colts / 7th / 210th pick / 1999"
"46",21,"Thomas Smith",31,"",11,0,188,"5-11","North Carolina","12/5/1970","8",0,"Buffalo Bills / 1st / 28th pick / 1993"
"47",48,"Justin Snow",25,"",16,0,240,"6-3","Baylor","12/21/1976","1",0,""
"48",98,"Sam Sword",27,"mlb",16,2,245,"6-1","Michigan","12/4/1974","2",1,""
"49",90,"Mark Thomas",32,"",12,0,272,"6-5","North Carolina St.","5/6/1969","8",1,"San Francisco 49ers / 4th / 89th pick / 1992"
"50",54,"Donnel Thompson",23,"",4,0,234,"6-0","Wisconsin","2/17/1978","1",0,""
"51",13,"Mike Vanderjagt",31,"",16,0,211,"6-5","West Virginia","3/24/1970","3",5,""
"52",42,"Raymond Walls",22,"",4,0,188,"5-10","Southern Miss","7/24/1979","Rook",0,"Indianapolis Colts / 5th / 152nd pick / 2001"
"53",53,"Marcus Washington",24,"LOLB",16,16,247,"6-3","Auburn","10/17/1977","1",5,"Indianapolis Colts / 2nd / 59th pick / 2000"
"54",87,"Reggie Wayne",23,"WR",13,9,198,"6-0","Miami (FL)","11/17/1978","Rook",3,"Indianapolis Colts / 1st / 30th pick / 2001"
"55",95,"Mike Wells",30,"",16,0,310,"6-3","Iowa","1/16/1971","7",1,"Minnesota Vikings / 4th / 125th pick / 1994"
"56",80,"Terrence Wilkins",26,"wr",11,4,180,"5-10","Virginia","7/29/1975","2",4,""
"57",96,"Josh Williams",25,"LDT",16,16,290,"6-3","Michigan","8/9/1976","1",5,"Indianapolis Colts / 4th / 122nd pick / 2000"
"58",NA,"Team Total",26.3,"",16,NA,241.3,"6-1.8","","","2.9",NA,""
