"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",99,"C.J. Ah You",28,"",16,0,265,"6-4","Oklahoma","7/7/1982","1",2,"Buffalo Bills / 7th / 239th pick / 2007"
"2",84,"Danario Alexander",24,"wr",8,2,221,"6-5","Missouri","8/7/1986","Rook",2,""
"3",16,"Danny Amendola",25,"wr",16,6,183,"5-11","Texas Tech","11/2/1985","1",6,""
"4",21,"O.J. Atogwe",29,"FS",16,15,203,"5-11","Stanford","6/23/1981","5",8,"St. Louis Rams / 3rd / 66th pick / 2005"
"5",47,"Billy Bajema",28,"TE",13,8,261,"6-5","Oklahoma St.","10/31/1982","5",1,"San Francisco 49ers / 7th / 249th pick / 2005"
"6",24,"Ronald Bartell",28,"LCB",15,13,208,"6-1","Howard","2/22/1982","5",6,"St. Louis Rams / 2nd / 50th pick / 2005"
"7",63,"Jacob Bell",29,"LG",16,16,300,"6-5","Miami (OH)","3/2/1981","6",7,"Tennessee Titans / 5th / 138th pick / 2004"
"8",8,"Sam Bradford",23,"QB",16,16,236,"6-4","Oklahoma","11/8/1987","Rook",9,"St. Louis Rams / 1st / 1st pick / 2010"
"9",60,"Jason Brown",27,"C",16,16,313,"6-3","North Carolina","5/5/1983","5",7,"Baltimore Ravens / 4th / 124th pick / 2005"
"10",3,"Josh Brown",31,"",16,0,202,"6-0","Nebraska","4/29/1979","7",3,"Seattle Seahawks / 7th / 222nd pick / 2003"
"11",37,"James Butler",28,"ss",14,4,210,"6-3","Georgia Tech","9/7/1982","5",3,""
"12",36,"Quincy Butler",29,"lcb",6,1,190,"6-1","TCU","11/25/1981","4",1,""
"13",57,"Chris Chamberlain",25,"lb",11,6,226,"6-2","Tulsa","9/30/1985","2",3,"St. Louis Rams / 7th / 228th pick / 2008"
"14",89,"Mark Clayton",28,"wr",5,5,193,"5-10","Oklahoma","7/2/1982","5",2,"Baltimore Ravens / 1st / 22nd pick / 2005"
"15",68,"Jermelle Cudjo",24,"",10,0,293,"6-2","Central Oklahoma","9/28/1986","Rook",1,""
"16",15,"Dominique Curry",23,"",2,0,227,"6-2","California (PA)","8/16/1987","Rook",0,""
"17",43,"Craig Dahl",25,"SS",15,13,207,"6-1","North Dakota St.","6/17/1985","3",7,""
"18",34,"Kenneth Darby",28,"",14,0,214,"5-10","Alabama","12/26/1982","3",1,"Tampa Bay Buccaneers / 7th / 246th pick / 2007"
