"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",79,"Louis Age",22,"",6,0,350,"6-7","La-Lafayette","2/1/1970","Rook",0,"Chicago Bears / 11th / 304th pick / 1992"
"2",35,"Neal Anderson",28,"RB",16,11,210,"5-11","Florida","8/14/1964","6",8,"Chicago Bears / 1st / 27th pick / 1986"
"3",93,"Trace Armstrong",27,"LDE",14,14,275,"6-4","Arizona St.,Florida","10/5/1965","3",6,"Chicago Bears / 1st / 12th pick / 1989"
"4",70,"Troy Auzenne",23,"LT",16,16,293,"6-7","California","6/26/1969","Rook",8,"Chicago Bears / 2nd / 49th pick / 1992"
"5",89,"Kelly Blackwell",23,"te",16,2,255,"6-1","TCU","2/13/1969","Rook",1,""
"6",62,"Mark Bortz",31,"LG",12,12,282,"6-6","Iowa","2/12/1961","9",6,"Chicago Bears / 8th / 219th pick / 1983"
"7",6,"Kevin Butler",30,"K",16,0,215,"6-0","Georgia","7/24/1962","7",3,"Chicago Bears / 4th / 105th pick / 1985"
"8",20,"Mark Carrier",24,"FS",16,14,192,"6-1","USC","4/28/1968","2",5,"Chicago Bears / 1st / 6th pick / 1990"
"9",44,"Bob Christian",24,"",2,0,226,"5-11","Northwestern","11/14/1968","Rook",0,"Atlanta Falcons / 12th / 310th pick / 1991"
"10",54,"Ron Cox",24,"lb",16,3,235,"6-2","Fresno St.","3/29/1968","2",2,"Chicago Bears / 2nd / 33rd pick / 1990"
"11",82,"Wendell Davis",26,"WR",16,15,188,"5-11","LSU","1/3/1966","4",7,"Chicago Bears / 1st / 27th pick / 1988"
"12",95,"Richard Dent",32,"RDE",16,16,265,"6-5","Tennessee St.","12/13/1960","9",7,"Chicago Bears / 8th / 203rd pick / 1983"
"13",37,"Maurice Douglass",28,"",16,0,210,"5-11","Kentucky","2/12/1964","6",1,"Chicago Bears / 8th / 221st pick / 1986"
"14",24,"Richard Fain",24,"rcb",16,6,183,"5-10","Florida","2/29/1968","1",3,"Cincinnati Bengals / 6th / 157th pick / 1991"
"15",67,"Jerry Fontenot",26,"C",16,16,300,"6-3","Texas A&M","11/21/1966","3",8,"Chicago Bears / 3rd / 65th pick / 1989"
"16",2,"Will Furrer",24,"qb",2,1,210,"6-3","Virginia Tech","2/5/1968","Rook",0,"Chicago Bears / 4th / 107th pick / 1992"
"17",17,"Chris Gardocki",22,"P",16,0,192,"6-1","Clemson","2/7/1970","1",3,"Chicago Bears / 3rd / 78th pick / 1991"
"18",23,"Shaun Gayle",30,"SS",11,11,202,"5-11","Ohio St.","3/8/1962","8",5,"Chicago Bears / 10th / 271st pick / 1984"
"19",29,"Dennis Gentry",33,"wr",15,1,181,"5-8","Baylor","2/10/1959","10",1,"Chicago Bears / 4th / 89th pick / 1982"
"20",31,"Mark Green",25,"",15,0,184,"5-11","Notre Dame","3/22/1967","3",2,"Chicago Bears / 5th / 130th pick / 1989"
"21",4,"Jim Harbaugh",29,"QB",16,13,215,"6-3","Michigan","12/23/1963","5",10,"Chicago Bears / 1st / 26th pick / 1987"
"22",85,"Keith Jennings",26,"TE",16,14,262,"6-4","Clemson","5/19/1966","3",2,"Dallas Cowboys / 5th / 113th pick / 1989"
"23",53,"Dante Jones",27,"",13,0,235,"6-1","Oklahoma","3/23/1965","4",1,"Chicago Bears / 2nd / 51st pick / 1988"
"24",88,"Glen Kozlowski",30,"",4,0,200,"6-1","BYU","12/31/1962","5",0,"Chicago Bears / 11th / 305th pick / 1986"
"25",58,"Jay Leeuwenburg",23,"",12,0,294,"6-3","Colorado","6/18/1969","Rook",1,"Kansas City Chiefs / 9th / 244th pick / 1992"
"26",33,"Darren Lewis",24,"KR",16,5,230,"5-10","Texas A&M","11/7/1968","1",5,"Chicago Bears / 6th / 161st pick / 1991"
"27",26,"John Mangum",25,"db",5,1,187,"5-10","Alabama","3/16/1967","2",1,"Chicago Bears / 6th / 144th pick / 1990"
"28",76,"Steve McMichael",35,"LDT",16,16,270,"6-2","Texas","10/17/1957","12",8,"New England Patriots / 3rd / 73rd pick / 1980"
"29",81,"Anthony Morgan",25,"wr",12,4,200,"6-1","Tennessee","11/15/1967","1",4,"Chicago Bears / 5th / 134th pick / 1991"
"30",84,"Ron Morris",28,"",4,0,190,"6-1","SMU","11/4/1964","5",0,"Chicago Bears / 2nd / 54th pick / 1987"
"31",51,"Jim Morrissey",30,"LLB",16,14,223,"6-3","Michigan St.","12/24/1962","7",6,"Chicago Bears / 11th / 302nd pick / 1985"
"32",25,"Brad Muster",27,"FB",16,16,235,"6-3","Stanford","4/11/1965","4",7,"Chicago Bears / 1st / 23rd pick / 1988"
"33",36,"Markus Paul",26,"ss",16,5,200,"6-2","Syracuse","4/1/1966","3",3,"Chicago Bears / 4th / 95th pick / 1989"
"34",72,"William Perry",30,"RDT",15,14,335,"6-2","Clemson","12/16/1962","7",6,"Chicago Bears / 1st / 22nd pick / 1985"
"35",59,"Ron Rivera",30,"",16,0,239,"6-3","California","1/7/1962","8",2,"Chicago Bears / 2nd / 44th pick / 1984"
"36",52,"Mark Rodenhauser",31,"",13,0,270,"6-5","Illinois St.","6/1/1961","5",1,""
"37",55,"John Roper",27,"RLB",16,13,232,"6-1","Texas A&M","10/4/1965","3",5,"Chicago Bears / 2nd / 36th pick / 1989"
"38",99,"Tim Ryan",25,"de",16,1,268,"6-4","USC","9/8/1967","2",2,"Chicago Bears / 3rd / 61st pick / 1990"
"39",65,"Jim Schwantz",22,"",1,0,240,"6-2","Purdue","1/23/1970","Rook",0,""
"40",50,"Mike Singletary*",34,"MLB",16,16,230,"6-0","Baylor","10/9/1958","11",9,"Chicago Bears / 2nd / 38th pick / 1981"
"41",90,"Alonzo Spellman",21,"",15,0,287,"6-4","Ohio St.","9/27/1971","Rook",1,"Chicago Bears / 1st / 22nd pick / 1992"
"42",32,"Lemuel Stinson",26,"RCB",16,11,166,"5-9","Texas Tech","5/10/1966","4",4,"Chicago Bears / 6th / 161st pick / 1988"
"43",49,"David Tate",28,"db",16,3,197,"6-1","Colorado","11/22/1964","4",2,"Chicago Bears / 8th / 208th pick / 1988"
"44",57,"Tom Thayer",31,"RG",16,16,271,"6-4","Notre Dame","8/16/1961","7",8,"Chicago Bears / 4th / 91st pick / 1983"
"45",60,"Stan Thomas",24,"",11,0,295,"6-5","Texas","10/28/1968","1",1,"Chicago Bears / 1st / 22nd pick / 1991"
"46",78,"Keith Van Horne",35,"RT",16,16,281,"6-6","USC","11/6/1957","11",8,"Chicago Bears / 1st / 11th pick / 1981"
"47",87,"Tom Waddle",25,"WR",12,12,185,"6-0","Boston Col.","2/20/1967","3",6,""
"48",86,"Barry Wagner",25,"",1,0,213,"6-3","Alabama A&M","11/24/1967","Rook",0,""
"49",71,"James Williams",24,"",5,0,329,"6-7","Cheyney","3/29/1968","1",0,""
