"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"David Ausberry",24,"",12,1,235,"6-3","USC","9/25/1987","Rook",0,"Oakland Raiders / 7th / 241st pick / 2011"
"2",72,"Joe Barksdale",22,"",16,0,313,"6-5","LSU","1/4/1989","Rook",1,"Oakland Raiders / 3rd / 92nd pick / 2011"
"3",69,"Khalif Barnes",29,"RT",16,16,305,"6-6","Washington","4/21/1982","6",8,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"4",56,"Darryl Blackstock",28,"mlb",16,1,241,"6-3","Virginia","5/30/1983","6",1,"Arizona Cardinals / 3rd / 95th pick / 2005"
"5",7,"Kyle Boller",30,"qb",2,1,220,"6-3","California","6/17/1981","8",1,"Baltimore Ravens / 1st / 19th pick / 2003"
"6",87,"Kevin Boss",27,"TE",14,11,255,"6-7","Western Oregon","1/11/1984","4",3,"New York Giants / 5th / 153rd pick / 2007"
"7",30,"Jerome Boyd",25,"db",14,1,225,"6-2","Oregon","5/26/1986","2",1,""
"8",33,"Tyvon Branch",25,"SS",16,16,197,"5-11","Connecticut","12/11/1986","3",5,"Oakland Raiders / 4th / 100th pick / 2008"
"9",95,"Mason Brodine",23,"",2,0,255,"6-7","Nebraska-Kearney","2/18/1988","Rook",0,""
"10",57,"Ricky Brown",28,"",3,0,235,"6-2","Boston Col.","12/27/1983","5",0,""
"11",90,"Desmond Bryant",26,"DE",16,10,290,"6-5","Harvard","12/15/1985","2",5,""
"12",29,"Michael Bush",27,"RB",16,9,243,"6-2","Louisville","6/16/1984","3",8,"Oakland Raiders / 4th / 100th pick / 2007"
"13",74,"Bruce Campbell",23,"",4,0,310,"6-7","Maryland","5/25/1988","1",0,"Oakland Raiders / 4th / 106th pick / 2010"
"14",8,"Jason Campbell",30,"qb",6,6,223,"6-5","Auburn","12/31/1981","5",4,"Washington Redskins / 1st / 25th pick / 2005"
"15",66,"Cooper Carlisle",34,"RG",16,16,295,"6-5","Florida","8/11/1977","11",8,"Denver Broncos / 4th / 112th pick / 2000"
"16",25,"Rock Cartwright",32,"",15,0,223,"5-7","Kansas St.","12/3/1979","9",0,"Washington Redskins / 7th / 257th pick / 2002"
"17",35,"Chimdi Chekwa",23,"cb",4,1,190,"5-11","Ohio St.","1/7/1988","Rook",0,"Oakland Raiders / 4th / 113th pick / 2011"
"18",59,"Jon Condo",30,"",16,0,244,"6-3","Maryland","8/26/1981","6",1,""
"19",51,"Aaron Curry",25,"LB",11,9,250,"6-2","Wake Forest","4/6/1986","2",4,"Seattle Seahawks / 1st / 4th pick / 2009"
"20",58,"Bruce Davis",26,"",4,0,241,"6-3","UCLA","9/2/1985","3",0,"Pittsburgh Steelers / 3rd / 88th pick / 2008"
"21",12,"Jacoby Ford",24,"wr",8,3,181,"5-9","Clemson","7/27/1987","1",3,"Oakland Raiders / 4th / 108th pick / 2010"
"22",27,"Matt Giordano",29,"fs",15,9,194,"5-11","California","10/16/1982","6",4,"Indianapolis Colts / 4th / 135th pick / 2005"
"23",82,"Richard Gordon",24,"fb",14,1,262,"6-3","Miami (FL)","6/7/1987","Rook",0,"Oakland Raiders / 6th / 181st pick / 2011"
"24",52,"Quentin Groves",27,"lb",16,3,250,"6-3","Auburn","7/5/1984","3",2,"Jacksonville Jaguars / 2nd / 52nd pick / 2008"
"25",6,"Derek Hagan",27,"wr",6,2,205,"6-1","Arizona St.","9/21/1984","5",1,"Miami Dolphins / 3rd / 82nd pick / 2006"
"26",79,"John Henderson",32,"dt",13,3,328,"6-7","Tennessee","1/9/1979","9",2,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"27",75,"Stephon Heyer",27,"lg",12,2,319,"6-6","Maryland","1/16/1984","4",2,""
"28",85,"Darrius Heyward-Bey",24,"WR",15,13,205,"6-2","Maryland","2/26/1987","2",8,"Oakland Raiders / 1st / 7th pick / 2009"
"29",84,"T.J. Houshmandzadeh",34,"",9,0,197,"6-1","Oregon St.","9/26/1977","10",1,"Cincinnati Bengals / 7th / 204th pick / 2001"
"30",99,"Lamarr Houston",24,"de",16,13,302,"6-3","Texas","6/24/1987","1",6,"Oakland Raiders / 2nd / 44th pick / 2010"
"31",24,"Michael Huff",28,"FS",12,11,200,"6-0","Texas","3/6/1983","5",4,"Oakland Raiders / 1st / 7th pick / 2006"
"32",11,"Sebastian Janikowski*",33,"",15,0,250,"6-2","Florida St.","3/2/1978","11",5,"Oakland Raiders / 1st / 17th pick / 2000"
"33",37,"Chris Johnson",32,"cb",4,3,198,"6-0","Louisville","9/25/1979","6",1,"Green Bay Packers / 7th / 245th pick / 2003"
