"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",63,"Joe Andruzzi",30,"LG",13,13,312,"6-3","Southern Connecticut St.","8/23/1975","7",5,""
"2",24,"Gary Baxter",27,"rcb",5,5,204,"6-2","Baylor","11/24/1978","4",2,"Baltimore Ravens / 2nd / 62nd pick / 2001"
"3",28,"Leigh Bodden",24,"RCB",13,11,195,"6-1","Duquesne","9/24/1981","2",5,""
"4",81,"Antonio Bryant",24,"WR",16,15,192,"6-1","Pittsburgh","3/9/1981","3",7,"Dallas Cowboys / 2nd / 63rd pick / 2002"
"5",65,"Kirk Chambers",26,"",15,0,307,"6-7","Stanford","3/19/1979","1",0,"Cleveland Browns / 6th / 176th pick / 2004"
"6",60,"Cosey Coleman",27,"RG",14,14,322,"6-4","Tennessee","10/27/1978","5",6,"Tampa Bay Buccaneers / 2nd / 51st pick / 2000"
"7",16,"Josh Cribbs",22,"",14,0,192,"6-1","Kent St.","6/9/1983","Rook",1,""
"8",25,"Chris Crocker",25,"SS",16,16,194,"5-11","Marshall","3/9/1980","2",7,"Cleveland Browns / 3rd / 84th pick / 2003"
"9",54,"Andra Davis",27,"MLB",16,16,255,"6-1","Florida","12/23/1978","3",8,"Cleveland Browns / 5th / 141st pick / 2002"
"10",4,"Phil Dawson",30,"",16,0,195,"5-11","Texas","1/23/1975","6",4,""
"11",8,"Trent Dilfer",33,"QB",11,11,225,"6-4","Fresno St.","3/13/1972","11",6,"Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"12",74,"Nat Dorsey",22,"",9,0,324,"6-6","Georgia Tech","9/9/1983","1",0,"Minnesota Vikings / 4th / 115th pick / 2004"
"13",34,"Reuben Droughns",27,"RB",16,16,207,"5-11","Oregon","8/21/1978","4",10,"Detroit Lions / 3rd / 81st pick / 2000"
"14",98,"Nick Eason",25,"",16,0,301,"6-3","Clemson","5/29/1980","1",0,"Denver Broncos / 4th / 114th pick / 2003"
"15",17,"Braylon Edwards",22,"wr",10,7,211,"6-3","Michigan","2/21/1983","Rook",4,"Cleveland Browns / 1st / 3rd pick / 2005"
"16",50,"Jeff Faine",24,"C",14,14,303,"6-3","Notre Dame","4/6/1981","2",6,"Cleveland Browns / 1st / 21st pick / 2003"
