"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",71,"Willie Anderson",24,"RT",14,14,340,"6-5","Auburn","7/11/1975","3",7,"Cincinnati Bengals / 1st / 10th pick / 1996"
"2",33,"JoJuan Armour",23,"",2,0,220,"5-11","Miami (OH)","7/10/1976","Rook",0,"Oakland Raiders / 7th / 224th pick / 1999"
"3",90,"Michael Bankston",29,"DE",16,9,285,"6-5","Sam Houston St.","3/12/1970","7",4,"Phoenix Cardinals / 4th / 100th pick / 1992"
"4",38,"Michael Basnight",22,"rb",13,1,235,"6-1","North Carolina A&T","9/3/1977","Rook",3,""
"5",89,"Marco Battaglia",26,"",16,0,250,"6-3","Rutgers","1/25/1973","3",1,"Cincinnati Bengals / 2nd / 39th pick / 1996"
"6",40,"Myron Bell",28,"SS",16,16,203,"5-11","Michigan St.","9/15/1971","5",6,"Pittsburgh Steelers / 5th / 140th pick / 1994"
"7",37,"Roosevelt Blackmon",25,"lcb",5,3,185,"6-1","Morris Brown","9/10/1974","1",0,"Green Bay Packers / 4th / 121st pick / 1998"
"8",8,"Jeff Blake",29,"QB",14,12,223,"6-1","East Carolina","12/4/1970","7",10,"New York Jets / 6th / 166th pick / 1992"
"9",74,"Rich Braham",29,"C",16,16,305,"6-4","West Virginia","11/6/1970","5",8,"Arizona Cardinals / 3rd / 76th pick / 1994"
"10",10,"Will Brice",25,"",11,0,227,"6-4","Virginia","10/24/1974","2",1,""
"11",88,"Steve Bush",25,"",13,0,280,"6-3","Arizona St.","7/4/1974","2",0,""
"12",32,"Ki-Jana Carter",26,"",3,0,222,"5-10","Penn St.","9/12/1973","3",0,"Cincinnati Bengals / 1st / 1st pick / 1995"
"13",21,"Tom Carter",27,"lcb",2,2,185,"6-0","Notre Dame","9/5/1972","6",1,"Washington Redskins / 1st / 17th pick / 1993"
"14",21,"Rico Clark",25,"lcb",8,1,181,"5-10","Louisville","6/6/1974","2",0,""
"15",92,"John Copeland",29,"DE",16,16,285,"6-3","Alabama","9/20/1970","6",6,"Cincinnati Bengals / 1st / 5th pick / 1993"
"16",6,"Brad Costello",25,"",5,0,231,"6-0","Michigan St.,Boston Univ.","12/24/1974","1",0,""
"17",4,"Scott Covington",23,"",3,0,217,"6-2","Miami (FL)","1/17/1976","Rook",0,"Cincinnati Bengals / 7th / 245th pick / 1999"
"18",98,"Canute Curtis",25,"",15,0,250,"6-2","West Virginia","8/4/1974","2",0,"Cincinnati Bengals / 6th / 176th pick / 1997"
"19",73,"Brian DeMarco",27,"rg",7,7,323,"6-7","Michigan St.","4/9/1972","4",3,"Jacksonville Jaguars / 2nd / 40th pick / 1995"
"20",28,"Corey Dillon*",25,"RB",15,15,225,"6-1","Washington","10/24/1974","2",10,"Cincinnati Bengals / 2nd / 43rd pick / 1997"
"21",25,"Charles Fisher",23,"lcb",1,1,185,"6-0","West Virginia","2/2/1976","Rook",0,"Cincinnati Bengals / 2nd / 33rd pick / 1999"
"22",95,"Steve Foley",24,"LOLB",16,16,265,"6-4","La-Monroe","9/11/1975","1",5,"Cincinnati Bengals / 3rd / 75th pick / 1998"
"23",99,"Oliver Gibson",27,"NT",16,16,304,"6-2","Notre Dame","3/15/1972","4",5,"Pittsburgh Steelers / 4th / 120th pick / 1995"
"24",63,"Mike Goff",23,"lt",12,1,306,"6-5","Iowa","1/6/1976","1",0,"Cincinnati Bengals / 3rd / 78th pick / 1998"
"25",91,"Billy Granville",25,"",16,0,252,"6-3","Duke","3/11/1974","2",0,""
"26",NA,"Damon Griffin",23,"",13,0,186,"5-9","Oregon","6/14/1976","Rook",1,""
"27",46,"Clif Groce",27,"FB",16,15,245,"5-11","Texas A&M","7/30/1972","4",1,""
"28",62,"Brock Gutierrez",26,"",16,0,304,"6-3","Central Michigan","9/25/1973","2",0,""
"29",26,"Cory Hall",23,"FS",16,12,213,"6-0","Fresno St.","12/5/1976","Rook",5,"Cincinnati Bengals / 3rd / 65th pick / 1999"
"30",27,"Artrell Hawkins",23,"RCB",14,13,190,"5-10","Cincinnati","11/24/1976","1",5,"Cincinnati Bengals / 2nd / 43rd pick / 1998"
"31",22,"Rodney Heath",25,"lcb",16,9,175,"5-10","Minnesota","10/29/1974","Rook",5,""
