"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",57,"Allen Aldridge",22,"lb",16,2,254,"6-1","Houston","5/30/1972","Rook",1,"Denver Broncos / 2nd / 51st pick / 1994"
"2",58,"Elijah Alexander",24,"RLB",16,16,233,"6-2","Kansas St.","8/2/1970","2",7,"Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"3",27,"Steve Atwater*",28,"SS",14,14,218,"6-3","Arkansas","10/28/1966","5",7,"Denver Broncos / 1st / 20th pick / 1989"
"4",33,"Rod Bernstine",29,"rb",3,3,238,"6-3","Texas A&M","2/8/1965","7",1,"San Diego Chargers / 1st / 24th pick / 1987"
"5",23,"Ronnie Bradford",24,"db",12,0,188,"5-10","Colorado","10/1/1970","1",1,"Miami Dolphins / 4th / 105th pick / 1993"
"6",56,"Keith Burns",22,"lb",11,1,235,"6-2","Oklahoma St.","5/16/1972","Rook",1,"Denver Broncos / 7th / 210th pick / 1994"
"7",28,"Butler By'not'e",22,"",9,0,190,"5-9","Ohio St.","9/29/1972","Rook",0,"Denver Broncos / 7th / 212th pick / 1994"
"8",86,"Jeff Campbell",26,"wr",16,1,167,"5-8","Colorado","3/26/1968","4",0,"Detroit Lions / 5th / 118th pick / 1990"
"9",89,"Dwayne Carswell",22,"",4,0,290,"6-3","Liberty","1/18/1972","Rook",0,""
"10",43,"Derrick Clark",23,"rb",16,4,235,"6-1","Florida St.,Evangel (MO)","5/4/1971","Rook",2,""
"11",39,"Ray Crockett",27,"RCB",14,14,185,"5-10","Baylor","1/5/1967","5",6,"Detroit Lions / 4th / 86th pick / 1989"
"12",51,"Mike Croel",25,"LLB",13,12,238,"6-3","Nebraska","6/6/1969","3",4,"Denver Broncos / 1st / 4th pick / 1991"
"13",54,"Mitch Donahue",26,"",3,0,254,"6-2","Wyoming","2/4/1968","3",0,"San Francisco 49ers / 4th / 95th pick / 1991"
"14",99,"Shane Dronett",23,"LDE",16,15,300,"6-6","Texas","1/12/1971","2",6,"Denver Broncos / 2nd / 54th pick / 1992"
"15",1,"Jason Elam",24,"K",16,0,200,"5-11","Hawaii","3/8/1970","1",4,"Denver Broncos / 3rd / 70th pick / 1993"
"16",7,"John Elway*",34,"QB",14,14,215,"6-3","Stanford","6/28/1960","11",12,"Baltimore Colts / 1st / 1st pick / 1983"
"17",88,"Jerry Evans",26,"TE",16,11,250,"6-4","Toledo","9/28/1968","1",1,"Phoenix Cardinals / 8th / 204th pick / 1991"
"18",73,"Simon Fletcher",32,"RDE",16,16,240,"6-5","Houston","2/18/1962","9",8,"Denver Broncos / 2nd / 54th pick / 1985"
"19",68,"Russ Freeman",25,"rt",13,8,290,"6-7","Georgia Tech","9/2/1969","2",4,""
"20",24,"Randy Fuller",24,"db",10,1,180,"5-10","Tennessee St.","6/2/1970","Rook",1,"Denver Broncos / 4th / 123rd pick / 1994"
"21",75,"Brian Habib",30,"RG",16,16,299,"6-7","Washington","12/2/1964","5",8,"Minnesota Vikings / 10th / 264th pick / 1988"
"22",40,"Darryl Hall",28,"db",16,3,210,"6-2","Washington","8/1/1966","1",2,""
