"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",96,"Harvey Armstrong",24,"",16,0,265,"6-3","SMU","12/29/1959","1",2,"Philadelphia Eagles / 7th / 190th pick / 1982"
"2",63,"Ron Baker",29,"RG",16,16,260,"6-4","Oklahoma St.","11/19/1954","5",6,"Baltimore Colts / 10th / 277th pick / 1977"
"3",98,"Greg Brown",26,"rde",16,5,254,"6-5","Kansas St.,East. Illinois","1/5/1957","2",4,""
"4",17,"Harold Carmichael",34,"WR",15,11,225,"6-8","Southern","9/22/1949","12",4,"Philadelphia Eagles / 7th / 161st pick / 1971"
"5",71,"Ken Clarke",27,"NT",16,16,268,"6-2","Syracuse","8/28/1956","5",8,""
"6",57,"Bill Cowher",26,"",16,0,225,"6-3","North Carolina St.","5/8/1957","3",1,""
"7",94,"Byron Darby",23,"",16,0,260,"6-4","USC","6/4/1960","Rook",1,"Philadelphia Eagles / 5th / 120th pick / 1983"
"8",25,"Dennis DeVaughn",23,"",9,0,175,"5-10","Bishop","10/28/1960","1",1,"Philadelphia Eagles / 5th / 132nd pick / 1982"
"9",86,"Al Dixon",29,"te",10,1,230,"6-5","Iowa St.","4/5/1954","6",0,"New York Giants / 7th / 178th pick / 1977"
"10",46,"Herm Edwards",29,"RCB",16,16,194,"6-0","California,San Diego St.","4/27/1954","6",7,""
"11",24,"Ray Ellis",24,"db",16,4,192,"6-1","Ohio St.","4/27/1959","2",3,"Philadelphia Eagles / 12th / 331st pick / 1981"
"12",39,"Major Everett",23,"",16,0,215,"5-10","Mississippi Col.","1/4/1960","Rook",0,""
"13",67,"Gerry Feehery",23,"",2,0,268,"6-2","Syracuse","3/9/1960","Rook",0,""
"14",29,"Elbert Foules",22,"",16,0,185,"5-11","Alcorn St.","7/4/1961","Rook",1,""
"15",1,"Tony Franklin",27,"K",16,0,182,"5-8","Texas A&M","11/18/1956","4",1,"Philadelphia Eagles / 3rd / 74th pick / 1979"
"16",72,"Jim Fritzsche",23,"",15,0,265,"6-8","Purdue","10/11/1960","Rook",1,"Philadelphia Eagles / 8th / 217th pick / 1982"
"17",58,"Anthony Griggs",23,"RILB",16,16,227,"6-3","Villanova,Ohio St.","2/12/1960","1",8,"Philadelphia Eagles / 4th / 105th pick / 1982"
"18",26,"Michael Haddix",22,"rb",14,8,225,"6-2","Mississippi St.","12/27/1961","Rook",3,"Philadelphia Eagles / 1st / 8th pick / 1983"
"19",78,"Carl Hairston",31,"RDE",16,11,260,"6-3","Md-Eastern Shore","12/15/1952","7",6,"Philadelphia Eagles / 7th / 191st pick / 1976"
"20",35,"Perry Harrington",25,"rb",15,1,210,"5-11","Jackson St.","3/13/1958","3",1,"Philadelphia Eagles / 2nd / 53rd pick / 1980"
"21",68,"Dennis Harrison",27,"LDE",16,16,275,"6-8","Vanderbilt","7/31/1956","5",8,"Philadelphia Eagles / 4th / 92nd pick / 1978"
"22",85,"Melvin Hoover",24,"",11,0,185,"6-0","Arizona St.","9/21/1959","1",2,"New York Giants / 6th / 145th pick / 1981"
"23",48,"Wes Hopkins",22,"FS",14,14,213,"6-1","SMU","9/26/1961","Rook",6,"Philadelphia Eagles / 2nd / 35th pick / 1983"
"24",7,"Ron Jaworski",32,"QB",16,16,196,"6-2","Youngstown St.","3/23/1951","9",10,"Los Angeles Rams / 2nd / 37th pick / 1973"
"25",84,"Vyto Kab",24,"TE",14,14,243,"6-5","Penn St.","12/23/1959","1",2,"Philadelphia Eagles / 3rd / 78th pick / 1982"
"26",73,"Steve Kenney",28,"LG",16,16,266,"6-4","Clemson","12/26/1955","3",6,""
"27",52,"Rich Kraynak",22,"",16,0,227,"6-1","Pittsburgh","1/20/1961","Rook",1,"Philadelphia Eagles / 8th / 201st pick / 1983"
"28",41,"Randy Logan",32,"SS",16,12,195,"6-1","Michigan","5/1/1951","10",6,"Philadelphia Eagles / 3rd / 55th pick / 1973"
"29",64,"Dean Miraldi",25,"lt",13,6,266,"6-5","Long Beach St.,Utah","4/8/1958","1",3,"Philadelphia Eagles / 2nd / 55th pick / 1981"
"30",74,"Leonard Mitchell",25,"t",10,3,290,"6-7","Houston","10/12/1958","2",2,"Philadelphia Eagles / 1st / 27th pick / 1981"
"31",31,"Wilbert Montgomery",29,"rb",5,1,196,"5-10","Jackson St.,Abilene Christian","9/16/1954","6",1,"Philadelphia Eagles / 6th / 154th pick / 1977"
"32",50,"Guy Morriss",32,"C",16,16,255,"6-4","TCU","5/13/1951","10",6,"Philadelphia Eagles / 2nd / 28th pick / 1973"
