"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",67,"Jason Andersen",25,"",7,0,319,"6-6","BYU","9/3/1975","1",1,"New England Patriots / 7th / 211th pick / 1998"
"2",63,"Joe Andruzzi",25,"lg",11,11,312,"6-3","Southern Connecticut St.","8/23/1975","2",5,""
"3",78,"Bruce Armstrong",35,"LT",16,16,295,"6-4","Louisville","9/7/1965","13",7,"New England Patriots / 1st / 23rd pick / 1987"
"4",7,"Michael Bishop",24,"",8,0,215,"6-2","Kansas St.","5/15/1976","Rook",0,"New England Patriots / 7th / 227th pick / 1999"
"5",86,"Eric Bjornson",29,"te",8,6,236,"6-4","Washington","12/15/1971","5",1,"Dallas Cowboys / 4th / 110th pick / 1995"
"6",11,"Drew Bledsoe",28,"QB",16,16,238,"6-5","Washington St.","2/14/1972","7",10,"New England Patriots / 1st / 1st pick / 1993"
"7",12,"Tom Brady",23,"",1,0,225,"6-4","Michigan","8/3/1977","Rook",0,"New England Patriots / 6th / 199th pick / 2000"
"8",80,"Troy Brown",29,"WR",16,15,196,"5-10","Marshall","7/2/1971","7",9,"New England Patriots / 8th / 198th pick / 1993"
"9",54,"Tedy Bruschi",27,"LB",16,16,247,"6-1","Arizona","6/9/1973","4",7,"New England Patriots / 3rd / 86th pick / 1996"
"10",82,"Chris Calloway",32,"wr",7,2,188,"5-10","Michigan","3/29/1968","10",1,"Pittsburgh Steelers / 4th / 97th pick / 1990"
"11",30,"Tony Carter",28,"fb",16,6,230,"6-0","Minnesota","8/23/1972","6",1,""
"12",58,"Matt Chatham",23,"",6,0,250,"6-4","South Dakota","6/28/1977","Rook",0,""
"13",93,"Antico Dalton",25,"",3,0,240,"6-1","Hampton","12/31/1975","1",0,"Minnesota Vikings / 6th / 199th pick / 1999"
"14",84,"Shockmain Davis",23,"wr",12,1,205,"6-0","Angelo State (TX)","8/20/1977","Rook",0,""
"15",90,"Chad Eaton",28,"nt",14,13,303,"6-5","Washington St.","4/6/1972","4",7,"Arizona Cardinals / 7th / 241st pick / 1995"
"16",46,"Chris Eitzmann",23,"te",5,1,255,"6-5","Harvard","4/1/1977","Rook",0,""
"17",33,"Kevin Faulk",24,"rb",16,9,202,"5-8","LSU","6/5/1976","1",8,"New England Patriots / 2nd / 46th pick / 1999"
"18",64,"Derrick Fletcher",25,"lg",2,2,348,"6-6","Baylor","9/9/1975","Rook",1,"New England Patriots / 5th / 154th pick / 1999"
"19",37,"Chris Floyd",25,"",11,0,231,"6-2","Michigan","6/23/1975","2",0,"New England Patriots / 3rd / 81st pick / 1998"
"20",17,"John Friesz",33,"",1,0,214,"6-4","Idaho","5/19/1967","10",0,"San Diego Chargers / 6th / 138th pick / 1990"
"21",41,"Tony George",25,"",15,0,205,"5-11","Florida","8/10/1975","1",2,"New England Patriots / 3rd / 91st pick / 1999"
"22",88,"Terry Glenn",26,"WR",16,16,195,"5-11","Ohio St.","7/23/1974","4",8,"New England Patriots / 1st / 7th pick / 1996"
"23",97,"Reggie Grimes",24,"",8,0,300,"6-4","Alabama","11/7/1976","Rook",1,""
"24",91,"Bobby Hamilton",29,"DE",16,16,280,"6-5","Southern Miss","7/1/1971","4",8,""
"25",23,"Antwan Harris",23,"",14,0,194,"5-9","Virginia","5/29/1977","Rook",2,"New England Patriots / 6th / 187th pick / 2000"
"26",29,"Raymont Harris",30,"",1,0,226,"6-0","Ohio St.","12/23/1970","6",0,"Chicago Bears / 4th / 114th pick / 1994"
"27",50,"Rob Holmberg",29,"mlb",16,5,230,"6-3","Navy,Penn St.","5/6/1971","6",3,"Los Angeles Raiders / 7th / 217th pick / 1994"
"28",72,"Sale Isaia",28,"RG",16,14,320,"6-5","UCLA","6/13/1972","4",6,""
"29",82,"Curtis Jackson",27,"wr",5,2,190,"5-10","Texas","9/22/1973","Rook",0,""
"30",60,"Garrett Johnson",25,"nt",8,2,295,"6-3","Illinois","12/31/1975","Rook",2,""
