"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",24,"Kevin Abrams",23,"db",15,4,175,"5-8","Syracuse","2/28/1974","Rook",3,"Detroit Lions / 2nd / 54th pick / 1997"
"2",35,"Robert Bailey",29,"",15,0,176,"5-9","Miami (FL)","9/3/1968","6",2,"Los Angeles Rams / 4th / 107th pick / 1991"
"3",12,"Matt Blundin",28,"",1,0,233,"6-3","Virginia","3/7/1969","4",0,"Kansas City Chiefs / 2nd / 40th pick / 1992"
"4",96,"Shane Bonham",27,"",16,0,272,"6-2","Air Force,Tennessee","10/18/1970","3",1,"Detroit Lions / 3rd / 93rd pick / 1994"
"5",57,"Stephen Boyd",25,"MLB",16,16,247,"6-0","Boston Col.","8/22/1972","2",9,"Detroit Lions / 5th / 141st pick / 1995"
"6",80,"Tommie Boyd",26,"wr",16,1,195,"6-0","Toledo","12/21/1971","Rook",1,""
"7",59,"Reggie Brown",23,"RLB",16,16,241,"6-2","Texas A&M","9/28/1974","1",8,"Detroit Lions / 1st / 17th pick / 1996"
"8",27,"Mark Carrier",29,"FS",16,16,192,"6-1","USC","4/28/1968","7",9,"Chicago Bears / 1st / 6th pick / 1990"
"9",81,"Pete Chryplewicz",23,"",10,0,253,"6-5","Notre Dame","4/27/1974","Rook",0,"Detroit Lions / 5th / 135th pick / 1997"
"10",29,"Harry Colon",28,"db",8,4,203,"6-0","Missouri","2/14/1969","6",2,"New England Patriots / 8th / 196th pick / 1991"
"11",77,"Mike Compton",27,"LG",16,16,310,"6-6","West Virginia","9/18/1970","4",8,"Detroit Lions / 3rd / 68th pick / 1993"
"12",94,"Luther Elliss",24,"RDT",16,16,318,"6-5","Utah","3/22/1973","2",9,"Detroit Lions / 1st / 20th pick / 1995"
"13",53,"Kevin Glover*",34,"C",16,16,278,"6-2","Maryland","6/17/1963","12",10,"Detroit Lions / 2nd / 34th pick / 1985"
"14",50,"Ben Hanks",25,"",2,0,223,"6-2","Florida","7/31/1972","1",0,""
"15",4,"Jason Hanson*",27,"K",16,0,182,"5-11","Washington St.","6/17/1970","5",5,"Detroit Lions / 2nd / 56th pick / 1992"
"16",64,"Jeff Hartings",25,"RG",16,16,301,"6-3","Penn St.","9/7/1972","1",8,"Detroit Lions / 1st / 23rd pick / 1996"
"17",66,"Hessley Hempstead",25,"g",16,1,295,"6-1","Kansas","1/29/1972","2",2,"Detroit Lions / 7th / 228th pick / 1995"
"18",82,"Kevin Hickman",26,"",4,0,258,"6-4","Navy","8/20/1971","2",0,"Detroit Lions / 6th / 186th pick / 1995"
"19",58,"George Jamison",35,"LLB",16,10,232,"6-1","Cincinnati","9/30/1962","10",5,"Detroit Lions / 2nd / 47th pick / 1984 Supp"
"20",25,"Greg Jeffries",26,"db",15,2,195,"5-9","Virginia","10/16/1971","4",2,"Detroit Lions / 6th / 147th pick / 1993"
"21",18,"John Jett",29,"P",16,0,197,"6-0","East Carolina","11/11/1968","4",2,""
"22",99,"Richard Jordan",23,"",10,0,252,"6-1","Missouri Southern","12/1/1974","Rook",1,"Detroit Lions / 7th / 239th pick / 1997"
"23",67,"Travis Kirschke",23,"",3,0,298,"6-3","UCLA","9/6/1974","Rook",0,""
"24",52,"Scott Kowalkowski",29,"",16,0,220,"6-2","Notre Dame","8/23/1968","6",1,"Philadelphia Eagles / 8th / 216th pick / 1991"
"25",55,"Antonio London",26,"llb",16,6,238,"6-2","Alabama","4/14/1971","4",4,"Detroit Lions / 3rd / 62nd pick / 1993"
"26",39,"Van Malone",27,"db",8,4,189,"5-11","Texas","7/1/1970","3",2,"Detroit Lions / 2nd / 57th pick / 1994"
"27",83,"Kez McCorvey",25,"",7,0,184,"6-0","Florida St.","1/23/1972","2",0,"Detroit Lions / 5th / 156th pick / 1995"
"28",89,"Pete Metzelaars",37,"te",16,6,254,"6-7","Wabash","5/24/1960","15",1,"Seattle Seahawks / 3rd / 75th pick / 1982"
"29",33,"Glyn Milburn",26,"KR",16,1,177,"5-8","Oklahoma,Stanford","2/19/1971","4",1,"Denver Broncos / 2nd / 43rd pick / 1993"
"30",19,"Scott Mitchell",29,"QB",16,16,240,"6-6","Utah","1/2/1968","6",12,"Miami Dolphins / 4th / 93rd pick / 1990"
"31",84,"Herman Moore*+",28,"WR",16,16,210,"6-4","Virginia","10/20/1969","6",13,"Detroit Lions / 1st / 10th pick / 1991"
"32",87,"Johnnie Morton",26,"WR",16,16,190,"6-0","USC","10/7/1971","3",11,"Detroit Lions / 1st / 21st pick / 1994"
"33",91,"Robert Porcher*",28,"LDE",16,15,266,"6-3","South Carolina St.","7/30/1969","5",12,"Detroit Lions / 1st / 26th pick / 1992"
"34",38,"Daryl Porter",23,"",7,0,188,"5-9","Boston Col.","1/16/1974","Rook",1,"Pittsburgh Steelers / 6th / 186th pick / 1997"
"35",75,"Tony Ramirez",24,"",2,0,296,"6-6","Northern Colorado","1/26/1973","Rook",0,"Detroit Lions / 6th / 168th pick / 1997"
"36",31,"Corey Raymond",28,"RCB",13,12,185,"5-11","LSU","7/28/1969","5",6,""
"37",14,"Frank Reich",36,"",6,0,210,"6-4","Maryland","12/4/1961","12",0,"Buffalo Bills / 3rd / 57th pick / 1985"
"38",28,"Ron Rice",25,"SS",12,8,216,"6-1","East. Michigan","11/9/1972","1",4,""
"39",34,"Ron Rivers",26,"",16,0,205,"5-8","Fresno St.","11/13/1971","2",1,""
"40",72,"Ray Roberts",28,"LT",14,14,315,"6-6","Virginia","6/3/1969","5",7,"Seattle Seahawks / 1st / 10th pick / 1992"
"41",73,"Juan Roque",23,"t",13,1,333,"6-8","Arizona St.","2/6/1974","Rook",2,"Detroit Lions / 2nd / 35th pick / 1997"
"42",54,"Matt Russell",24,"",14,0,245,"6-2","Colorado","7/5/1973","Rook",2,"Detroit Lions / 4th / 130th pick / 1997"
"43",20,"Barry Sanders*+",29,"RB",16,16,203,"5-8","Oklahoma St.","7/16/1968","8",19,"Detroit Lions / 1st / 3rd pick / 1989"
