"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",2,"David Akers",26,"",16,0,200,"5-10","Louisville","12/9/1974","2",4,""
"2",24,"Darnell Autry",24,"rb",11,7,210,"5-10","Northwestern","6/19/1976","3",5,"Chicago Bears / 4th / 105th pick / 1997"
"3",88,"Mike Bartrum",30,"",16,0,245,"6-4","Marshall","6/23/1970","7",0,""
"4",32,"Jason Bostic",24,"",16,0,190,"5-9","Georgia Tech","6/30/1976","1",1,""
"5",84,"Luther Broughton",26,"",15,1,248,"6-2","Furman","11/30/1974","2",1,"Philadelphia Eagles / 5th / 155th pick / 1997"
"6",85,"Na Brown",23,"wr",14,2,196,"6-0","North Carolina","2/22/1977","1",1,"Philadelphia Eagles / 4th / 130th pick / 1999"
"7",74,"Doug Brzezinski",24,"",16,0,305,"6-4","Boston Col.","3/11/1976","1",1,"Philadelphia Eagles / 3rd / 64th pick / 1999"
"8",56,"Mike Caldwell",29,"",16,3,235,"6-2","Middle Tenn. St.","8/31/1971","7",4,"Cleveland Browns / 3rd / 83rd pick / 1993"
"9",25,"Je'Rod Cherry",27,"",13,0,210,"6-1","California","5/30/1973","4",1,"New Orleans Saints / 2nd / 40th pick / 1996"
"10",42,"Rashard Cook",23,"",14,0,205,"5-11","USC","4/18/1977","1",1,"Chicago Bears / 6th / 184th pick / 1999"
"11",57,"James Darling",26,"",16,0,247,"6-1","Washington St.","12/29/1974","3",1,"Philadelphia Eagles / 2nd / 57th pick / 1997"
"12",20,"Brian Dawkins",27,"fs",13,13,210,"6-0","Clemson","10/13/1973","4",7,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"13",10,"Koy Detmer",27,"",16,0,195,"6-1","Colorado","7/5/1973","2",0,"Philadelphia Eagles / 7th / 207th pick / 1997"
"14",82,"Dameane Douglas",24,"",6,0,195,"6-0","California","3/15/1976","1",0,"Oakland Raiders / 4th / 102nd pick / 1999"
"15",53,"Hugh Douglas*+",29,"DE",16,15,281,"6-2","Central State (OH)","8/23/1971","5",18,"New York Jets / 1st / 16th pick / 1995"
"16",51,"Carlos Emmons",27,"LB",16,13,250,"6-5","Arkansas St.","9/3/1973","4",8,"Pittsburgh Steelers / 7th / 242nd pick / 1996"
"17",52,"Barry Gardner",24,"LB",16,13,245,"6-1","Northwestern","12/13/1976","1",6,"Philadelphia Eagles / 2nd / 35th pick / 1999"
"18",96,"Paul Grasmanis",26,"",16,0,298,"6-3","Notre Dame","8/2/1974","4",3,"Chicago Bears / 4th / 116th pick / 1996"
"19",91,"Uhuru Hamiter",27,"",7,0,280,"6-4","Delaware St.","3/14/1973","1",1,""
"20",31,"Al Harris",26,"cb",16,4,185,"6-1","Texas A&M-Kingsville","12/7/1974","2",2,"Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"21",45,"Tim Hauck",34,"ss",16,3,187,"5-10","Pacific (OR),Montana","12/20/1966","10",2,""
"22",81,"Charles Johnson",28,"WR",16,16,200,"6-0","Colorado","1/3/1972","6",7,"Pittsburgh Steelers / 1st / 17th pick / 1994"
"23",62,"Dwight Johnson",23,"",4,0,285,"6-4","Baylor","1/30/1977","Rook",0,""
"24",7,"Sean Landeta",38,"",16,0,215,"6-0","Towson","1/6/1962","15",2,""
"25",28,"Amp Lee",29,"",3,0,200,"5-11","Florida St.","10/1/1971","8",0,"San Francisco 49ers / 2nd / 45th pick / 1992"
"26",89,"Chad Lewis*",29,"TE",16,16,252,"6-6","BYU","10/5/1971","3",7,""
"27",59,"Mike Mamula",27,"de",15,6,252,"6-4","Boston Col.","8/14/1973","5",4,"Philadelphia Eagles / 1st / 7th pick / 1995"
"28",38,"Cecil Martin",25,"fb",16,9,235,"6-0","Wisconsin","7/8/1975","1",3,"Philadelphia Eagles / 6th / 172nd pick / 1999"
"29",71,"Jermane Mayberry",27,"RG",16,16,325,"6-4","Texas A&M-Kingsville","8/29/1973","4",7,"Philadelphia Eagles / 1st / 25th pick / 1996"
"30",5,"Donovan McNabb*",24,"QB",16,16,240,"6-2","Syracuse","11/25/1976","1",16,"Philadelphia Eagles / 1st / 2nd pick / 1999"
"31",65,"Bubba Miller",27,"C",16,16,305,"6-1","Tennessee","1/24/1973","3",7,""
"32",30,"Brian Mitchell",32,"rb",16,1,225,"5-11","La-Lafayette","8/18/1968","10",4,"Washington Redskins / 5th / 130th pick / 1990"
"33",43,"Damon Moore",24,"ss",16,16,215,"5-11","Ohio St.","9/15/1976","1",7,"Philadelphia Eagles / 4th / 128th pick / 1999"
"34",87,"Todd Pinkston",23,"",16,1,180,"6-3","Southern Miss","4/23/1977","Rook",2,"Philadelphia Eagles / 2nd / 36th pick / 2000"
"35",36,"Stanley Pritchett",27,"rb",16,2,250,"6-2","South Carolina","12/22/1973","4",4,"Miami Dolphins / 4th / 118th pick / 1996"
"36",58,"Ike Reese",27,"",16,0,222,"6-2","Michigan St.","10/16/1973","2",1,"Philadelphia Eagles / 5th / 142nd pick / 1998"
"37",69,"Jon Runyan",27,"RT",16,16,330,"6-7","Michigan","11/27/1973","4",9,"Houston Oilers / 4th / 109th pick / 1996"
"38",67,"Ryan Schau",25,"",10,0,300,"6-6","Illinois","12/30/1975","1",1,""
"39",90,"Corey Simon",23,"LDT",16,16,293,"6-2","Florida St.","3/2/1977","Rook",9,"Philadelphia Eagles / 1st / 6th pick / 2000"
"40",80,"Torrance Small",30,"WR",14,14,209,"6-3","Alcorn St.","9/4/1970","8",6,"New Orleans Saints / 5th / 138th pick / 1992"
"41",22,"Duce Staley",25,"rb",5,5,242,"5-11","South Carolina","2/27/1975","3",5,"Philadelphia Eagles / 3rd / 71st pick / 1997"
"42",21,"Bobby Taylor",27,"RCB",16,15,216,"6-3","Notre Dame","12/28/1973","5",7,"Philadelphia Eagles / 2nd / 50th pick / 1995"
"43",78,"Hollis Thomas",26,"RDT",16,16,306,"6-0","Northern Illinois","1/10/1974","4",9,""
"44",72,"Tra Thomas",26,"LT",16,16,349,"6-7","Florida St.","11/20/1974","2",9,"Philadelphia Eagles / 1st / 11th pick / 1998"
"45",83,"Jeff Thomason",31,"te",16,5,255,"6-5","Oregon","12/30/1969","8",0,""
