"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",59,"John Anderson",27,"LOLB",16,16,226,"6-3","Michigan","2/14/1956","5",7,"Green Bay Packers / 1st / 26th pick / 1978"
"2",72,"Greg Boyd",31,"de",12,1,274,"6-6","San Diego St.","9/15/1952","6",1,"New England Patriots / 6th / 170th pick / 1976"
"3",73,"Byron Braggs",24,"LDE",16,14,290,"6-4","Alabama","10/10/1959","2",6,"Green Bay Packers / 5th / 117th pick / 1981"
"4",93,"Robert Brown",23,"",16,0,268,"6-2","Chowan,Virginia Tech","5/21/1960","1",1,"Green Bay Packers / 4th / 98th pick / 1982"
"5",19,"Rich Campbell",25,"",1,0,224,"6-4","California","12/21/1958","2",0,"Green Bay Packers / 1st / 6th pick / 1981"
"6",88,"Ron Cassidy",26,"",12,0,184,"6-0","Utah St.","7/23/1957","4",0,"Green Bay Packers / 8th / 193rd pick / 1979"
"7",33,"Jessie Clark",23,"",16,0,231,"6-0","Arkansas,Louisiana Tech","1/3/1960","Rook",5,"Green Bay Packers / 7th / 188th pick / 1983"
"8",82,"Paul Coffman*",27,"TE",16,16,222,"6-3","Kansas St.","3/29/1956","5",7,""
"9",52,"George Cumby",27,"RILB",15,14,220,"6-0","Oklahoma","7/5/1956","3",5,"Green Bay Packers / 1st / 26th pick / 1980"
"10",57,"Mike Curcio",26,"",13,0,237,"6-1","Temple","1/24/1957","2",1,"Philadelphia Eagles / 8th / 218th pick / 1980"
"11",12,"Lynn Dickey",34,"QB",16,16,214,"6-3","Kansas St.","10/19/1949","12",14,"Houston Oilers / 3rd / 56th pick / 1971"
"12",53,"Mike Douglass",28,"ROLB",15,15,220,"6-0","Arizona St.,San Diego St.","3/15/1955","5",7,"Green Bay Packers / 5th / 116th pick / 1978"
"13",61,"Dave Drechsler",23,"LG",16,12,264,"6-3","North Carolina","7/18/1960","Rook",7,"Green Bay Packers / 2nd / 48th pick / 1983"
"14",31,"Gerry Ellis",26,"FB",15,14,221,"5-11","Missouri","11/12/1957","3",10,"Los Angeles Rams / 7th / 192nd pick / 1980"
"15",85,"Phil Epps",25,"PR",16,0,165,"5-10","TCU","11/11/1958","1",4,"Green Bay Packers / 12th / 321st pick / 1982"
"16",11,"Eddie Garcia",24,"",12,0,178,"5-8","SMU","4/15/1959","Rook",0,"Green Bay Packers / 10th / 264th pick / 1982"
"17",77,"Charlie Getty",31,"t",15,4,265,"6-4","Penn St.","7/24/1952","9",3,"Kansas City Chiefs / 2nd / 41st pick / 1974"
"18",24,"Johnnie Gray",30,"SS",16,16,185,"5-11","Cal State-Fullerton","12/18/1953","8",6,""
"19",65,"Ron Hallstrom",24,"",16,0,300,"6-6","Iowa Central,Iowa","6/11/1959","1",1,"Green Bay Packers / 1st / 22nd pick / 1982"
"20",69,"Leotis Harris",28,"g",5,3,267,"6-1","Arkansas","6/28/1955","5",2,"Green Bay Packers / 6th / 144th pick / 1978"
"21",23,"Maurice Harvey",27,"db",4,4,190,"5-10","Ball St.","1/14/1956","5",1,"Oakland Raiders / 4th / 86th pick / 1978"
"22",38,"Estus Hood",28,"",16,0,183,"5-11","Illinois St.","11/14/1955","5",1,"Green Bay Packers / 3rd / 62nd pick / 1978"
