"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",84,"Aundrae Allison",21,"",11,0,198,"6-0","East Carolina","4/20/1986","Rook",2,"Minnesota Vikings / 5th / 146th pick / 2007"
"2",78,"Matt Birk*",31,"C",16,16,300,"6-4","Harvard","7/23/1976","9",8,"Minnesota Vikings / 6th / 173rd pick / 1998"
"3",9,"Brooks Bollinger",28,"qb",5,1,205,"6-1","Wisconsin","11/15/1979","3",1,"New York Jets / 6th / 200th pick / 2003"
"4",60,"Conrad Bolston",22,"",1,0,304,"6-3","Maryland","1/9/1985","Rook",0,""
"5",50,"Vinny Ciurciu",27,"",13,0,235,"6-0","Clemson,Boston Col.","5/2/1980","4",1,""
"6",62,"Ryan Cook",24,"RT",16,16,325,"6-6","New Mexico","5/8/1983","1",6,"Minnesota Vikings / 2nd / 51st pick / 2006"
"7",21,"Mike Doss",26,"fs",8,1,207,"5-10","Ohio St.","3/24/1981","4",1,"Indianapolis Colts / 2nd / 58th pick / 2003"
"8",83,"Jeff Dugan",26,"te",16,3,261,"6-4","Maryland","4/8/1981","3",1,"Minnesota Vikings / 7th / 220th pick / 2004"
"9",91,"Ray Edwards",22,"DE",12,11,270,"6-5","Purdue","1/1/1985","1",6,"Minnesota Vikings / 4th / 127th pick / 2006"
"10",90,"Fred Evans",24,"",11,0,307,"6-5","Texas St.","11/6/1983","1",1,"Miami Dolphins / 7th / 212th pick / 2006"
"11",59,"Heath Farwell",26,"",16,0,235,"6-0","San Diego St.","12/31/1981","2",2,""
"12",89,"Robert Ferguson",28,"WR",15,8,209,"6-1","Texas A&M","12/17/1979","6",4,"Green Bay Packers / 2nd / 41st pick / 2001"
"13",37,"Eric Frampton",23,"",9,0,204,"5-11","Washington St.","2/6/1984","Rook",1,"Oakland Raiders / 5th / 165th pick / 2007"
"14",41,"Charles Gordon",23,"cb",16,3,180,"5-11","Kansas","7/18/1984","1",2,""
"15",52,"Chad Greenway",24,"LB",16,16,240,"6-2","Iowa","1/12/1983","Rook",9,"Minnesota Vikings / 1st / 17th pick / 2006"
"16",23,"Cedric Griffin",25,"RCB",16,16,190,"6-0","Texas","11/11/1982","1",6,"Minnesota Vikings / 2nd / 48th pick / 2006"
"17",73,"Otis Grigsby",27,"",4,0,260,"6-3","Kentucky","11/19/1980","Rook",0,""
"18",56,"E.J. Henderson",27,"MLB",16,16,245,"6-1","Maryland","8/3/1980","4",8,"Minnesota Vikings / 2nd / 40th pick / 2003"
