"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",79,"Harris Barton*+",29,"RT",15,15,286,"6-4","North Carolina","4/19/1964","6",18,"San Francisco 49ers / 1st / 22nd pick / 1987"
"2",83,"Sanjay Beach",27,"",9,0,189,"6-0","Colorado St.","2/21/1966","4",1,""
"3",65,"Harry Boatswain",24,"g",16,2,310,"6-4","New Haven","6/26/1969","1",3,"San Francisco 49ers / 5th / 137th pick / 1991"
"4",71,"Brian Bollinger",25,"",16,0,285,"6-5","North Carolina","11/21/1968","1",2,"San Francisco 49ers / 3rd / 76th pick / 1992"
"5",13,"Steve Bono",31,"",8,0,215,"6-4","UCLA","5/11/1962","8",2,"Minnesota Vikings / 6th / 142nd pick / 1985"
"6",85,"John Brandes",29,"",9,0,249,"6-2","Cameron","4/2/1964","6",0,""
"7",96,"Dennis Brown",26,"LDE",16,16,290,"6-4","Washington","11/6/1967","3",7,"San Francisco 49ers / 2nd / 47th pick / 1990"
"8",35,"Dexter Carter",26,"KR",16,0,170,"5-9","Florida St.","9/15/1967","3",2,"San Francisco 49ers / 1st / 25th pick / 1990"
"9",6,"Mike Cofer",29,"K",16,0,195,"6-1","North Carolina St.","2/19/1964","6",1,""
"10",50,"Chris Dalman",23,"",15,0,287,"6-3","Stanford","3/15/1970","Rook",2,"San Francisco 49ers / 6th / 166th pick / 1993"
"11",25,"Eric Davis",25,"LCB",16,16,185,"5-11","Jacksonville St.","1/26/1968","3",7,"San Francisco 49ers / 2nd / 53rd pick / 1990"
"12",59,"Keith DeLong",26,"lb",4,3,245,"6-2","Tennessee","8/14/1967","4",2,"San Francisco 49ers / 1st / 28th pick / 1989"
"13",75,"Kevin Fagan",30,"RDE",7,7,260,"6-3","Miami (FL)","4/25/1963","6",3,"San Francisco 49ers / 4th / 102nd pick / 1986"
"14",57,"Brett Faryniarz",28,"",2,0,230,"6-3","San Diego St.","7/23/1965","5",0,""
"15",67,"Roy Foster",33,"",1,0,282,"6-4","USC","5/24/1960","11",0,"Miami Dolphins / 1st / 24th pick / 1982"
"16",98,"Antonio Goss",27,"lb",14,1,228,"6-4","North Carolina","8/11/1966","4",1,"San Francisco 49ers / 12th / 319th pick / 1989"
"17",24,"Alan Grant",27,"",3,0,187,"5-10","Stanford","10/1/1966","3",0,"Indianapolis Colts / 4th / 103rd pick / 1990"
"18",29,"Don Griffin",29,"RCB",12,12,176,"6-0","Middle Tenn. St.","3/17/1964","7",4,"San Francisco 49ers / 6th / 162nd pick / 1986"
"19",28,"Dana Hall",24,"fs",13,7,208,"6-3","Washington","7/8/1969","1",3,"San Francisco 49ers / 1st / 18th pick / 1992"
"20",36,"Merton Hanks",25,"FS",16,14,185,"6-2","Iowa","3/12/1968","2",6,"San Francisco 49ers / 5th / 122nd pick / 1991"
"21",45,"Adrian Hardy",23,"",10,0,194,"5-11","NW State (LA)","8/16/1970","Rook",1,"San Francisco 49ers / 2nd / 48th pick / 1993"
"22",56,"Martin Harrison",26,"de",11,1,252,"6-5","Washington","9/20/1967","3",2,"San Francisco 49ers / 10th / 276th pick / 1990"
"23",41,"Terry Hoage",31,"",4,0,201,"6-2","Georgia","4/11/1962","9",0,"New Orleans Saints / 3rd / 68th pick / 1984"
"24",55,"John Johnson",25,"LLB",15,12,240,"6-3","Clemson","5/8/1968","2",6,"San Francisco 49ers / 2nd / 53rd pick / 1991"
"25",84,"Brent Jones*",30,"TE",16,16,230,"6-4","Santa Clara","2/12/1963","6",10,"Pittsburgh Steelers / 5th / 135th pick / 1986"
"26",90,"Darin Jordan",29,"",14,0,242,"6-1","Northeastern","12/4/1964","5",1,"Pittsburgh Steelers / 5th / 121st pick / 1988"
"27",58,"Todd Kelly",23,"llb",14,5,259,"6-2","Tennessee","11/27/1970","Rook",3,"San Francisco 49ers / 1st / 27th pick / 1993"
"28",52,"Larry Kelm",29,"lb",10,1,236,"6-4","Texas A&M","11/29/1964","6",1,"Los Angeles Rams / 4th / 108th pick / 1987"
"29",93,"Matt LaBounty",24,"",6,0,271,"6-4","Oregon","1/3/1969","Rook",0,"San Francisco 49ers / 12th / 327th pick / 1992"
"30",22,"Amp Lee",22,"rb",15,3,200,"5-11","Florida St.","10/1/1971","1",4,"San Francisco 49ers / 2nd / 45th pick / 1992"
"31",43,"Marc Logan",28,"FB",14,12,217,"6-0","Kentucky","5/9/1965","6",7,"Cincinnati Bengals / 5th / 130th pick / 1987"
"32",46,"Tim McDonald*",28,"SS",16,16,215,"6-2","USC","1/6/1965","6",10,"St. Louis Cardinals / 2nd / 34th pick / 1987"
"33",26,"Michael McGruder",29,"rcb",16,5,185,"5-11","Kent St.","5/6/1964","4",4,""
"34",62,"Guy McIntyre*",32,"LG",16,16,275,"6-3","Georgia","2/17/1961","9",13,"San Francisco 49ers / 3rd / 73rd pick / 1984"
"35",14,"Bill Musgrave",26,"",1,0,199,"6-2","Oregon","11/11/1967","2",0,"Dallas Cowboys / 4th / 106th pick / 1991"
"36",77,"James Parrish",25,"",1,0,310,"6-6","Temple","5/19/1968","Rook",0,""
"37",44,"Tom Rathman",31,"rb",8,4,230,"6-1","Nebraska","10/7/1962","7",2,"San Francisco 49ers / 3rd / 56th pick / 1986"
"38",80,"Jerry Rice*+",31,"WR",16,16,200,"6-2","Miss. Valley St.","10/13/1962","8",20,"San Francisco 49ers / 1st / 16th pick / 1985"
"39",91,"Larry Roberts",30,"",6,0,270,"6-3","Alabama","6/2/1963","7",1,"San Francisco 49ers / 2nd / 39th pick / 1986"
"40",53,"Bill Romanowski",27,"RLB",16,16,245,"6-4","Boston Col.","4/2/1966","5",7,"San Francisco 49ers / 3rd / 80th pick / 1988"
"41",38,"Damien Russell",23,"",16,0,204,"6-1","Virginia Tech","8/20/1970","Rook",1,"San Francisco 49ers / 6th / 151st pick / 1992"
"42",61,"Jesse Sapolu*",32,"C",16,16,271,"6-4","Hawaii","3/10/1961","10",13,"San Francisco 49ers / 11th / 289th pick / 1983"
"43",88,"Nate Singleton",25,"",16,0,190,"5-11","Grambling St.","7/5/1968","Rook",2,"New York Giants / 11th / 292nd pick / 1992"
"44",95,"Artie Smith",23,"rde",16,6,296,"6-5","Louisiana Tech","5/15/1970","Rook",3,"San Francisco 49ers / 5th / 116th pick / 1993"
"45",94,"Dana Stubblefield",23,"LDT",16,14,300,"6-2","Kansas","11/14/1970","Rook",7,"San Francisco 49ers / 1st / 26th pick / 1993"
"46",64,"Ralph Tamm",27,"RG",16,16,280,"6-4","West Chester","3/11/1966","3",10,"New York Jets / 9th / 230th pick / 1988"
"47",82,"John Taylor",31,"WR",16,16,185,"6-1","Delaware St.","3/31/1962","6",13,"San Francisco 49ers / 3rd / 76th pick / 1986"
"48",72,"Mark Thomas",24,"de",11,1,272,"6-5","North Carolina St.","5/6/1969","Rook",1,"San Francisco 49ers / 4th / 89th pick / 1992"
"49",86,"Odessa Turner",29,"",7,0,205,"6-3","NW State (LA)","10/12/1964","6",1,"New York Giants / 4th / 112th pick / 1987"
"50",27,"Adam Walker",25,"",10,0,210,"6-1","Pittsburgh","6/7/1968","1",0,""
"51",74,"Steve Wallace",29,"LT",15,15,285,"6-4","Auburn","12/27/1964","7",10,"San Francisco 49ers / 4th / 101st pick / 1986"
"52",89,"Wesley Walls",27,"",6,0,240,"6-5","Mississippi","2/26/1966","4",0,"San Francisco 49ers / 2nd / 56th pick / 1989"
"53",99,"Mike Walter",33,"MLB",15,9,240,"6-3","Oregon","11/30/1960","10",4,"Dallas Cowboys / 2nd / 50th pick / 1983"
"54",97,"Ted Washington",25,"RDT",12,12,365,"6-5","Louisville","4/13/1968","2",6,"San Francisco 49ers / 1st / 25th pick / 1991"
"55",32,"Ricky Watters*",24,"RB",13,13,217,"6-1","Notre Dame","4/7/1969","1",14,"San Francisco 49ers / 2nd / 45th pick / 1991"
"56",81,"Jamie Williams",33,"",16,0,240,"6-4","Nebraska","2/25/1960","10",2,"New York Giants / 3rd / 63rd pick / 1983"
"57",10,"Klaus Wilmsmeyer",26,"P",15,0,210,"6-2","Louisville","12/4/1967","1",2,"Tampa Bay Buccaneers / 12th / 311th pick / 1992"
"58",77,"Karl Wilson",29,"",5,2,274,"6-5","LSU","9/10/1964","6",1,"San Diego Chargers / 3rd / 59th pick / 1987"
"59",92,"Troy Wilson",23,"",10,0,257,"6-4","Pittsburg St.","11/22/1970","Rook",1,"San Francisco 49ers / 7th / 194th pick / 1993"
"60",8,"Steve Young*+",32,"QB",16,16,215,"6-2","BYU","10/11/1961","8",23,"Tampa Bay Buccaneers / 1st / 1st pick / 1984 Supp"
"61",NA,"Team Total",27.3,"",16,NA,238.1,"6-2.5","","","4.1",NA,""
