"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Geno Atkins",25,"DT",9,9,286,"6-1","Georgia","3/28/1988","3",5,"Cincinnati Bengals / 4th / 120th pick / 2010"
"2",25,"Giovani Bernard",22,"",16,0,202,"5-9","North Carolina","11/22/1991","Rook",9,"Cincinnati Bengals / 2nd / 37th pick / 2013"
"3",90,"Christo Bilukidi",24,"",2,0,290,"6-5","Eastern Arizona J.C.; Georgia State","12/13/1989","1",0,"Oakland Raiders / 6th / 189th pick / 2012"
"4",53,"Michael Boley",31,"lb",10,1,236,"6-3","Southern Miss","8/24/1982","8",1,"Atlanta Falcons / 5th / 160th pick / 2005"
"5",65,"Clint Boling",24,"LG",12,12,310,"6-4","Georgia","5/9/1989","2",6,"Cincinnati Bengals / 4th / 101st pick / 2011"
"6",83,"Kevin Brock",27,"",4,NA,315,"6-5","Rutgers","4/9/1986","2",0,""
"7",55,"Vontaze Burfict*",23,"LB",16,16,245,"6-3","Arizona St.","9/24/1990","1",17,""
"8",33,"Rex Burkhead",23,"",1,0,214,"5-10","Nebraska","7/2/1990","Rook",0,"Cincinnati Bengals / 6th / 190th pick / 2013"
"9",NA,"Brandon Burton",24,"",4,NA,185,"6-0","Utah","7/31/1989","2",0,"Minnesota Vikings / 5th / 139th pick / 2011"
"10",80,"Orson Charles",22,"",13,0,251,"6-2","Georgia","1/27/1991","1",0,"Cincinnati Bengals / 4th / 116th pick / 2012"
"11",73,"Anthony Collins",28,"lt",15,7,308,"6-6","Kansas","11/2/1985","5",4,"Cincinnati Bengals / 4th / 112th pick / 2008"
"12",64,"Kyle Cook",30,"C",16,16,295,"6-3","Michigan St.","7/25/1983","5",8,""
"13",32,"Chris Crocker",33,"db",12,3,194,"5-11","Marshall","3/9/1980","10",3,"Cleveland Browns / 3rd / 84th pick / 2003"
"14",14,"Andy Dalton",26,"QB",16,16,215,"6-2","TCU","10/29/1987","2",14,"Cincinnati Bengals / 2nd / 35th pick / 2011"
"15",51,"Jayson DiManche",23,"",16,0,232,"6-1","Southern Illinois","9/22/1990","Rook",1,""
"16",96,"Carlos Dunlap",24,"DE",16,15,290,"6-6","Florida","2/28/1989","3",10,"Cincinnati Bengals / 2nd / 54th pick / 2010"
"17",44,"Tony Dye",23,"",1,0,200,"5-10","UCLA","2/11/1990","1",0,""
"18",85,"Tyler Eifert",23,"TE",15,15,250,"6-6","Notre Dame","9/8/1990","Rook",4,"Cincinnati Bengals / 1st / 21st pick / 2013"
"19",91,"Robert Geathers",30,"",2,0,270,"6-3","Georgia","8/11/1983","9",0,"Cincinnati Bengals / 4th / 117th pick / 2004"
"20",21,"Brandon Ghee",26,"",10,0,189,"6-0","Wake Forest","6/6/1987","3",1,"Cincinnati Bengals / 3rd / 96th pick / 2010"
"21",95,"Wallace Gilberry",29,"de",16,2,267,"6-3","Alabama","12/5/1984","5",4,""
"22",18,"A.J. Green*",25,"WR",16,16,205,"6-4","Georgia","7/31/1988","2",13,"Cincinnati Bengals / 1st / 4th pick / 2011"
"23",42,"BenJarvus Green-Ellis",28,"RB",16,16,215,"5-11","Mississippi","7/2/1985","5",4,""
"24",84,"Jermaine Gresham",25,"TE",14,14,261,"6-5","Oklahoma","6/16/1988","3",4,"Cincinnati Bengals / 1st / 21st pick / 2010"
"25",29,"Leon Hall",29,"rcb",5,5,193,"5-11","Michigan","12/9/1984","6",2,"Cincinnati Bengals / 1st / 18th pick / 2007"
"26",46,"Clark Harris",29,"",16,0,257,"6-5","Rutgers","7/10/1984","5",1,"Green Bay Packers / 7th / 243rd pick / 2007"
"27",92,"James Harrison",35,"LB",15,10,242,"6-0","Kent St.","5/4/1978","11",6,""
"28",16,"Andrew Hawkins",27,"",8,0,175,"5-7","Toledo","3/10/1986","2",2,""
