"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",54,"Carlton Bailey",24,"",6,0,242,"6-3","North Carolina","12/15/1964","Rook",0,"Buffalo Bills / 9th / 235th pick / 1988"
"2",75,"Howard Ballard",25,"",16,0,325,"6-6","Alabama A&M","11/3/1963","Rook",1,"Buffalo Bills / 11th / 283rd pick / 1987"
"3",55,"Cornelius Bennett*+",23,"LOLB",16,16,237,"6-2","Alabama","8/25/1965","1",16,"Indianapolis Colts / 1st / 2nd pick / 1987"
"4",50,"Ray Bentley",28,"RILB",16,16,240,"6-2","Central Michigan","11/25/1960","2",7,""
"5",81,"Walter Broughton",26,"",1,0,180,"5-10","Jacksonville St.","10/20/1962","2",0,""
"6",85,"Chris Burkett",26,"WR",11,8,205,"6-4","Jackson St.","8/21/1962","3",4,"Buffalo Bills / 2nd / 42nd pick / 1985"
"7",29,"Derrick Burroughs",26,"LCB",14,13,180,"6-1","Memphis","5/18/1962","3",6,"Buffalo Bills / 1st / 14th pick / 1985"
"8",61,"Leonard Burton",24,"c",16,4,275,"6-3","South Carolina","6/18/1964","2",3,"Buffalo Bills / 3rd / 77th pick / 1986"
"9",35,"Carl Byrum",25,"rb",15,1,232,"6-0","Miss. Valley St.","6/29/1963","2",1,"Buffalo Bills / 5th / 111th pick / 1986"
"10",20,"Sherman Cocroft",27,"",13,0,195,"6-1","San Jose St.","8/29/1961","3",1,""
"11",58,"Shane Conlan*",24,"LILB",13,13,235,"6-3","Penn St.","4/3/1964","1",11,"Buffalo Bills / 1st / 8th pick / 1987"
"12",21,"Wayne Davis",25,"db",16,3,175,"5-11","Indiana St.","7/17/1963","3",3,"San Diego Chargers / 2nd / 39th pick / 1985"
"13",70,"Joe Devlin",34,"RT",16,16,261,"6-5","Iowa","2/23/1954","12",7,"Buffalo Bills / 2nd / 52nd pick / 1976"
"14",45,"Dwight Drane",26,"db",16,4,200,"6-1","Oklahoma","5/6/1962","2",2,"Buffalo Bills / 1st / 14th pick / 1984 Supp"
"15",53,"Tom Erlandson",22,"",4,0,220,"6-1","Washington","6/19/1966","Rook",0,"Buffalo Bills / 12th / 316th pick / 1988"
"16",99,"Hal Garner",26,"lb",12,1,228,"6-4","Utah St.","1/18/1962","3",1,"Buffalo Bills / 3rd / 63rd pick / 1985"
"17",59,"Don Graham",24,"",10,0,244,"6-2","Penn St.","1/31/1964","1",1,"Tampa Bay Buccaneers / 4th / 84th pick / 1987"
"18",49,"John Hagy",23,"",3,0,190,"5-11","Texas","12/9/1965","Rook",0,"Buffalo Bills / 8th / 204th pick / 1988"
"19",33,"Ronnie Harmon",24,"rb",16,1,200,"5-11","Iowa","5/7/1964","2",6,"Buffalo Bills / 1st / 16th pick / 1986"
"20",71,"Dale Hellestrae",26,"t",16,2,282,"6-5","SMU","7/11/1962","3",2,"Buffalo Bills / 4th / 112th pick / 1985"
"21",67,"Kent Hull*",27,"C",16,16,284,"6-5","Mississippi St.","1/13/1961","2",12,""
"22",47,"Kirby Jackson",23,"",8,0,179,"5-10","Mississippi St.","2/2/1965","1",1,"New York Jets / 5th / 129th pick / 1987"
"23",80,"Flip Johnson",25,"PR",11,0,185,"5-10","McNeese St.","7/13/1963","Rook",2,""
"24",86,"Trumaine Johnson",28,"WR",16,10,196,"6-1","Grambling St.","11/16/1960","3",5,"San Diego Chargers / 6th / 141st pick / 1983"
"25",12,"Jim Kelly*",28,"QB",16,16,217,"6-3","Miami (FL)","2/14/1960","2",13,"Buffalo Bills / 1st / 14th pick / 1983"
"26",38,"Mark Kelso",25,"FS",16,16,181,"5-11","William & Mary","7/23/1963","2",9,"Philadelphia Eagles / 10th / 261st pick / 1985"
"27",4,"John Kidd",27,"P",16,0,210,"6-3","Northwestern","8/22/1961","4",2,"Buffalo Bills / 5th / 128th pick / 1984"
"28",NA,"Adam Lingner",28,"",16,0,268,"6-4","Illinois","11/2/1960","5",1,"Kansas City Chiefs / 9th / 231st pick / 1983"
"29",84,"Keith McKeller",24,"",12,0,240,"6-6","Jacksonville St.","7/9/1964","1",0,"Buffalo Bills / 9th / 227th pick / 1987"
"30",88,"Pete Metzelaars",28,"TE",16,16,254,"6-7","Wabash","5/24/1960","6",4,"Seattle Seahawks / 3rd / 75th pick / 1982"
"31",25,"Roland Mitchell",24,"",3,0,195,"5-11","Texas Tech","3/15/1964","1",0,"Buffalo Bills / 2nd / 33rd pick / 1987"
"32",39,"Jamie Mueller",24,"FB",15,15,225,"6-1","Benedictine","10/4/1964","1",3,"Buffalo Bills / 3rd / 78th pick / 1987"
"33",11,"Scott Norwood*+",28,"K",16,0,207,"6-0","James Madison","7/17/1960","3",6,""
"34",37,"Nate Odomes",23,"RCB",16,16,188,"5-9","Wisconsin","8/25/1965","1",7,"Buffalo Bills / 2nd / 29th pick / 1987"
"35",94,"Mark Pike",25,"",16,0,272,"6-4","Georgia Tech","12/27/1963","1",1,"Buffalo Bills / 7th / 178th pick / 1986"
"36",79,"Dean Prater",30,"",4,0,225,"6-5","Oklahoma St.","9/28/1958","6",0,"Cleveland Browns / 10th / 271st pick / 1981"
"37",97,"Scott Radecic",26,"lb",16,3,243,"6-3","Penn St.","6/14/1962","4",3,"Kansas City Chiefs / 2nd / 34th pick / 1984"
"38",83,"Andre Reed*",24,"WR",15,14,190,"6-2","Kutztown Pennsylvania","1/29/1964","3",10,"Buffalo Bills / 4th / 86th pick / 1985"
"39",14,"Frank Reich",27,"",3,0,210,"6-4","Maryland","12/4/1961","3",0,"Buffalo Bills / 3rd / 57th pick / 1985"
"40",40,"Robb Riddick",31,"",15,0,195,"6-0","Millersville","4/26/1957","7",6,"Buffalo Bills / 9th / 241st pick / 1981"
"41",51,"Jim Ritcher",30,"LG",16,16,273,"6-3","North Carolina St.","5/21/1958","8",7,"Buffalo Bills / 1st / 16th pick / 1980"
"42",87,"Butch Rolle",24,"",16,0,242,"6-3","Michigan St.","8/19/1964","2",0,"Buffalo Bills / 7th / 180th pick / 1986"
"43",96,"Leon Seals",24,"rde",16,5,265,"6-5","Jackson St.","1/30/1964","1",4,"Buffalo Bills / 4th / 109th pick / 1987"
"44",76,"Fred Smerlas*",31,"NT",16,16,277,"6-3","Boston Col.","4/8/1957","9",10,"Buffalo Bills / 2nd / 32nd pick / 1979"
"45",78,"Bruce Smith*+",25,"RDE",12,12,262,"6-4","Virginia Tech","6/18/1963","3",14,"Buffalo Bills / 1st / 1st pick / 1985"
"46",46,"Leonard Smith",28,"SS",13,12,200,"5-11","McNeese St.","9/2/1960","5",5,"St. Louis Cardinals / 1st / 17th pick / 1983"
