"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",90,"Curtis Anderson",22,"",6,0,250,"6-6","Central State (OH)","5/16/1957","Rook",3,"Dallas Cowboys / 5th / 128th pick / 1979"
"2",56,"Charlie Ane",27,"",16,0,233,"6-1","Michigan St.","8/12/1952","4",3,""
"3",26,"Gary Barbaro",25,"FS",16,16,203,"6-4","Nicholls St.","2/11/1954","3",10,"Kansas City Chiefs / 3rd / 74th pick / 1976"
"4",85,"Ed Beckman",24,"te",9,2,229,"6-4","Florida St.","1/2/1955","2",0,""
"5",99,"Mike Bell",22,"de",11,3,255,"6-4","Colorado St.","8/30/1957","Rook",3,"Kansas City Chiefs / 1st / 2nd pick / 1979"
"6",35,"Horace Belton",24,"KR",16,1,200,"5-8","SE Louisiana","7/16/1955","1",1,""
"7",57,"Jerry Blanton",23,"",16,0,231,"6-1","Kentucky","12/20/1956","Rook",4,"Buffalo Bills / 11th / 282nd pick / 1978"
"8",79,"Larry Brown",24,"",4,0,260,"6-5","Miami (FL)","6/4/1955","1",2,"Kansas City Chiefs / 9th / 224th pick / 1978"
"9",42,"M.L. Carter",24,"",16,7,173,"5-9","Cal State-Fullerton,San Jose St.","12/9/1955","Rook",4,""
"10",41,"Herb Christopher",25,"ss",9,6,195,"5-10","Morris Brown","4/7/1954","Rook",3,""
"11",44,"Tim Collier",25,"RCB",15,9,172,"6-0","Texas A&M-Commerce","5/31/1954","3",4,"Kansas City Chiefs / 9th / 249th pick / 1976"
"12",65,"Tom Condon",27,"RG",16,16,255,"6-3","Boston Col.","10/26/1952","5",5,"Kansas City Chiefs / 10th / 250th pick / 1974"
"13",80,"Johnnie Dirden",27,"",4,0,188,"6-0","Sam Houston St.","3/14/1952","1",0,"Houston Oilers / 10th / 1st pick / 1978 Supp"
"14",84,"Al Dixon",25,"te",3,1,230,"6-5","Iowa St.","4/5/1954","2",0,"New York Giants / 7th / 178th pick / 1977"
"15",4,"Steve Fuller",22,"QB",16,12,198,"6-4","Clemson","1/5/1957","Rook",4,"Kansas City Chiefs / 1st / 23rd pick / 1979"
"16",23,"Earl Gant",22,"",16,3,207,"6-0","Missouri","7/6/1957","Rook",2,"Kansas City Chiefs / 5th / 112th pick / 1979"
"17",83,"Steve Gaunty",22,"",9,0,175,"5-10","Northern Colorado","5/3/1957","Rook",1,""
"18",77,"Charlie Getty",27,"LT",16,16,265,"6-4","Penn St.","7/24/1952","5",5,"Kansas City Chiefs / 2nd / 41st pick / 1974"
"19",24,"Gary Green",24,"LCB",16,16,187,"5-11","Baylor","10/2/1955","2",8,"Kansas City Chiefs / 1st / 10th pick / 1977"
"20",1,"Bob Grupp*",24,"P",16,0,193,"5-11","Duke","5/8/1955","Rook",4,"New York Jets / 7th / 171st pick / 1977"
"21",34,"Wilbert Haslip",23,"",5,0,212,"5-11","Hawaii","12/8/1956","Rook",0,"San Diego Chargers / 8th / 210th pick / 1979"
"22",60,"Matt Herkenhoff",28,"",5,5,267,"6-4","Minnesota","4/2/1951","3",2,"Kansas City Chiefs / 4th / 94th pick / 1974"
"23",75,"Sylvester Hicks",24,"RDE",16,13,251,"6-4","Tennessee St.","4/2/1955","1",6,"Kansas City Chiefs / 2nd / 29th pick / 1978"
"24",52,"Tom Howard",25,"ROLB",16,16,213,"6-2","Texas Tech","8/18/1954","2",7,"Kansas City Chiefs / 3rd / 67th pick / 1977"
"25",51,"Charles Jackson",24,"lb",12,4,225,"6-2","Washington","3/22/1955","1",3,"Denver Broncos / 9th / 241st pick / 1977"
"26",49,"Gerald Jackson",23,"",16,3,195,"6-1","Mississippi St.","3/5/1956","Rook",4,"Kansas City Chiefs / 10th / 260th pick / 1979"
"27",91,"Ken Kremer",22,"",16,0,250,"6-4","Ball St.","7/16/1957","Rook",4,"Kansas City Chiefs / 7th / 167th pick / 1979"
"28",71,"Dave Lindstrom",25,"",13,0,255,"6-6","Boston Univ.","11/16/1954","1",3,"San Diego Chargers / 6th / 146th pick / 1977"
"29",10,"Mike Livingston",34,"qb",5,4,212,"6-4","SMU","11/14/1945","11",2,"Kansas City Chiefs / 2nd / 48th pick / 1968"
"30",54,"Frank Manumaleuga",23,"LILB",15,12,245,"6-2","UCLA,San Jose St.","5/9/1956","Rook",7,"Kansas City Chiefs / 4th / 85th pick / 1979"
"31",89,"Henry Marshall",25,"WR",16,12,214,"6-2","Missouri","8/9/1954","3",4,"Kansas City Chiefs / 3rd / 79th pick / 1976"
