"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",18,"Thomas Bailey",24,"",1,0,196,"6-0","Auburn","12/6/1971","Rook",0,""
"2",21,"Eric Bieniemy",26,"rb",16,1,207,"5-7","Colorado","8/15/1969","4",7,"San Diego Chargers / 2nd / 39th pick / 1991"
"3",8,"Jeff Blake*",25,"QB",16,16,223,"6-1","East Carolina","12/4/1970","3",15,"New York Jets / 6th / 166th pick / 1992"
"4",65,"Darrick Brilz",31,"C",16,16,287,"6-3","Oregon St.","2/14/1964","8",8,""
"5",43,"Michael Brim",29,"",1,0,192,"6-0","Virginia Union","1/23/1966","7",0,"Phoenix Cardinals / 4th / 95th pick / 1988"
"6",75,"Anthony Brown",23,"t",7,1,315,"6-5","Utah","11/6/1972","Rook",1,""
"7",72,"Scott Brumfield",25,"LG",14,11,321,"6-8","BYU","8/19/1970","2",5,""
"8",38,"Jason Burns",23,"",1,0,196,"5-7","Wisconsin","11/27/1972","Rook",0,""
"9",55,"Andre Collins",27,"llb",16,5,237,"6-1","Penn St.","5/4/1968","5",4,"Washington Redskins / 2nd / 46th pick / 1990"
"10",90,"Gerald Collins",24,"",3,0,250,"6-2","Vanderbilt","2/13/1971","Rook",0,""
"11",92,"John Copeland",25,"LDE",16,16,285,"6-3","Alabama","9/20/1970","2",8,"Cincinnati Bengals / 1st / 5th pick / 1993"
"12",29,"Jeff Cothran",24,"FB",14,13,249,"6-1","Ohio St.","6/28/1971","1",1,"Cincinnati Bengals / 3rd / 66th pick / 1994"
"13",80,"David Dunn",23,"KR",16,0,215,"6-3","Fresno St.","6/10/1972","Rook",2,"Cincinnati Bengals / 5th / 139th pick / 1995"
"14",50,"James Francis",27,"LLB",11,11,253,"6-5","Baylor","8/4/1968","5",5,"Cincinnati Bengals / 1st / 12th pick / 1990"
"15",28,"Harold Green",27,"RB",15,15,222,"6-2","South Carolina","1/29/1968","5",7,"Cincinnati Bengals / 2nd / 38th pick / 1990"
"16",45,"Adrian Hardy",25,"",10,0,194,"5-11","NW State (LA)","8/16/1970","2",1,"San Francisco 49ers / 2nd / 48th pick / 1993"
"17",84,"Jeff Hill",23,"wr",16,0,178,"5-11","Purdue","9/24/1972","1",0,""
"18",57,"Kevin Jefferson",21,"",16,0,232,"6-2","Lehigh","1/14/1974","1",1,""
"19",11,"Lee Johnson",34,"P",16,0,200,"6-2","BYU","11/27/1961","10",2,"Houston Oilers / 5th / 138th pick / 1985"
"20",66,"Dan Jones",25,"",5,0,298,"6-7","Maine","7/22/1970","2",0,""
"21",25,"Rod Jones",31,"RCB",13,7,185,"6-0","SMU","3/31/1964","9",4,"Tampa Bay Buccaneers / 1st / 25th pick / 1986"
"22",24,"Roger Jones",26,"LCB",16,16,175,"5-9","Tennessee St.","4/22/1969","4",6,""
"23",36,"James Joseph",28,"rb",16,3,222,"6-2","Auburn","10/28/1967","4",1,"Philadelphia Eagles / 7th / 187th pick / 1991"
"24",62,"Todd Kalis",30,"RG",15,11,296,"6-6","Arizona St.","5/10/1965","7",6,"Minnesota Vikings / 4th / 108th pick / 1988"
"25",98,"Todd Kelly",25,"",16,0,259,"6-2","Tennessee","11/27/1970","2",1,"San Francisco 49ers / 1st / 27th pick / 1993"
"26",7,"David Klingler",26,"",3,0,210,"6-3","Houston","2/17/1969","3",0,"Cincinnati Bengals / 1st / 6th pick / 1992"
"27",64,"Bruce Kozerski",33,"RG",8,8,287,"6-4","Holy Cross","4/2/1962","11",4,"Cincinnati Bengals / 9th / 231st pick / 1984"
