"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Ashley Ambrose*+",26,"LCB",16,16,190,"5-11","Miss. Valley St.","9/17/1970","4",14,"Indianapolis Colts / 2nd / 29th pick / 1992"
"2",71,"Willie Anderson",21,"LT",16,10,340,"6-5","Auburn","7/11/1975","Rook",6,"Cincinnati Bengals / 1st / 10th pick / 1996"
"3",89,"Marco Battaglia",23,"",16,0,250,"6-3","Rutgers","1/25/1973","Rook",1,"Cincinnati Bengals / 2nd / 39th pick / 1996"
"4",21,"Eric Bieniemy",27,"",16,0,207,"5-7","Colorado","8/15/1969","5",5,"San Diego Chargers / 2nd / 39th pick / 1991"
"5",66,"Ken Blackman",24,"RG",14,10,320,"6-6","Illinois","11/8/1972","Rook",6,"Cincinnati Bengals / 3rd / 69th pick / 1996"
"6",8,"Jeff Blake",26,"QB",16,16,223,"6-1","East Carolina","12/4/1970","4",15,"New York Jets / 6th / 166th pick / 1992"
"7",74,"Rich Braham",26,"LG",16,16,305,"6-4","West Virginia","11/6/1970","2",9,"Arizona Cardinals / 3rd / 76th pick / 1994"
"8",65,"Darrick Brilz",32,"C",13,13,287,"6-3","Oregon St.","2/14/1964","9",7,""
"9",75,"Anthony Brown",24,"",7,0,315,"6-5","Utah","11/6/1972","1",1,""
"10",72,"Scott Brumfield",26,"RG",9,8,321,"6-8","BYU","8/19/1970","3",4,""
"11",32,"Ki-Jana Carter",23,"rb",16,4,222,"5-10","Penn St.","9/12/1973","Rook",4,"Cincinnati Bengals / 1st / 1st pick / 1995"
"12",55,"Andre Collins",28,"",14,0,237,"6-1","Penn St.","5/4/1968","6",1,"Washington Redskins / 2nd / 46th pick / 1990"
"13",92,"John Copeland",26,"LDE",13,13,285,"6-3","Alabama","9/20/1970","3",6,"Cincinnati Bengals / 1st / 5th pick / 1993"
"14",29,"Jeff Cothran",25,"FB",11,11,249,"6-1","Ohio St.","6/28/1971","2",1,"Cincinnati Bengals / 3rd / 66th pick / 1994"
"15",96,"Kenny Davidson",29,"de",3,1,272,"6-5","LSU","8/17/1967","6",1,"Pittsburgh Steelers / 2nd / 43rd pick / 1990"
"16",51,"Gerald Dixon",27,"lb",16,1,250,"6-3","South Carolina","6/20/1969","3",2,"Cleveland Browns / 3rd / 78th pick / 1992"
"17",80,"David Dunn",24,"KR",16,0,215,"6-3","Fresno St.","6/10/1972","1",6,"Cincinnati Bengals / 5th / 139th pick / 1995"
"18",50,"James Francis",28,"LLB",16,15,253,"6-5","Baylor","8/4/1968","6",8,"Cincinnati Bengals / 1st / 12th pick / 1990"
"19",20,"Garrison Hearst",25,"RB",16,12,215,"5-11","Georgia","1/4/1971","3",8,"Phoenix Cardinals / 1st / 3rd pick / 1993"
"20",84,"Jeff Hill",24,"",10,0,178,"5-11","Purdue","9/24/1972","2",0,""
"21",85,"James Hundon",25,"",5,0,180,"6-1","Portland St.","4/9/1971","Rook",0,""
"22",11,"Lee Johnson",35,"P",16,0,200,"6-2","BYU","11/27/1961","11",3,"Houston Oilers / 5th / 138th pick / 1985"
"23",90,"Tim Johnson",31,"RDT",14,13,275,"6-3","Penn St.","1/29/1965","9",6,"Pittsburgh Steelers / 6th / 141st pick / 1987"
"24",25,"Rod Jones",32,"",7,1,185,"6-0","SMU","3/31/1964","10",1,"Tampa Bay Buccaneers / 1st / 25th pick / 1986"
"25",60,"Rod Jones",22,"t",4,1,325,"6-4","Kansas","1/11/1974","Rook",1,"Cincinnati Bengals / 7th / 219th pick / 1996"
"26",24,"Roger Jones",27,"db",14,1,175,"5-9","Tennessee St.","4/22/1969","5",1,""
"27",98,"Todd Kelly",26,"",2,0,259,"6-2","Tennessee","11/27/1970","3",0,"San Francisco 49ers / 1st / 27th pick / 1993"
"28",94,"Jevon Langford",22,"de",12,3,290,"6-3","Oklahoma St.","2/16/1974","Rook",3,"Cincinnati Bengals / 4th / 108th pick / 1996"
"29",56,"Ricardo McDonald",27,"RLB",16,15,248,"6-2","Pittsburgh","11/8/1969","4",6,"Cincinnati Bengals / 4th / 88th pick / 1992"
"30",82,"Tony McGee",25,"TE",16,16,247,"6-3","Michigan","4/21/1971","3",4,"Cincinnati Bengals / 2nd / 37th pick / 1993"
"31",44,"Brian Milne",23,"rb",6,5,255,"6-3","Penn St.","1/7/1973","Rook",0,"Indianapolis Colts / 4th / 115th pick / 1996"
"32",93,"Tim Morabito",23,"dt",7,1,296,"6-3","Boston Col.","10/12/1973","Rook",1,""
"33",31,"Greg Myers",24,"",14,0,202,"6-1","Colorado St.","9/30/1972","Rook",1,"Cincinnati Bengals / 5th / 144th pick / 1996"
"34",52,"Randy Neal",24,"",1,0,236,"6-3","Virginia","12/29/1972","1",0,""
"35",26,"Bo Orlando",30,"FS",16,16,180,"5-10","West Virginia","4/3/1966","6",5,"Houston Oilers / 6th / 157th pick / 1989"
"36",9,"Doug Pelfrey",26,"K",16,0,185,"5-11","Kentucky","9/25/1970","3",3,"Cincinnati Bengals / 8th / 202nd pick / 1993"
"37",81,"Carl Pickens*",26,"WR",16,16,206,"6-2","Tennessee","3/23/1970","4",12,"Cincinnati Bengals / 2nd / 31st pick / 1992"
"38",87,"Troy Sadowski",31,"te",16,0,255,"6-5","Georgia","12/8/1965","6",0,"Atlanta Falcons / 6th / 145th pick / 1989"
"39",23,"Corey Sawyer",25,"PR",15,2,177,"5-11","Florida St.","10/4/1971","2",0,"Cincinnati Bengals / 4th / 104th pick / 1994"
"40",86,"Darnay Scott",24,"WR",16,16,200,"6-1","San Diego St.","7/7/1972","2",8,"Cincinnati Bengals / 2nd / 30th pick / 1994"
"41",35,"Sam Shade",23,"db",12,0,205,"6-0","Alabama","6/14/1973","1",1,"Cincinnati Bengals / 4th / 102nd pick / 1995"
"42",30,"Chris Shelling",24,"",1,0,180,"5-10","Auburn","11/3/1972","1",0,""
"43",70,"Artie Smith",26,"RDE",16,12,296,"6-5","Louisiana Tech","5/15/1970","3",5,"San Francisco 49ers / 5th / 116th pick / 1993"
