"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Tommie Agee",24,"",16,0,225,"6-0","Auburn","2/22/1964","Rook",0,"Seattle Seahawks / 5th / 119th pick / 1987"
"2",65,"Edwin Bailey",29,"LG",16,16,271,"6-4","South Carolina St.","5/15/1959","7",9,"Seattle Seahawks / 5th / 114th pick / 1981"
"3",89,"Brian Blades",23,"WR",16,7,189,"5-11","Miami (FL)","7/24/1965","Rook",8,"Seattle Seahawks / 2nd / 49th pick / 1988"
"4",55,"Brian Bosworth",23,"LILB",10,10,248,"6-2","Oklahoma","3/9/1965","1",5,"Seattle Seahawks / 1st / 1st pick / 1987 Supp"
"5",38,"Lou Brock",24,"",1,0,175,"5-10","USC","5/8/1964","1",0,"San Diego Chargers / 2nd / 53rd pick / 1987"
"6",77,"Jeff Bryant",28,"RDE",16,12,276,"6-5","Clemson","5/22/1960","6",6,"Seattle Seahawks / 1st / 6th pick / 1982"
"7",59,"Blair Bush",32,"C",16,14,268,"6-3","Washington","11/25/1956","10",8,"Cincinnati Bengals / 1st / 16th pick / 1978"
"8",83,"Ray Butler",32,"wr",11,5,200,"6-3","USC","6/28/1956","8",3,"Baltimore Colts / 4th / 88th pick / 1980"
"9",84,"Louis Clark",24,"",7,0,193,"6-0","Mississippi St.","7/3/1964","1",0,"Seattle Seahawks / 10th / 270th pick / 1987"
"10",67,"Ken Clarke",32,"nt",16,1,268,"6-2","Syracuse","8/28/1956","10",2,""
"11",53,"Darren Comeaux",28,"lilb",9,6,227,"6-1","Arizona St.","4/15/1960","6",3,""
"12",31,"Vernon Dean",29,"",16,0,178,"5-11","U.S. International,San Diego St.","5/5/1959","6",1,"Washington Redskins / 2nd / 49th pick / 1982"
"13",30,"Bobby Joe Edmonds",24,"KR",16,0,186,"5-11","Arkansas","9/26/1964","2",0,"Seattle Seahawks / 5th / 126th pick / 1986"
"14",66,"Stan Eisenhooth",25,"",13,0,287,"6-5","Towson","7/8/1963","Rook",1,""
"15",54,"Grant Feasel",28,"c",16,2,278,"6-7","Abilene Christian","6/28/1960","5",2,"Baltimore Colts / 6th / 161st pick / 1983"
"16",56,"Greg Gaines",30,"",6,0,220,"6-3","Tennessee","10/16/1958","7",0,""
"17",22,"Nesby Glasgow",31,"",16,0,185,"5-10","Washington","4/15/1957","9",1,"Baltimore Colts / 8th / 207th pick / 1979"
"18",60,"Chris Godfrey",30,"g",9,2,263,"6-3","Michigan","5/17/1958","8",2,""
"19",79,"Jacob Green",31,"LDE",16,16,255,"6-3","Texas A&M","1/21/1957","8",9,"Seattle Seahawks / 1st / 10th pick / 1980"
"20",34,"Kevin Harmon",22,"",5,0,190,"6-0","Iowa","10/26/1966","Rook",0,"Seattle Seahawks / 4th / 101st pick / 1988"
"21",29,"Dwayne Harper",22,"db",16,1,175,"5-11","South Carolina St.","3/29/1966","Rook",2,"Seattle Seahawks / 11th / 299th pick / 1988"
"22",78,"Doug Hollie",28,"",3,0,265,"6-4","SMU","12/15/1960","1",0,"Detroit Lions / 3rd / 74th pick / 1984 Supp"
"23",25,"David Hollis",23,"",6,0,175,"5-11","UNLV","7/4/1965","1",1,""
"24",23,"Patrick Hunter",24,"rcb",10,7,186,"5-11","Nevada","10/24/1964","2",3,"Seattle Seahawks / 3rd / 68th pick / 1986"
"25",24,"Mel Jenkins",26,"LCB",16,16,172,"5-10","Cincinnati","3/16/1962","1",7,""
"26",52,"M.L. Johnson",24,"lb",16,1,228,"6-3","Hawaii","1/26/1964","1",2,"Seattle Seahawks / 9th / 243rd pick / 1987"
"27",9,"Norm Johnson",28,"K",16,0,202,"6-2","UCLA","5/31/1960","6",5,""
"28",81,"Tommy Kane",24,"",9,0,180,"5-11","Syracuse","1/14/1964","Rook",0,"Seattle Seahawks / 3rd / 75th pick / 1988"
"29",15,"Jeff Kemp",29,"qb",11,1,201,"6-0","Dartmouth","7/11/1959","7",1,""
"30",17,"Dave Krieg*",30,"QB",9,9,193,"6-1","Milton","10/20/1958","8",8,""
"31",80,"Steve Largent",34,"WR",15,15,187,"5-11","Tulsa","9/28/1954","12",7,"Houston Oilers / 4th / 117th pick / 1976"
"32",70,"Ron Mattes",25,"LT",16,16,309,"6-6","Virginia","8/8/1963","2",9,"Seattle Seahawks / 7th / 193rd pick / 1985"
"33",71,"Bryan Millard",28,"RG",15,14,282,"6-5","Texas","12/2/1960","4",8,""
"34",91,"Darrin Miller",23,"",16,0,227,"6-1","Tennessee","3/24/1965","Rook",2,""
"35",61,"Alonzo Mitz",25,"de",16,4,275,"6-3","Florida","6/5/1963","2",3,"Seattle Seahawks / 8th / 211th pick / 1986"
"36",43,"Randall Morris",27,"",9,0,195,"6-0","Tennessee","4/22/1961","4",0,"Seattle Seahawks / 10th / 270th pick / 1984"
"37",21,"Paul Moyer",27,"SS",16,16,201,"6-1","Cal State-Fullerton,Arizona St.","7/26/1961","5",8,""
"38",72,"Joe Nash",28,"NT",15,15,278,"6-3","Boston Col.","10/11/1960","6",7,""
"39",97,"Rufus Porter*",23,"",16,0,228,"6-1","Southern","5/18/1965","Rook",4,""
"40",73,"Alvin Powell",29,"",6,0,294,"6-5","Winston-Salem St.","11/19/1959","1",1,"Seattle Seahawks / 2nd / 49th pick / 1984 Supp"
"41",41,"Eugene Robinson",25,"FS",16,16,200,"6-1","Colgate","5/28/1963","3",6,""
"42",5,"Ruben Rodriguez",23,"P",16,0,210,"6-2","Arizona","3/3/1965","1",2,"Seattle Seahawks / 5th / 131st pick / 1987"
"43",58,"Bruce Scholtz",30,"LOLB",15,15,240,"6-6","Texas","9/26/1958","6",7,"Seattle Seahawks / 2nd / 33rd pick / 1982"
"44",82,"Paul Skansi",27,"wr",16,1,186,"5-11","Washington","1/11/1961","5",3,"Pittsburgh Steelers / 5th / 133rd pick / 1983"
"45",88,"John Spagnola",31,"te",16,4,240,"6-4","Yale","8/1/1957","9",0,"New England Patriots / 9th / 245th pick / 1979"
"46",11,"Kelly Stouffer",24,"qb",8,6,210,"6-3","Colorado St.","7/6/1964","Rook",4,"St. Louis Cardinals / 1st / 6th pick / 1987"
"47",20,"Terry Taylor",27,"LCB",14,8,188,"5-10","Southern Illinois","7/18/1961","4",5,"Seattle Seahawks / 1st / 22nd pick / 1984"
"48",85,"Jimmy Teal",26,"",2,0,170,"5-10","Texas A&M","8/18/1962","3",0,"Buffalo Bills / 5th / 130th pick / 1985"
"49",86,"Mike Tice",29,"TE",16,16,253,"6-7","Maryland","2/2/1959","7",3,""
"50",28,"Curt Warner",27,"RB",16,16,205,"5-11","Penn St.","3/18/1961","5",10,"Seattle Seahawks / 1st / 3rd pick / 1983"
"51",32,"John Williams",24,"FB",16,16,231,"5-11","Florida","11/23/1964","2",14,"Seattle Seahawks / 1st / 15th pick / 1986"
"52",75,"Mike Wilson",33,"RT",16,16,275,"6-5","Georgia","5/28/1955","10",9,"Cincinnati Bengals / 4th / 103rd pick / 1977"
"53",57,"Tony Woods",23,"ROLB",16,16,282,"6-4","Pittsburgh","10/11/1965","1",8,"Seattle Seahawks / 1st / 18th pick / 1987"
"54",92,"David Wyman",24,"RILB",16,16,248,"6-2","Stanford","3/31/1964","1",8,"Seattle Seahawks / 2nd / 45th pick / 1987"
"55",NA,"Team Total",26.8,"",16,NA,225.4,"6-1.6","","","4.0",NA,""
