"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",28,"Idrees Bashir",24,"FS",14,14,198,"6-2","Memphis","12/7/1978","1",6,"Indianapolis Colts / 2nd / 37th pick / 2001"
"2",41,"Cory Bird",24,"ss",6,4,213,"5-10","Virginia Tech","8/10/1978","1",2,"Indianapolis Colts / 3rd / 91st pick / 2001"
"3",92,"Chad Bratzke",31,"DE",16,16,270,"6-5","East. Kentucky","9/15/1971","8",7,"New York Giants / 5th / 155th pick / 1994"
"4",79,"Raheem Brock",24,"de",13,6,274,"6-4","Temple","6/10/1978","Rook",3,"Philadelphia Eagles / 7th / 238th pick / 2002"
"5",97,"James Cannida",27,"rdt",10,7,275,"6-2","Nevada","1/3/1975","4",4,"Tampa Bay Buccaneers / 6th / 175th pick / 1998"
"6",31,"Clifton Crosby",28,"",16,0,179,"5-10","Maryland","9/17/1974","3",2,""
"7",80,"Joe Davenport",26,"te",10,7,268,"6-6","Arkansas","10/29/1976","1",1,""
"8",64,"Rick DeMulling",25,"LG",14,14,304,"6-4","Idaho","7/21/1977","1",7,"Indianapolis Colts / 7th / 220th pick / 2001"
"9",20,"Autry Denson",26,"",1,0,193,"5-10","Notre Dame","12/8/1976","3",0,"Tampa Bay Buccaneers / 7th / 233rd pick / 1999"
"10",71,"Ryan Diem",23,"RG",16,16,331,"6-6","Northern Illinois","7/1/1979","1",8,"Indianapolis Colts / 4th / 118th pick / 2001"
"11",34,"Jason Doering",24,"ss",15,6,201,"6-0","Wisconsin","4/22/1978","1",3,"Indianapolis Colts / 6th / 193rd pick / 2001"
"12",36,"Jim Finn",26,"fb",12,2,245,"6-0","Pennsylvania","12/9/1976","2",0,"Chicago Bears / 7th / 253rd pick / 1999"
"13",93,"Dwight Freeney",22,"DE",16,8,268,"6-1","Syracuse","2/19/1980","Rook",6,"Indianapolis Colts / 1st / 11th pick / 2002"
"14",26,"David Gibson",25,"SS",13,9,210,"6-1","USC","11/5/1977","2",5,"Tampa Bay Buccaneers / 6th / 193rd pick / 2000"
"15",78,"Tarik Glenn",26,"LT",16,16,332,"6-5","California","5/25/1976","5",8,"Indianapolis Colts / 1st / 19th pick / 1997"
"16",84,"Drew Haddad",24,"",1,0,187,"5-11","Buffalo","8/15/1978","Rook",0,"Buffalo Bills / 7th / 233rd pick / 2000"
"17",25,"Nick Harper",28,"lcb",16,1,182,"5-10","Fort Valley St.","9/10/1974","1",1,""
"18",21,"Walt Harris",28,"LCB",15,15,192,"5-11","Mississippi St.","8/10/1974","6",7,"Chicago Bears / 1st / 13th pick / 1996"
"19",88,"Marvin Harrison*+",30,"WR",16,16,175,"6-0","Syracuse","8/25/1972","6",16,"Indianapolis Colts / 1st / 19th pick / 1996"
"20",83,"Qadry Ismail",32,"WR",14,14,196,"6-0","Syracuse","11/8/1970","9",4,"Minnesota Vikings / 2nd / 52nd pick / 1993"
"21",74,"Waverly Jackson",30,"rt",14,4,315,"6-2","Virginia Tech","12/19/1972","4",5,""
"22",32,"Edgerrin James",24,"RB",14,14,214,"6-0","Miami (FL)","8/1/1978","3",9,"Indianapolis Colts / 1st / 4th pick / 1999"
"23",29,"Joe Jefferson",22,"",14,0,202,"6-1","West. Kentucky","2/15/1980","Rook",1,"Indianapolis Colts / 3rd / 74th pick / 2002"
"24",40,"Brian Leigeb",24,"",15,0,207,"6-2","Central Michigan","10/2/1978","Rook",1,""
"25",27,"David Macklin",24,"RCB",16,15,200,"5-10","Penn St.","7/14/1978","2",6,"Indianapolis Colts / 3rd / 91st pick / 2000"
"26",68,"Josh Mallard",23,"",13,0,254,"6-5","Georgia","3/21/1979","Rook",2,"Indianapolis Colts / 7th / 220th pick / 2002"
"27",18,"Peyton Manning*",26,"QB",16,16,230,"6-5","Tennessee","3/24/1976","4",14,"Indianapolis Colts / 1st / 1st pick / 1998"
"28",73,"Adam Meadows",28,"RT",14,14,290,"6-5","Georgia","1/25/1974","5",7,"Indianapolis Colts / 2nd / 48th pick / 1997"
