"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",61,"Brent Adams",23,"LT",13,0,256,"6-5","Tenn-Chattanooga","6/26/1952","Rook",5,"Atlanta Falcons / 8th / 185th pick / 1975"
"2",10,"Steve Bartkowski",23,"QB",11,11,216,"6-4","California","11/12/1952","Rook",6,"Atlanta Falcons / 1st / 1st pick / 1975"
"3",63,"Nick Bebout",24,"",14,0,261,"6-5","Wyoming","5/5/1951","2",3,"Atlanta Falcons / 6th / 142nd pick / 1973"
"4",50,"Greg Brezina",29,"RLB",14,0,226,"6-0","Houston","1/7/1946","7",8,"Atlanta Falcons / 11th / 275th pick / 1968"
"5",34,"Ray Brown",26,"FS",14,0,208,"6-1","West Texas A&M","1/12/1949","4",7,"Atlanta Falcons / 6th / 148th pick / 1971"
"6",82,"Ken Burrow",27,"WR",13,11,190,"6-0","Utah St.,San Diego St.","3/29/1948","4",3,"Atlanta Falcons / 2nd / 33rd pick / 1971"
"7",38,"Rick Byas",25,"",14,0,180,"5-9","East. Michigan,Wayne State (MI)","10/19/1950","1",3,""
"8",25,"Larry Crowe",25,"",5,0,198,"6-1","Texas Southern","1/8/1950","3",0,"Pittsburgh Steelers / 8th / 184th pick / 1971"
"9",47,"Brad Davis",22,"",3,0,204,"5-10","LSU","2/9/1953","Rook",0,"Atlanta Falcons / 9th / 211th pick / 1975"
"10",32,"Ray Easterling",26,"SS",14,0,195,"6-0","Richmond","9/3/1949","3",6,"Atlanta Falcons / 9th / 223rd pick / 1972"
"11",46,"Monroe Eley",26,"",6,0,210,"6-2","Arizona St.","4/17/1949","Rook",0,"Atlanta Falcons / 5th / 128th pick / 1974"
"12",89,"Wallace Francis",24,"KR",14,3,190,"5-11","Ark-Pine Bluff","11/7/1951","2",3,"Buffalo Bills / 5th / 110th pick / 1973"
"13",65,"Len Gotshalk",26,"RT",14,0,259,"6-4","Humboldt St.","10/21/1949","3",5,"Philadelphia Eagles / 8th / 186th pick / 1971"
"14",43,"Dave Hampton",28,"FB",14,14,210,"6-0","Wyoming","5/7/1947","6",9,"Green Bay Packers / 9th / 220th pick / 1969"
"15",58,"Don Hansen",31,"LLB",14,0,235,"6-2","Illinois","8/20/1944","9",7,"Minnesota Vikings / 3rd / 42nd pick / 1966, Miami Dolphins / 7th / 51st pick / 1966"
"16",56,"Dennis Havig",26,"RG",13,13,253,"6-2","Colorado","5/6/1949","3",5,"Atlanta Falcons / 8th / 189th pick / 1971"
"17",27,"Tom Hayes",29,"RCB",14,14,199,"6-1","San Diego St.","4/18/1946","4",6,"Atlanta Falcons / 6th / 137th pick / 1971"
"18",42,"Mack Herron",27,"PR",4,0,170,"5-5","Kansas St.","7/24/1948","2",0,"Atlanta Falcons / 6th / 143rd pick / 1970"
"19",78,"Roy Hilton",32,"",12,0,240,"6-6","Jackson St.","3/23/1943","10",3,"Houston Oilers / 8th / 59th pick / 1965, Baltimore Colts / 15th / 210th pick / 1965"
"20",68,"Larron Jackson",26,"LG",14,0,270,"6-3","Missouri","8/26/1949","4",5,"Houston Oilers / 4th / 81st pick / 1971"
"21",6,"John James*",26,"P",14,0,197,"6-3","Florida","1/21/1949","3",3,""
"22",84,"Alfred Jenkins",23,"WR",14,14,170,"5-10","Morris Brown","1/25/1952","Rook",7,""
"23",40,"Bob Jones",24,"",14,0,194,"6-1","Virginia Union","2/10/1951","2",3,"Cincinnati Bengals / 6th / 146th pick / 1973"
"24",54,"Fulton Kuykendall",22,"",14,0,225,"6-4","UCLA","6/10/1953","Rook",4,"Atlanta Falcons / 6th / 132nd pick / 1975"
"25",22,"Rolland Lawrence",24,"LCB",14,14,179,"5-10","Tabor","3/24/1951","2",8,""
"26",69,"Mike Lewis",26,"RDT",14,0,261,"6-4","Wiley,Ark-Pine Bluff","7/14/1949","4",6,""
"27",29,"Ron Mabra",24,"",8,0,166,"5-10","Howard","6/4/1951","Rook",3,""
"28",77,"Rosie Manning",25,"",2,0,256,"6-5","NE State (OK)","5/31/1950","3",2,"Atlanta Falcons / 2nd / 42nd pick / 1972"
"29",88,"Greg McCrary",23,"",13,0,233,"6-1","Clark (GA)","3/24/1952","Rook",0,"Atlanta Falcons / 5th / 123rd pick / 1975"
"30",11,"Kim McQuilken",24,"qb",3,2,203,"6-2","Lehigh","2/26/1951","1",1,"Atlanta Falcons / 3rd / 69th pick / 1974"
"31",75,"Jeff Merrow",22,"LDE",12,12,236,"6-4","West Virginia","7/12/1953","Rook",5,"Atlanta Falcons / 11th / 263rd pick / 1975"
"32",12,"Nick Mike-Mayer",25,"K",14,0,186,"5-8","Temple","3/1/1950","2",1,"Atlanta Falcons / 10th / 248th pick / 1973"
"33",86,"Jim Mitchell",28,"TE",14,14,234,"6-1","Prairie View","10/19/1947","6",5,"Atlanta Falcons / 4th / 81st pick / 1969"
"34",60,"Tommy Nobis",32,"MLB",13,0,240,"6-2","Texas","9/20/1943","9",6,"Atlanta Falcons / 1st / 1st pick / 1966, Houston Oilers / 1st / 5th pick / 1966"
"35",55,"Ralph Ortega",22,"",14,0,220,"6-2","Florida","7/6/1953","Rook",4,"Atlanta Falcons / 2nd / 29th pick / 1975"
"36",30,"Oscar Reed",31,"",7,0,222,"6-0","Colorado St.","3/24/1944","7",0,"Minnesota Vikings / 7th / 167th pick / 1968"
"37",59,"Carl Russ",22,"",14,0,227,"6-2","Michigan","2/16/1953","Rook",3,"Atlanta Falcons / 13th / 315th pick / 1975"
"38",53,"Paul Ryczek",23,"",14,0,230,"6-2","Virginia","6/25/1952","1",3,"Atlanta Falcons / 10th / 252nd pick / 1974"
"39",64,"Royce Smith",26,"",14,0,250,"6-3","Georgia","6/17/1949","3",3,"New Orleans Saints / 1st / 8th pick / 1972"
"40",24,"Haskel Stanback",23,"RB",14,10,210,"6-0","Tennessee","3/19/1952","1",4,"Cincinnati Bengals / 5th / 114th pick / 1974"
"41",7,"Pat Sullivan",25,"qb",6,1,198,"6-0","Auburn","1/18/1950","3",1,"Atlanta Falcons / 2nd / 40th pick / 1972"
"42",48,"Woody Thompson",23,"",14,4,228,"6-1","Miami (FL)","8/20/1952","Rook",3,"Atlanta Falcons / 3rd / 65th pick / 1975"
"43",74,"Mike Tilleman",31,"LDT",14,0,272,"6-7","Montana","3/30/1944","9",6,"Minnesota Vikings / 12th / 163rd pick / 1965"
"44",81,"Gerald Tinker",24,"",8,0,173,"5-9","Memphis,Kent St.","1/19/1951","1",0,"Atlanta Falcons / 2nd / 44th pick / 1974"
