"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",53,"Nigel Bradham",25,"LB",14,14,241,"6-2","Florida St.","9/4/1989","2",8,"Buffalo Bills / 4th / 105th pick / 2012"
"2",33,"Ron Brooks",26,"rcb",14,1,190,"5-10","LSU","10/16/1988","2",1,"Buffalo Bills / 4th / 124th pick / 2012"
"3",35,"Bryce Brown",23,"rb",7,2,223,"6-0","Kansas St.","5/14/1991","2",2,"Philadelphia Eagles / 7th / 229th pick / 2012"
"4",52,"Preston Brown",22,"LB",16,14,251,"6-1","Louisville","10/27/1992","Rook",8,"Buffalo Bills / 3rd / 73rd pick / 2014"
"5",97,"Corbin Bryant",26,"",16,0,300,"6-4","Northwestern","1/4/1988","3",2,""
"6",2,"Dan Carpenter",29,"",16,0,216,"6-2","Montana","11/25/1985","6",4,""
"7",84,"Scott Chandler",29,"te",16,5,270,"6-7","Iowa","7/23/1985","7",4,"San Diego Chargers / 4th / 129th pick / 2007"
"8",96,"Stefan Charles",26,"dt",16,1,302,"6-5","Regina","6/9/1988","1",3,""
"9",29,"Ross Cockrell",23,"",7,0,191,"6-0","Duke","8/6/1991","Rook",0,"Buffalo Bills / 4th / 109th pick / 2014"
"10",30,"Jerome Couplin",23,"",1,NA,215,"6-2","William & Mary","8/31/1991","Rook",0,""
"11",99,"Marcell Dareus*+",24,"DT",15,15,319,"6-3","Alabama","3/13/1990","3",17,"Buffalo Bills / 1st / 3rd pick / 2011"
"12",54,"Larry Dean",26,"",13,0,216,"6-0","Valdosta St.","8/7/1988","3",1,""
"13",26,"Anthony Dixon",27,"",16,0,239,"6-1","Mississippi St.","9/24/1987","4",3,"San Francisco 49ers / 6th / 173rd pick / 2010"
"14",81,"Marcus Easley",27,"",10,0,225,"6-2","Connecticut","11/2/1987","3",0,"Buffalo Bills / 4th / 107th pick / 2010"
"15",4,"Jordan Gay",24,"",16,0,210,"6-1","Centre","3/29/1990","Rook",0,""
"16",24,"Stephon Gilmore",24,"RCB",14,14,190,"6-0","South Carolina","9/19/1990","2",6,"Buffalo Bills / 1st / 10th pick / 2012"
"17",77,"Cordy Glenn",25,"LT",16,16,345,"6-5","Georgia","9/18/1989","2",7,"Buffalo Bills / 2nd / 41st pick / 2012"
"18",88,"Marquise Goodwin",24,"",10,0,183,"5-9","Texas","11/19/1990","1",0,"Buffalo Bills / 3rd / 78th pick / 2013"
"19",89,"Chris Gragg",24,"te",10,5,244,"6-3","Arkansas","6/30/1990","1",0,"Buffalo Bills / 7th / 222nd pick / 2013"
"20",20,"Corey Graham",29,"lcb",16,9,187,"6-0","New Hampshire","7/25/1985","7",5,"Chicago Bears / 5th / 168th pick / 2007"
"21",48,"MarQueis Gray",25,"te",5,5,250,"6-4","Minnesota","11/7/1989","1",1,""
"22",75,"Chris Hairston",25,"",16,0,323,"6-6","Clemson","4/26/1989","3",1,"Buffalo Bills / 4th / 122nd pick / 2011"
"23",66,"Seantrel Henderson",22,"RT",16,16,331,"6-7","Miami (FL)","1/21/1992","Rook",7,"Buffalo Bills / 7th / 237th pick / 2014"
"24",15,"Chris Hogan",26,"wr",16,2,220,"6-1","Penn State; Monmouth (NJ)","10/24/1988","3",3,""
"25",55,"Jerry Hughes",26,"DE",16,16,253,"6-2","TCU","8/13/1988","4",10,"Indianapolis Colts / 1st / 31st pick / 2010"
"26",22,"Fred Jackson",33,"RB",14,9,215,"6-1","Coe College","2/20/1981","7",7,""
"27",58,"Randell Johnson",23,"",5,0,242,"6-3","Florida Atlantic","3/23/1991","Rook",1,"Buffalo Bills / 7th / 221st pick / 2014"
"28",71,"Cyrus Kouandjio",21,"",1,0,322,"6-7","Alabama","7/21/1993","Rook",0,"Buffalo Bills / 2nd / 44th pick / 2014"
"29",31,"Kenny Ladler",22,"",2,0,207,"6-0","Vanderbilt","6/23/1992","Rook",0,""
"30",91,"Manny Lawson",30,"",16,0,240,"6-5","North Carolina St.","7/3/1984","8",2,"San Francisco 49ers / 1st / 22nd pick / 2006"
"31",3,"EJ Manuel",24,"qb",5,4,237,"6-5","Florida St.","3/19/1990","1",2,"Buffalo Bills / 1st / 16th pick / 2013"
"32",21,"Leodis McKelvin",29,"LCB",10,9,190,"5-11","Troy","9/1/1985","6",5,"Buffalo Bills / 1st / 11th pick / 2008"
"33",18,"Kyle Orton",32,"QB",12,12,226,"6-4","Purdue","11/14/1982","9",8,"Chicago Bears / 4th / 106th pick / 2005"
"34",79,"Erik Pears",32,"RG",16,16,305,"6-8","Colorado St.","6/25/1982","8",7,""
