"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",38,"Mike Anderson",28,"rb",16,7,230,"6-0","Utah","9/21/1973","1",6,"Denver Broncos / 6th / 189th pick / 2000"
"2",92,"Bertrand Berry",26,"",14,0,275,"6-3","Notre Dame","8/15/1975","4",2,"Indianapolis Colts / 3rd / 86th pick / 1997"
"3",26,"Eric Brown",26,"FS",16,16,210,"6-1","Mississippi St.","3/20/1975","3",6,"Denver Broncos / 2nd / 61st pick / 1998"
"4",55,"Keith Burns",29,"",16,0,235,"6-2","Oklahoma St.","5/16/1972","7",2,"Denver Broncos / 7th / 210th pick / 1994"
"5",65,"Cooper Carlisle",24,"",16,0,295,"6-5","Florida","8/11/1977","1",1,"Denver Broncos / 4th / 112th pick / 2000"
"6",89,"Dwayne Carswell*",29,"TE",16,16,290,"6-3","Liberty","1/18/1972","7",3,""
"7",37,"Tony Carter",29,"",16,6,230,"6-0","Minnesota","8/23/1972","7",1,""
"8",47,"Darius Clark",24,"te",7,0,210,"5-10","Duke","4/13/1977","Rook",0,""
"9",88,"Desmond Clark",24,"",16,4,255,"6-3","Wake Forest","4/20/1977","2",6,"Denver Broncos / 6th / 179th pick / 1999"
"10",48,"George Coghill",31,"",16,0,210,"6-0","Wake Forest","3/30/1970","3",1,""
"11",84,"Chris Cole",24,"wr",16,2,195,"6-0","Texas A&M","11/12/1977","1",1,"Denver Broncos / 3rd / 70th pick / 2000"
"12",21,"KaRon Coleman",23,"",4,0,198,"5-7","S.F. Austin","5/22/1978","1",1,""
"13",25,"Eric Davis",33,"",16,0,185,"5-11","Jacksonville St.","1/26/1968","11",1,"San Francisco 49ers / 2nd / 53rd pick / 1990"
"14",30,"Terrell Davis",29,"rb",8,8,206,"5-11","Long Beach St.,Georgia","10/28/1972","6",6,"Denver Broncos / 6th / 196th pick / 1995"
"15",63,"David Diaz-Infante",37,"",16,0,291,"6-3","San Jose St.","3/31/1964","14",1,""
"16",49,"Matt Dominguez",23,"",12,0,219,"6-2","Sam Houston St.","6/27/1978","Rook",0,""
"17",1,"Jason Elam*",31,"",16,0,200,"5-11","Hawaii","3/8/1970","8",6,"Denver Broncos / 3rd / 70th pick / 1993"
"18",12,"Gus Frerotte",30,"qb",4,1,237,"6-3","Tulsa","7/31/1971","7",1,"Washington Redskins / 7th / 197th pick / 1994"
"19",64,"Lennie Friedman",25,"LG",15,14,283,"6-3","Duke","10/13/1976","1",7,"Denver Broncos / 2nd / 61st pick / 1999"
"20",22,"Olandis Gary",26,"rb",9,1,218,"5-11","Marshall,Georgia","5/18/1975","2",2,"Denver Broncos / 4th / 127th pick / 1999"
"21",52,"Ian Gold*",23,"",16,0,223,"6-0","Michigan","8/23/1978","1",4,"Denver Broncos / 2nd / 40th pick / 2000"
"22",14,"Brian Griese",26,"QB",15,15,215,"6-3","Michigan","3/18/1975","3",11,"Denver Broncos / 3rd / 91st pick / 1998"
"23",86,"Patrick Hape",27,"fb",15,8,262,"6-4","Alabama","6/6/1974","4",1,"Tampa Bay Buccaneers / 5th / 137th pick / 1997"
"24",98,"Reggie Hayward",22,"de",6,2,270,"6-5","Iowa St.","3/14/1979","Rook",2,"Denver Broncos / 3rd / 87th pick / 2001"
"25",79,"Steve Herndon",24,"lg",5,3,292,"6-4","Georgia","5/25/1977","Rook",2,""
"26",17,"Jarious Jackson",24,"",1,0,228,"6-0","Notre Dame","5/3/1977","1",0,"Denver Broncos / 7th / 214th pick / 2000"
"27",32,"Billy Jenkins",27,"",6,0,205,"5-10","Howard","7/8/1974","4",0,""
"28",90,"Jerry Johnson",24,"",9,0,290,"6-0","Florida St.","7/11/1977","Rook",1,"Denver Broncos / 4th / 101st pick / 2000"
"29",82,"Kevin Kasper",24,"wr",10,4,197,"6-1","Iowa","12/23/1977","Rook",1,"Denver Broncos / 6th / 190th pick / 2001"
"30",28,"Kenoy Kennedy",24,"SS",16,16,215,"6-1","Arkansas","11/15/1977","1",6,"Denver Broncos / 2nd / 45th pick / 2000"
"31",85,"Eddie Kennison",28,"wr",8,6,201,"6-1","LSU","1/20/1973","5",2,"St. Louis Rams / 1st / 18th pick / 1996"
"32",78,"Matt Lepsis",27,"RT",16,16,290,"6-4","Colorado","1/13/1974","3",8,""
"33",94,"Leon Lett",33,"",12,0,290,"6-6","Emporia St.","10/12/1968","10",1,"Dallas Cowboys / 7th / 173rd pick / 1991"
"34",87,"Ed McCaffrey",33,"wr",1,1,215,"6-5","Stanford","8/17/1968","10",1,"New York Giants / 3rd / 83rd pick / 1991"
"35",85,"Phil McGeoghan",22,"",2,0,224,"6-2","Boston Univ.,Maine","7/8/1979","Rook",0,""
"36",91,"Chester McGlockton",32,"LDT",16,16,334,"6-3","Clemson","9/16/1969","9",7,"Los Angeles Raiders / 1st / 16th pick / 1992"
"37",83,"Travis McGriff",25,"",5,0,185,"5-8","Florida","6/24/1976","2",0,"Denver Broncos / 3rd / 93rd pick / 1999"
"38",23,"Willie Middlebrooks",22,"",8,0,200,"6-1","Minnesota","2/12/1979","Rook",0,"Denver Broncos / 1st / 24th pick / 2001"
"39",51,"John Mobley",28,"LB",16,16,236,"6-1","Kutztown Pennsylvania","10/10/1973","5",8,"Denver Broncos / 1st / 15th pick / 1996"
"40",83,"Scottie Montgomery",23,"",8,0,195,"6-1","Duke","5/26/1978","1",1,""
"41",66,"Tom Nalen",30,"C",16,16,286,"6-3","Boston Col.","5/13/1971","7",8,"Denver Broncos / 7th / 218th pick / 1994"
"42",62,"Dan Neil",28,"RG",15,15,285,"6-2","Texas","10/21/1973","4",8,"Denver Broncos / 3rd / 67th pick / 1997"
"43",24,"Deltha O'Neal*",24,"LCB",16,16,194,"5-11","California","1/30/1977","1",11,"Denver Broncos / 1st / 15th pick / 2000"
"44",95,"Kavika Pittman",27,"DE",14,14,273,"6-6","McNeese St.","10/9/1974","5",6,"Dallas Cowboys / 2nd / 37th pick / 1996"
"45",81,"Keith Poole",27,"wr",6,3,188,"6-0","Arizona St.","6/18/1974","4",0,"New Orleans Saints / 4th / 116th pick / 1997"
"46",93,"Trevor Pryce*",26,"RDT",16,16,295,"6-5","Michigan,Clemson","8/3/1975","4",11,"Denver Broncos / 1st / 28th pick / 1997"
"47",99,"Montae Reagor",24,"",8,0,285,"6-3","Texas Tech","6/29/1977","2",1,"Denver Broncos / 2nd / 58th pick / 1999"
"48",53,"Bill Romanowski",35,"LB",16,16,245,"6-4","Boston Col.","4/2/1966","13",7,"San Francisco 49ers / 3rd / 80th pick / 1988"
"49",16,"Tom Rouen",33,"",16,0,225,"6-3","Colorado St.,Colorado","6/9/1968","8",3,""
"50",42,"Detron Smith",27,"",15,0,229,"5-10","Texas A&M","2/25/1974","5",0,"Denver Broncos / 3rd / 65th pick / 1996"
"51",80,"Rod Smith*",31,"WR",15,14,200,"6-0","Missouri Southern","5/15/1970","6",15,""
