"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"Brad Anderson",24,"",14,0,198,"6-2","BYU,Arizona","1/21/1961","1",0,"Chicago Bears / 8th / 212th pick / 1984"
"2",60,"Tom Andrews",23,"",14,0,265,"6-4","Louisville","1/11/1962","1",1,"Chicago Bears / 4th / 98th pick / 1984"
"3",79,"Kurt Becker",27,"g",3,3,271,"6-5","Michigan","12/22/1958","3",2,"Chicago Bears / 6th / 146th pick / 1982"
"4",62,"Mark Bortz",24,"LG",16,16,282,"6-6","Iowa","2/12/1961","2",8,"Chicago Bears / 8th / 219th pick / 1983"
"5",8,"Maury Buford",25,"P",16,0,191,"6-1","Texas Tech","2/18/1960","3",2,"San Diego Chargers / 8th / 215th pick / 1982"
"6",6,"Kevin Butler",23,"K",16,0,215,"6-0","Georgia","7/24/1962","Rook",5,"Chicago Bears / 4th / 105th pick / 1985"
"7",54,"Brian Cabral",29,"",1,0,233,"6-1","Colorado","6/23/1956","6",0,"Atlanta Falcons / 4th / 95th pick / 1978"
"8",74,"Jimbo Covert*+",25,"LT",15,15,277,"6-4","Pittsburgh","3/22/1960","2",15,"Chicago Bears / 1st / 6th pick / 1983"
"9",95,"Richard Dent*+",25,"RDE",16,16,265,"6-5","Tennessee St.","12/13/1960","2",19,"Chicago Bears / 8th / 203rd pick / 1983"
"10",22,"Dave Duerson*",25,"SS",15,15,207,"6-1","Notre Dame","11/28/1960","2",11,"Chicago Bears / 3rd / 64th pick / 1983"
"11",45,"Gary Fencik",31,"FS",16,16,194,"6-1","Yale","6/11/1954","9",14,"Miami Dolphins / 10th / 281st pick / 1976"
"12",21,"Leslie Frazier",26,"RCB",16,16,189,"6-0","Alcorn St.","4/3/1959","4",9,""
"13",71,"Andy Frederick",31,"t",16,1,257,"6-6","New Mexico","7/25/1954","8",2,"Dallas Cowboys / 5th / 137th pick / 1977"
"14",4,"Steve Fuller",28,"qb",16,5,198,"6-4","Clemson","1/5/1957","6",4,"Kansas City Chiefs / 1st / 23rd pick / 1979"
"15",83,"Willie Gault",25,"KR",16,16,181,"6-0","Tennessee","9/5/1960","2",9,"Chicago Bears / 1st / 18th pick / 1983"
"16",23,"Shaun Gayle",23,"",16,0,202,"5-11","Ohio St.","3/8/1962","1",1,"Chicago Bears / 10th / 271st pick / 1984"
"17",29,"Dennis Gentry",26,"",16,0,181,"5-8","Baylor","2/10/1959","3",3,"Chicago Bears / 4th / 89th pick / 1982"
"18",99,"Dan Hampton*",28,"LDE",16,15,264,"6-5","Arkansas","9/19/1957","6",14,"Chicago Bears / 1st / 4th pick / 1979"
"19",73,"Mike Hartenstine",32,"LDE",16,8,251,"6-3","Penn St.","7/27/1953","10",5,"Chicago Bears / 2nd / 31st pick / 1975"
"20",63,"Jay Hilgenberg*",26,"C",16,16,259,"6-3","Iowa","3/21/1959","4",11,""
"21",75,"Stefan Humphries",23,"",11,0,265,"6-3","Michigan","1/20/1962","1",1,"Chicago Bears / 3rd / 71st pick / 1984"
"22",98,"Tyrone Keys",25,"",16,0,272,"6-7","Mississippi St.","10/24/1960","2",1,"New York Jets / 5th / 113th pick / 1981"
"23",81,"James Maness",22,"",8,0,174,"6-1","TCU","5/1/1963","Rook",0,"Chicago Bears / 3rd / 78th pick / 1985"
"24",82,"Ken Margerum",27,"wr",16,2,175,"6-0","Stanford","10/5/1958","4",2,"Chicago Bears / 3rd / 67th pick / 1981"
"25",58,"Wilber Marshall",23,"RLB",16,15,231,"6-1","Florida","4/18/1962","1",9,"Chicago Bears / 1st / 11th pick / 1984"
"26",85,"Dennis McKinnon",24,"WR",14,13,185,"6-1","Florida St.","8/22/1961","2",6,""
"27",9,"Jim McMahon*",26,"QB",13,11,195,"6-1","BYU","8/21/1959","3",12,"Chicago Bears / 1st / 5th pick / 1982"
"28",76,"Steve McMichael+",28,"LDT",16,16,270,"6-2","Texas","10/17/1957","5",17,"New England Patriots / 3rd / 73rd pick / 1980"
"29",87,"Emery Moorehead",31,"TE",15,14,218,"6-2","Colorado","3/22/1954","8",5,"New York Giants / 6th / 153rd pick / 1977"
"30",51,"Jim Morrissey",23,"",15,0,223,"6-3","Michigan St.","12/24/1962","Rook",1,"Chicago Bears / 11th / 302nd pick / 1985"
"31",89,"Keith Ortego",22,"",7,0,180,"6-0","McNeese St.","8/30/1963","Rook",0,""
"32",34,"Walter Payton*+",31,"RB",16,16,200,"5-10","Jackson St.","7/25/1954","10",18,"Chicago Bears / 1st / 4th pick / 1975"
"33",72,"William Perry",23,"RDT",16,9,335,"6-2","Clemson","12/16/1962","Rook",6,"Chicago Bears / 1st / 22nd pick / 1985"
"34",48,"Reggie Phillips",25,"db",16,1,170,"5-10","SMU","12/12/1960","Rook",2,"Chicago Bears / 2nd / 49th pick / 1985"
"35",27,"Mike Richardson",24,"LCB",14,14,187,"6-0","Arizona St.","5/23/1961","2",8,"Chicago Bears / 2nd / 33rd pick / 1983"
"36",59,"Ron Rivera",23,"",16,0,239,"6-3","California","1/7/1962","1",2,"Chicago Bears / 2nd / 44th pick / 1984"
"37",20,"Thomas Sanders",23,"",15,0,203,"5-11","Texas A&M","1/4/1962","Rook",1,"Chicago Bears / 9th / 250th pick / 1985"
"38",50,"Mike Singletary*+",27,"MLB",16,16,230,"6-0","Baylor","10/9/1958","4",17,"Chicago Bears / 2nd / 38th pick / 1981"
"39",26,"Matt Suhey",27,"FB",16,16,217,"5-11","Penn St.","7/7/1958","5",7,"Chicago Bears / 2nd / 46th pick / 1980"
"40",31,"Ken Taylor",22,"PR",16,1,185,"6-1","Oregon St.","9/2/1963","Rook",0,""
"41",57,"Tom Thayer",24,"RG",16,13,271,"6-4","Notre Dame","8/16/1961","Rook",7,"Chicago Bears / 4th / 91st pick / 1983"
"42",33,"Calvin Thomas",25,"",14,0,239,"5-11","Illinois","1/7/1960","3",1,""
"43",52,"Cliff Thrift",29,"lb",16,2,232,"6-1","East Central (OK)","5/3/1956","6",2,"San Diego Chargers / 3rd / 73rd pick / 1979"
"44",18,"Mike Tomczak",23,"",6,0,202,"6-1","Ohio St.","10/23/1962","Rook",0,""
"45",78,"Keith Van Horne",28,"RT",16,16,281,"6-6","USC","11/6/1957","4",8,"Chicago Bears / 1st / 11th pick / 1981"
"46",70,"Henry Waechter",26,"",13,0,270,"6-5","Nebraska","2/13/1959","3",1,"Chicago Bears / 7th / 173rd pick / 1982"
"47",55,"Otis Wilson*",28,"LLB",16,16,227,"6-2","Syracuse,Louisville","9/15/1957","5",15,"Chicago Bears / 1st / 19th pick / 1980"
"48",80,"Tim Wrightman",25,"te",16,3,237,"6-3","UCLA","3/27/1960","Rook",5,"Chicago Bears / 3rd / 62nd pick / 1982"
"49",NA,"Team Total",25.7,"",16,NA,226.9,"6-1.8","","","3.0",NA,""
