"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"Scott Adams",29,"",4,0,301,"6-5","Georgia","9/28/1966","3",0,""
"2",70,"Troy Auzenne",26,"",11,0,293,"6-7","California","6/26/1969","3",1,"Chicago Bears / 2nd / 49th pick / 1992"
"3",91,"Myron Baker",24,"",16,0,232,"6-1","Louisiana Tech","1/6/1971","2",1,"Chicago Bears / 4th / 100th pick / 1993"
"4",52,"Robert Bass",25,"",2,0,239,"6-1","Miami (FL)","11/10/1970","Rook",0,""
"5",88,"Fabien Bownes",23,"",1,0,185,"5-11","West. Illinois","2/29/1972","Rook",0,""
"6",63,"Todd Burger",25,"g",16,1,303,"6-3","Penn St.","3/20/1970","1",2,""
"7",35,"James Burton",24,"db",11,2,184,"5-9","Hawaii,Fresno St.","4/27/1971","1",1,"Kansas City Chiefs / 5th / 151st pick / 1994"
"8",6,"Kevin Butler",33,"K",16,0,215,"6-0","Georgia","7/24/1962","10",2,"Chicago Bears / 4th / 105th pick / 1985"
"9",59,"Joe Cain",30,"MLB",16,16,242,"6-1","Stanford,Oregon Tech","6/11/1965","6",7,"Minnesota Vikings / 8th / 210th pick / 1988"
"10",20,"Mark Carrier",27,"FS",16,15,192,"6-1","USC","4/28/1968","5",6,"Chicago Bears / 1st / 6th pick / 1990"
"11",23,"Marty Carter",26,"SS",16,16,209,"6-1","Middle Tenn. St.","12/17/1969","4",6,"Tampa Bay Buccaneers / 8th / 207th pick / 1991"
"12",30,"Tony Carter",23,"FB",16,11,230,"6-0","Minnesota","8/23/1972","1",4,""
"13",80,"Curtis Conway",24,"WR",16,16,196,"6-1","USC","1/13/1971","2",12,"Chicago Bears / 1st / 7th pick / 1993"
"14",54,"Ron Cox",27,"RLB",16,13,235,"6-2","Fresno St.","3/29/1968","5",6,"Chicago Bears / 2nd / 33rd pick / 1990"
"15",95,"Richard Dent",35,"de",3,1,265,"6-5","Tennessee St.","12/13/1960","12",1,"Chicago Bears / 8th / 203rd pick / 1983"
"16",25,"Pat Eilers",29,"",9,0,197,"5-11","Yale,Notre Dame","9/3/1966","5",1,""
"17",38,"Mike Faulkerson",25,"rb",5,1,245,"6-0","North Carolina","9/9/1970","Rook",0,""
"18",99,"Jim Flanigan",24,"LDT",16,12,290,"6-2","Notre Dame","8/27/1971","1",7,"Chicago Bears / 3rd / 74th pick / 1994"
"19",96,"Albert Fontenot",25,"rde",13,5,287,"6-4","Baylor","9/17/1970","2",3,"Chicago Bears / 4th / 112th pick / 1993"
"20",67,"Jerry Fontenot",29,"C",16,16,300,"6-3","Texas A&M","11/21/1966","6",10,"Chicago Bears / 3rd / 65th pick / 1989"
"21",84,"Chris Gedney",25,"te",14,1,258,"6-5","Syracuse","8/9/1970","2",1,"Chicago Bears / 3rd / 61st pick / 1993"
"22",81,"Jeff Graham",26,"PR",16,16,200,"6-2","Ohio St.","2/14/1969","4",14,"Pittsburgh Steelers / 2nd / 46th pick / 1991"
"23",22,"Robert Green",25,"rb",12,3,212,"5-8","William & Mary","9/10/1970","3",7,""
"24",29,"Raymont Harris",25,"rb",1,1,226,"6-0","Ohio St.","12/23/1970","1",0,"Chicago Bears / 4th / 114th pick / 1994"
"25",57,"Sean Harris",23,"",11,0,250,"6-3","Arizona","2/25/1972","Rook",1,"Chicago Bears / 3rd / 83rd pick / 1995"
"26",74,"Garland Hawkins",25,"",1,0,253,"6-3","Syracuse","2/19/1970","Rook",0,""
"27",64,"Andy Heck",28,"LT",16,16,298,"6-6","Notre Dame","1/1/1967","6",10,"Seattle Seahawks / 1st / 15th pick / 1989"
"28",52,"Darwin Ireland",24,"",1,0,240,"5-11","Arkansas","5/26/1971","1",0,""
"29",85,"Keith Jennings",29,"TE",16,16,262,"6-4","Clemson","5/19/1966","6",2,"Dallas Cowboys / 5th / 113th pick / 1989"
"30",25,"Anthony Johnson",28,"",8,0,225,"6-0","Notre Dame","10/25/1967","5",1,"Indianapolis Colts / 2nd / 36th pick / 1990"
"31",37,"Keshon Johnson",25,"",12,0,180,"5-10","Arizona","7/17/1970","2",1,"Chicago Bears / 7th / 173rd pick / 1993"
"32",32,"Dwayne Joseph",23,"db",16,1,180,"5-9","Syracuse","6/2/1972","Rook",2,""
"33",12,"Erik Kramer",31,"QB",16,16,200,"6-1","North Carolina St.","11/6/1964","8",15,""
"34",58,"Jay Leeuwenburg",26,"RG",16,16,294,"6-3","Colorado","6/18/1969","3",10,"Kansas City Chiefs / 9th / 244th pick / 1992"
"35",82,"Nate Lewis",29,"KR",11,0,198,"5-11","Georgia,Oregon Tech","10/19/1966","5",0,"San Diego Chargers / 7th / 187th pick / 1990"
"36",39,"Jeremy Lincoln",26,"RCB",16,14,180,"5-10","Tennessee","4/7/1969","2",5,"Chicago Bears / 3rd / 80th pick / 1992"
"37",43,"Dennis Lundy",23,"",2,0,187,"5-8","Northwestern","7/6/1972","Rook",0,""
"38",26,"John Mangum",28,"db",11,1,187,"5-10","Alabama","3/16/1967","5",1,"Chicago Bears / 6th / 144th pick / 1990"
"39",36,"Anthony Marshall",25,"db",16,2,212,"6-1","LSU","9/16/1970","1",2,""
"40",24,"Kevin Miniefield",25,"lcb",15,7,182,"5-9","Arizona St.","3/2/1970","2",4,"Detroit Lions / 8th / 201st pick / 1993"
"41",92,"Barry Minter",25,"lb",16,3,242,"6-2","Tulsa","1/28/1970","2",3,"Dallas Cowboys / 6th / 168th pick / 1993"
"42",8,"Pat O'Neill",24,"",1,0,200,"6-1","Syracuse","2/9/1971","1",0,"New England Patriots / 5th / 135th pick / 1994"
