"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Rabih Abdullah",26,"",16,0,220,"6-0","Lehigh","4/27/1975","2",1,""
"2",21,"Donnie Abraham",28,"lcb",15,5,190,"5-10","East Tennessee St.","10/8/1973","5",3,"Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"3",40,"Mike Alstott*",28,"FB",16,16,248,"6-1","Purdue","12/21/1973","5",8,"Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"4",85,"Reidel Anthony",25,"wr",13,4,178,"5-11","Florida","10/20/1976","4",2,"Tampa Bay Buccaneers / 1st / 16th pick / 1997"
"5",20,"Ronde Barber*+",26,"RCB",16,16,184,"5-10","Virginia","4/7/1975","4",15,"Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"6",4,"Doug Brien",31,"",2,0,180,"6-0","California","11/24/1970","7",1,"San Francisco 49ers / 3rd / 85th pick / 1994"
"7",55,"Derrick Brooks*",28,"LB",16,16,235,"6-0","Florida St.","4/18/1973","6",12,"Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"8",98,"James Cannida",26,"nt",12,2,275,"6-2","Nevada","1/3/1975","3",2,"Tampa Bay Buccaneers / 6th / 175th pick / 1998"
"9",58,"Marq Cerqua",24,"",3,0,223,"6-2","Furman,Carson-Newman","4/3/1977","Rook",0,""
"10",62,"Jeff Christy",32,"C",15,15,284,"6-3","Pittsburgh","2/3/1969","8",7,"Phoenix Cardinals / 4th / 91st pick / 1992"
"11",60,"Cosey Coleman",23,"RG",16,16,322,"6-4","Tennessee","10/27/1978","1",8,"Tampa Bay Buccaneers / 2nd / 51st pick / 2000"
"12",43,"Jameel Cook",22,"fb",16,3,237,"5-10","Illinois","2/8/1979","Rook",1,"Tampa Bay Buccaneers / 6th / 174th pick / 2001"
"13",76,"DeMarcus Curry",26,"",3,0,332,"6-5","Auburn","4/30/1975","Rook",0,""
"14",91,"Chartric Darby",26,"",13,0,270,"6-0","South Carolina St.","10/22/1975","Rook",1,""
"15",59,"Jamie Duncan",26,"MLB",15,15,238,"6-1","Vanderbilt","7/20/1975","3",7,"Tampa Bay Buccaneers / 3rd / 84th pick / 1998"
"16",28,"Warrick Dunn",26,"RB",13,12,180,"5-9","Florida St.","1/5/1975","4",9,"Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"17",46,"David Gibson",24,"",13,0,210,"6-1","USC","11/5/1977","1",1,"Tampa Bay Buccaneers / 6th / 193rd pick / 2000"
"18",50,"Jeff Gooch",27,"",13,0,226,"5-11","Austin Peay St.","10/31/1974","5",1,""
"19",7,"Martin Gramatica",26,"",14,0,170,"5-8","Kansas St.","11/27/1975","2",3,"Tampa Bay Buccaneers / 3rd / 80th pick / 1999"
"20",81,"Jacquez Green",25,"WR",12,10,172,"5-10","Florida","1/15/1976","3",4,"Tampa Bay Buccaneers / 2nd / 34th pick / 1998"
"21",68,"Shane Grice",25,"",1,0,307,"6-1","Mississippi","12/20/1976","Rook",0,""
"22",38,"John Howell",23,"fs",14,1,210,"5-11","Colorado St.","4/28/1978","Rook",1,"Tampa Bay Buccaneers / 4th / 117th pick / 2001"
"23",35,"Corey Ivy",24,"",1,0,188,"5-8","Oklahoma","3/29/1977","Rook",0,""
"24",34,"Dexter Jackson",24,"FS",15,15,205,"6-0","Florida St.","7/28/1977","2",5,"Tampa Bay Buccaneers / 4th / 113th pick / 1999"
"25",14,"Brad Johnson",33,"QB",16,16,226,"6-5","Florida St.","9/13/1968","7",12,"Minnesota Vikings / 9th / 227th pick / 1992"
"26",19,"Keyshawn Johnson*",29,"WR",15,15,212,"6-4","USC","7/22/1972","5",13,"New York Jets / 1st / 1st pick / 1996"
"27",78,"Marcus Jones",28,"DE",15,15,286,"6-6","North Carolina","8/15/1973","5",6,"Tampa Bay Buccaneers / 1st / 22nd pick / 1996"
"28",25,"Brian Kelly",25,"LCB",16,11,193,"5-11","USC","1/14/1976","3",3,"Tampa Bay Buccaneers / 2nd / 45th pick / 1998"
"29",10,"Shaun King",24,"",3,0,215,"6-1","Tulane","5/29/1977","2",1,"Tampa Bay Buccaneers / 2nd / 50th pick / 1999"
