"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"John Alt",23,"lt",13,6,298,"6-8","Iowa","5/30/1962","1",3,"Kansas City Chiefs / 1st / 21st pick / 1984"
"2",6,"Jim Arnold",24,"P",16,0,215,"6-2","Vanderbilt","1/31/1961","2",2,"Kansas City Chiefs / 5th / 119th pick / 1983"
"3",87,"Walt Arnold",27,"TE",16,16,228,"6-3","New Mexico","8/31/1958","5",3,""
"4",68,"Scott Auer",24,"lg",7,6,255,"6-5","Michigan St.","10/4/1961","1",3,"Kansas City Chiefs / 9th / 229th pick / 1984"
"5",77,"Rich Baldinger",26,"lg",16,5,285,"6-4","Wake Forest","12/31/1959","3",3,"New York Giants / 10th / 270th pick / 1982"
"6",99,"Mike Bell",28,"RDE",11,11,255,"6-4","Colorado St.","8/30/1957","6",5,"Kansas City Chiefs / 1st / 2nd pick / 1979"
"7",14,"Todd Blackledge",24,"qb",12,6,225,"6-3","Penn St.","2/25/1961","2",1,"Kansas City Chiefs / 1st / 7th pick / 1983"
"8",57,"Jerry Blanton",29,"lb",16,3,231,"6-1","Kentucky","12/20/1956","6",2,"Buffalo Bills / 11th / 282nd pick / 1978"
"9",66,"Brad Budde",27,"LG",7,7,262,"6-4","USC","5/9/1958","5",3,"Kansas City Chiefs / 1st / 11th pick / 1980"
"10",34,"Lloyd Burruss",28,"SS",15,14,204,"6-0","Maryland","10/31/1957","4",5,"Kansas City Chiefs / 3rd / 78th pick / 1981"
"11",88,"Carlos Carson",27,"WR",15,14,180,"5-11","LSU","12/28/1958","5",7,"Kansas City Chiefs / 5th / 114th pick / 1980"
"12",20,"Deron Cherry*",26,"FS",16,16,197,"5-11","Rutgers","9/12/1959","4",11,""
"13",22,"Sherman Cocroft",24,"",16,0,195,"6-1","San Jose St.","8/29/1961","Rook",2,""
"14",55,"Louis Cooper",22,"",8,0,240,"6-2","West. Carolina","8/5/1963","Rook",1,"Seattle Seahawks / 11th / 305th pick / 1985"
"15",50,"Calvin Daniels",27,"LOLB",16,16,236,"6-3","North Carolina","12/26/1958","3",7,"Kansas City Chiefs / 2nd / 46th pick / 1982"
"16",65,"Rob Fada",24,"",5,0,265,"6-2","Pittsburgh","5/7/1961","2",0,"Chicago Bears / 9th / 230th pick / 1983"
"17",90,"Bob Hamm",26,"rde",14,5,260,"6-4","Nevada","4/24/1959","2",3,""
"18",82,"Anthony Hancock",25,"wr",16,1,200,"6-0","Tennessee","6/10/1960","3",2,"Kansas City Chiefs / 1st / 11th pick / 1982"
"19",85,"Jonathan Hayes",23,"",16,0,248,"6-5","Iowa","8/11/1962","Rook",0,"Kansas City Chiefs / 2nd / 41st pick / 1985"
"20",44,"Herman Heard",24,"RB",16,12,184,"5-10","Fort Lewis,Southern Colorado","11/24/1961","1",6,"Kansas City Chiefs / 3rd / 61st pick / 1984"
"21",60,"Matt Herkenhoff",34,"LT",10,10,267,"6-4","Minnesota","4/2/1951","9",5,"Kansas City Chiefs / 4th / 94th pick / 1974"
"22",23,"Greg Hill",24,"db",16,1,194,"6-1","Oklahoma St.","2/12/1961","2",2,"Houston Oilers / 4th / 86th pick / 1983"
"23",93,"Eric Holle",25,"nt",16,5,260,"6-5","Texas","9/5/1960","1",3,"Kansas City Chiefs / 5th / 117th pick / 1984"
"24",84,"Mike Holston",27,"",4,0,189,"6-3","Morgan St.","1/8/1958","4",0,"Houston Oilers / 3rd / 79th pick / 1981"
"25",32,"Ethan Horton",23,"",16,0,235,"6-4","North Carolina","12/19/1962","Rook",3,"Kansas City Chiefs / 1st / 15th pick / 1985"
"26",52,"Ken Jolly",23,"ROLB",16,12,220,"6-2","Park,MidAmerican Nazarene","2/28/1962","1",6,""
"27",48,"E.J. Jones",23,"",5,0,216,"5-11","Kansas","2/1/1962","Rook",0,""
"28",9,"Bill Kenney",30,"QB",16,10,211,"6-4","Arizona St.,Northern Colorado","1/20/1955","5",8,"Miami Dolphins / 12th / 333rd pick / 1978"
"29",46,"Bruce King",22,"fb",16,6,219,"6-1","Purdue","1/7/1963","Rook",1,"Kansas City Chiefs / 5th / 126th pick / 1985"
"30",74,"Pete Koch",23,"",16,0,270,"6-6","Maryland","1/23/1962","1",1,"Cincinnati Bengals / 1st / 16th pick / 1984"
"31",40,"Ken Lacy",25,"",2,0,222,"6-0","Tulsa","11/1/1960","1",0,""
"32",41,"Garcia Lane",24,"PR",16,0,180,"5-9","Ohio St.","12/31/1961","Rook",0,"Kansas City Chiefs / 3rd / 61st pick / 1984 Supp"
"33",29,"Albert Lewis",25,"LCB",16,16,196,"6-2","Grambling St.","10/6/1960","2",7,"Kansas City Chiefs / 3rd / 61st pick / 1983"
"34",71,"Dave Lindstrom",31,"de",16,2,255,"6-6","Boston Univ.","11/16/1954","7",2,"San Diego Chargers / 6th / 146th pick / 1977"
"35",62,"Adam Lingner",25,"",16,0,268,"6-4","Illinois","11/2/1960","2",1,"Kansas City Chiefs / 9th / 231st pick / 1983"
"36",8,"Nick Lowery+",29,"K",16,0,215,"6-4","Dartmouth","5/27/1956","7",7,""
"37",72,"Dave Lutz",26,"RT",16,16,305,"6-6","Georgia Tech","12/20/1959","2",7,"Kansas City Chiefs / 2nd / 34th pick / 1983"
"38",63,"Bill Maas",23,"LDE",16,16,271,"6-5","Pittsburgh","3/2/1962","1",7,"Kansas City Chiefs / 1st / 5th pick / 1984"
"39",89,"Henry Marshall",31,"WR",11,9,214,"6-2","Missouri","8/9/1954","9",4,"Kansas City Chiefs / 3rd / 79th pick / 1976"
"40",21,"Odis McKinney",28,"db",5,1,187,"6-2","Colorado","5/19/1957","7",1,"New York Giants / 2nd / 37th pick / 1978"
"41",64,"Bob Olderman",23,"RG",16,14,262,"6-5","Virginia","6/6/1962","Rook",7,"Kansas City Chiefs / 4th / 99th pick / 1985"
"42",83,"Stephone Paige",24,"WR",16,8,184,"6-2","Fresno St.","10/15/1961","2",8,""
"43",95,"Jeff Paine",24,"lb",12,4,224,"6-2","Texas A&M","8/19/1961","1",2,"Kansas City Chiefs / 5th / 134th pick / 1984"
"44",43,"Mike Pruitt",31,"FB",9,8,222,"6-0","Purdue","4/3/1954","9",3,"Cleveland Browns / 1st / 7th pick / 1976"
"45",97,"Scott Radecic",23,"LILB",16,16,243,"6-3","Penn St.","6/14/1962","1",7,"Kansas City Chiefs / 2nd / 34th pick / 1984"
"46",30,"Mark Robinson",23,"db",11,1,206,"5-11","Penn St.","9/13/1962","1",1,"Kansas City Chiefs / 4th / 90th pick / 1984"
"47",31,"Kevin Ross",23,"RCB",16,15,185,"5-9","Temple","1/16/1962","1",6,"Kansas City Chiefs / 7th / 173rd pick / 1984"
"48",53,"Bob Rush",30,"C",16,16,265,"6-5","Memphis","2/27/1955","8",7,"San Diego Chargers / 1st / 24th pick / 1977"
"49",81,"Willie Scott",26,"te",16,5,245,"6-4","South Carolina","2/13/1959","4",1,"Kansas City Chiefs / 1st / 14th pick / 1981"
"50",70,"Billy Shields",32,"",2,0,272,"6-8","Georgia Tech","8/23/1953","10",0,"San Diego Chargers / 6th / 136th pick / 1975"
"51",80,"George Shorthose",24,"",3,0,198,"6-0","Missouri","12/22/1961","Rook",0,"Miami Dolphins / 6th / 145th pick / 1985"
"52",42,"Jeff Smith",23,"KR",13,1,201,"5-9","Nebraska","3/22/1962","Rook",2,"Kansas City Chiefs / 10th / 267th pick / 1985"
"53",59,"Gary Spani",29,"RILB",14,13,229,"6-2","Kansas St.","1/9/1956","7",6,"Kansas City Chiefs / 3rd / 58th pick / 1978"
"54",92,"Hal Stephens",24,"",1,0,252,"6-4","East Carolina","4/14/1961","Rook",0,"Los Angeles Rams / 5th / 133rd pick / 1984"
"55",67,"Art Still",30,"LDE",9,9,253,"6-7","Kentucky","12/5/1955","7",4,"Kansas City Chiefs / 1st / 2nd pick / 1978"
"56",NA,"Team Total",25.8,"",16,NA,230.9,"6-2.5","","","3.0",NA,""
