"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",92,"Cliff Avril",25,"DE",16,16,252,"6-3","Purdue","4/8/1986","3",9,"Detroit Lions / 3rd / 92nd pick / 2008"
"2",76,"Jeff Backus",34,"LT",16,16,305,"6-5","Michigan","9/21/1977","10",9,"Detroit Lions / 1st / 18th pick / 2001"
"3",32,"Aaron Berry",23,"rcb",11,3,180,"5-11","Pittsburgh","6/25/1988","1",2,""
"4",44,"Jahvid Best",22,"rb",6,6,190,"5-9","California","1/30/1989","1",5,"Detroit Lions / 1st / 30th pick / 2010"
"5",21,"Aaron Brown",26,"",1,0,196,"6-0","TCU","10/10/1985","2",0,"Detroit Lions / 6th / 192nd pick / 2009"
"6",35,"Eldra Buckley",26,"",2,0,202,"5-9","Tenn-Chattanooga","6/23/1985","2",0,""
"7",13,"Nate Burleson",30,"WR",16,11,192,"6-0","Nevada","8/19/1981","8",7,"Minnesota Vikings / 3rd / 71st pick / 2003"
"8",31,"Don Carey",24,"",5,0,186,"5-11","Norfolk St.","2/14/1987","1",0,"Cleveland Browns / 6th / 177th pick / 2009"
"9",59,"Bobby Carpenter",28,"lb",16,3,255,"6-3","Ohio St.","8/1/1983","5",3,"Dallas Cowboys / 1st / 18th pick / 2006"
"10",77,"Gosder Cherilus",27,"RT",16,15,315,"6-7","Boston Col.","6/28/1984","3",9,"Detroit Lions / 1st / 17th pick / 2008"
"11",24,"Erik Coleman",29,"",4,0,200,"5-10","Washington St.","5/6/1982","7",0,"New York Jets / 5th / 143rd pick / 2004"
"12",81,"Rashied Davis",32,"",11,0,180,"5-10","San Jose St.","7/24/1979","6",1,""
"13",62,"Keyunta Dawson",26,"",2,0,268,"6-0","Texas Tech","9/13/1985","4",0,"Indianapolis Colts / 7th / 242nd pick / 2007"
"14",26,"Louis Delmas",24,"FS",11,11,197,"5-11","West. Michigan","4/12/1987","2",5,"Detroit Lions / 2nd / 33rd pick / 2009"
"15",6,"Ryan Donahue",23,"",8,0,190,"6-3","Iowa","3/17/1988","Rook",1,""
"16",52,"Justin Durant",26,"LB",13,12,230,"6-4","Hampton","9/21/1985","4",6,"Jacksonville Jaguars / 2nd / 48th pick / 2007"
"17",50,"Isaiah Ekejiuba",30,"",3,0,219,"6-4","Virginia","10/5/1981","6",0,""
"18",98,"Nick Fairley",23,"",10,0,291,"6-5","Auburn","1/23/1988","Rook",1,"Detroit Lions / 1st / 13th pick / 2011"
"19",96,"Andre Fluellen",26,"",13,0,285,"6-2","Florida St.","3/7/1985","3",1,"Detroit Lions / 3rd / 87th pick / 2008"
"20",38,"Vincent Fuller",29,"",1,0,189,"6-1","Virginia Tech","8/3/1982","6",0,"Tennessee Titans / 4th / 108th pick / 2005"
"21",65,"Dylan Gandy",29,"",16,0,300,"6-3","Texas Tech","3/8/1982","6",2,"Indianapolis Colts / 4th / 129th pick / 2005"
"22",2,"Ben Graham",38,"",7,0,230,"6-5","Deakin (Australia)","11/2/1973","6",1,""
"23",4,"Jason Hanson",41,"",16,0,182,"5-11","Washington St.","6/17/1970","19",3,"Detroit Lions / 2nd / 56th pick / 1992"
"24",43,"Chris Harris",29,"fs",8,5,206,"6-1","La-Monroe","8/6/1982","6",2,"Chicago Bears / 6th / 181st pick / 2005"
"25",36,"Jerome Harrison",28,"",4,0,195,"5-9","Washington St.","2/26/1983","5",0,"Cleveland Browns / 5th / 145th pick / 2006"
"26",95,"Jovan Haye",29,"",1,0,284,"6-2","Vanderbilt","6/21/1982","6",0,"Carolina Panthers / 6th / 189th pick / 2005"
"27",89,"Will Heller",30,"te",16,7,250,"6-6","Georgia Tech","2/28/1981","8",0,""
"28",91,"Sammie Lee Hill",25,"dt",16,3,331,"6-4","Stillman","11/8/1986","2",3,"Detroit Lions / 4th / 115th pick / 2009"
"29",14,"Shaun Hill",31,"",2,0,210,"6-5","Maryland","1/9/1980","6",0,""
"30",78,"Corey Hilliard",26,"rt",16,1,315,"6-5","Oklahoma St.","4/26/1985","4",2,"New England Patriots / 6th / 209th pick / 2007"
"31",52,"Doug Hogue",22,"",13,0,235,"6-2","Syracuse","2/1/1989","Rook",1,"Detroit Lions / 5th / 157th pick / 2011"
"32",23,"Chris Houston",27,"LCB",14,13,185,"5-10","Arkansas","10/18/1984","4",7,"Atlanta Falcons / 2nd / 41st pick / 2007"
"33",94,"Lawrence Jackson",26,"",11,0,261,"6-5","USC","8/30/1985","3",2,"Seattle Seahawks / 1st / 28th pick / 2008"
"34",81,"Calvin Johnson*+",26,"WR",16,16,239,"6-5","Georgia Tech","9/29/1985","4",15,"Detroit Lions / 1st / 2nd pick / 2007"
"35",54,"DeAndre Levy",24,"LB",16,16,230,"6-2","Wisconsin","3/26/1987","2",8,"Detroit Lions / 3rd / 76th pick / 2009"
"36",11,"Stefan Logan",30,"rb",16,1,177,"5-7","South Dakota","6/2/1981","2",0,""
"37",30,"Anthony Madison",30,"",5,0,180,"5-9","Alabama","10/8/1981","5",0,""
"38",2,"Robert Malone",23,"",1,0,215,"6-2","Fresno St.","2/4/1988","1",0,""
"39",33,"Brandon McDonald",26,"",13,0,181,"5-11","Memphis","8/26/1985","4",1,"Cleveland Browns / 5th / 140th pick / 2007"
"40",28,"Maurice Morris",32,"rb",16,5,202,"5-11","Oregon","12/1/1979","9",4,"Seattle Seahawks / 2nd / 54th pick / 2002"
"41",48,"Don Muhlbach",30,"",16,0,262,"6-5","Texas A&M","8/17/1981","7",1,""
"42",58,"Ashlee Palmer",25,"",16,0,223,"6-1","Mississippi","4/7/1986","2",1,""
"43",66,"Stephen Peterman",29,"RG",16,16,318,"6-4","LSU","1/11/1982","6",9,"Dallas Cowboys / 3rd / 83rd pick / 2004"
"44",84,"Brandon Pettigrew",26,"TE",16,16,257,"6-5","Oklahoma St.","2/23/1985","2",7,"Detroit Lions / 1st / 20th pick / 2009"
"45",51,"Dominic Raiola",33,"C",16,16,295,"6-1","Nebraska","12/30/1978","10",9,"Detroit Lions / 2nd / 50th pick / 2001"
"46",85,"Tony Scheffler",28,"te",15,5,255,"6-5","West. Michigan","2/15/1983","5",3,"Denver Broncos / 2nd / 61st pick / 2006"
"47",39,"Ricardo Silva",23,"",4,0,225,"6-3","Hampton","5/9/1988","Rook",0,""
"48",67,"Rob Sims",28,"LG",16,16,320,"6-3","Ohio St.","12/6/1983","5",9,"Seattle Seahawks / 4th / 128th pick / 2006"
"49",27,"Alphonso Smith",26,"lcb",11,1,193,"5-9","Wake Forest","10/20/1985","2",2,"Denver Broncos / 2nd / 37th pick / 2009"
"50",30,"Kevin Smith",25,"rb",7,4,210,"6-0","Central Florida","12/17/1986","3",4,"Detroit Lions / 3rd / 64th pick / 2008"
"51",42,"Amari Spievey",23,"SS",15,15,190,"6-0","Iowa","4/15/1988","1",7,"Detroit Lions / 3rd / 66th pick / 2010"
