"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Branden Albert",26,"LT",15,15,315,"6-7","Virginia","11/4/1984","2",7,"Kansas City Chiefs / 1st / 15th pick / 2008"
"2",NA,"Charlie Anderson",29,"",2,0,258,"6-4","Mississippi","12/8/1981","6",0,"Houston Texans / 6th / 200th pick / 2004"
"3",21,"Javier Arenas",23,"cb",16,2,195,"5-9","Alabama","10/28/1987","Rook",2,"Kansas City Chiefs / 2nd / 50th pick / 2010"
"4",NA,"Jon Asamoah",22,"rg",15,1,304,"6-4","Illinois","7/21/1988","Rook",2,"Kansas City Chiefs / 3rd / 68th pick / 2010"
"5",41,"Jackie Bates",24,"lcb",2,1,180,"5-10","Hampton","10/12/1986","1",0,""
"6",26,"Jackie Battle",27,"",16,0,238,"6-2","Houston","10/1/1983","3",0,""
"7",59,"Jovan Belcher",23,"LILB",16,15,228,"6-2","Maine","7/24/1987","1",8,""
"8",29,"Eric Berry*",22,"SS",16,16,211,"6-0","Tennessee","12/29/1988","Rook",10,"Kansas City Chiefs / 1st / 5th pick / 2010"
"9",82,"Dwayne Bowe*",26,"WR",16,16,221,"6-2","LSU","9/21/1984","3",12,"Kansas City Chiefs / 1st / 23rd pick / 2007"
"10",39,"Brandon Carr",24,"RCB",16,16,207,"6-0","Grand Valley St.","5/19/1986","2",7,"Kansas City Chiefs / 5th / 140th pick / 2008"
"11",7,"Matt Cassel*",28,"QB",15,15,230,"6-5","USC","5/17/1982","5",12,"New England Patriots / 7th / 230th pick / 2005"
"12",46,"Tim Castille",26,"fb",10,4,242,"5-11","Alabama","5/29/1984","2",0,""
"13",84,"Chris Chambers",32,"wr",13,7,210,"5-11","Wisconsin","8/12/1978","9",2,"Miami Dolphins / 2nd / 52nd pick / 2001"
"14",25,"Jamaal Charles*+",24,"rb",16,6,199,"5-11","Texas","12/27/1986","2",17,"Kansas City Chiefs / 3rd / 73rd pick / 2008"
"15",2,"Dustin Colquitt",28,"",16,0,211,"6-2","Tennessee","5/6/1982","5",2,"Kansas City Chiefs / 3rd / 99th pick / 2005"
"16",10,"Terrance Copper",28,"wr",16,3,204,"6-0","East Carolina","3/12/1982","6",2,""
"17",42,"Mike Cox",25,"fb",7,2,259,"6-0","Georgia Tech","7/11/1985","2",0,""
"18",12,"Brodie Croyle",27,"qb",2,1,205,"6-2","Alabama","2/6/1983","4",0,"Kansas City Chiefs / 3rd / 85th pick / 2006"
"19",34,"Travis Daniels",28,"",16,0,194,"6-1","LSU","9/8/1982","5",1,"Miami Dolphins / 4th / 104th pick / 2005"
"20",72,"Glenn Dorsey",25,"DE",16,16,316,"6-2","LSU","8/1/1985","2",9,"Kansas City Chiefs / 1st / 5th pick / 2008"
"21",95,"Ron Edwards",31,"NT",16,15,320,"6-3","Texas A&M","7/12/1979","9",7,"Buffalo Bills / 3rd / 76th pick / 2001"
