"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Ethan Albright",29,"",16,0,283,"6-5","North Carolina","5/1/1971","5",1,""
"2",89,"Avion Black",23,"",2,0,185,"5-11","Tennessee St.","4/24/1977","Rook",0,"Buffalo Bills / 4th / 121st pick / 2000"
"3",79,"Ruben Brown*",28,"LG",16,16,300,"6-3","Pittsburgh","2/13/1972","5",10,"Buffalo Bills / 1st / 14th pick / 1995"
"4",38,"Shawn Bryson",24,"rb",16,7,228,"6-1","Tennessee","11/30/1976","Rook",5,"Buffalo Bills / 3rd / 86th pick / 1999"
"5",65,"Jon Carman",24,"",3,0,335,"6-7","Georgia Tech","1/14/1976","Rook",0,""
"6",29,"Keion Carpenter",23,"fs",12,12,205,"5-11","Virginia Tech","10/31/1977","1",6,""
"7",82,"Kwame Cavil",21,"",16,0,202,"6-2","Texas","5/3/1979","Rook",0,""
"8",2,"Steve Christie",33,"",16,0,195,"6-0","William & Mary","11/13/1967","10",2,""
"9",84,"Bobby Collins",24,"te",12,2,246,"6-4","North Alabama","8/20/1976","1",1,"Buffalo Bills / 4th / 122nd pick / 1999"
"10",63,"Bill Conaty",27,"",16,0,306,"6-2","Virginia Tech","3/8/1973","3",0,""
"11",56,"Sam Cowart*",25,"",12,12,245,"6-2","Florida St.","2/26/1975","2",12,"Buffalo Bills / 2nd / 39th pick / 1998"
"12",70,"John Fina",31,"lt",14,14,300,"6-5","Arizona","3/11/1969","8",7,"Buffalo Bills / 1st / 27th pick / 1992"
"13",96,"Erik Flowers",22,"",16,0,273,"6-4","Arizona St.","3/1/1978","Rook",2,"Buffalo Bills / 1st / 26th pick / 2000"
"14",7,"Doug Flutie",38,"qb",11,5,180,"5-10","Boston Col.","10/23/1962","14",6,"Los Angeles Rams / 11th / 285th pick / 1985"
"15",55,"Jay Foreman",24,"",15,3,240,"6-1","Nebraska","2/18/1976","1",3,"Buffalo Bills / 5th / 156th pick / 1999"
"16",25,"Donovan Greer",26,"",13,0,178,"5-9","Texas A&M","9/11/1974","3",1,""
"17",90,"Phil Hansen",32,"de",10,8,278,"6-5","North Dakota St.","5/20/1968","9",4,"Buffalo Bills / 2nd / 54th pick / 1991"
"18",77,"Robert Hicks",26,"rt",14,7,338,"6-7","Mississippi St.","11/17/1974","2",4,"Buffalo Bills / 3rd / 68th pick / 1998"
"19",39,"Raion Hill",24,"",16,0,200,"6-0","LSU","9/2/1976","Rook",1,""
"20",24,"Ray Hill",25,"",5,0,182,"6-0","Michigan St.","8/7/1975","2",0,""
"21",52,"John Holecek",28,"lilb",16,16,240,"6-2","Illinois","5/7/1972","5",7,"Buffalo Bills / 5th / 144th pick / 1995"
"22",27,"Ken Irvin",28,"RCB",16,16,182,"5-11","Memphis","7/11/1972","5",7,"Buffalo Bills / 4th / 109th pick / 1995"
"23",88,"Sheldon Jackson",24,"te",16,8,250,"6-3","Nebraska","7/24/1976","1",0,"Buffalo Bills / 7th / 230th pick / 1999"
"24",11,"Rob Johnson",27,"qb",12,11,204,"6-4","USC","3/18/1973","5",7,"Jacksonville Jaguars / 4th / 99th pick / 1995"
"25",99,"Fred Jones",23,"",15,0,247,"6-2","Colorado","10/18/1977","Rook",1,""
"26",20,"Henry Jones",33,"SS",16,16,197,"5-11","Illinois","12/29/1967","9",8,"Buffalo Bills / 1st / 26th pick / 1991"
"27",97,"Leif Larsen",25,"",7,0,295,"6-4","Texas-El Paso","4/3/1975","Rook",1,"Buffalo Bills / 6th / 194th pick / 2000"
"28",35,"Jonathan Linton",26,"rb",14,2,234,"6-1","North Carolina","11/7/1974","2",1,"Buffalo Bills / 5th / 131st pick / 1998"
"29",86,"Jeremy McDaniel",24,"wr",16,6,197,"6-0","Arizona","5/2/1976","1",5,""
"30",9,"Chris Mohr",34,"",16,0,215,"6-5","Alabama","5/11/1966","11",1,"Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"31",54,"Corey Moore",23,"rolb",9,4,225,"5-11","Virginia Tech","3/20/1977","Rook",2,"Buffalo Bills / 3rd / 89th pick / 2000"
"32",45,"Sammy Morris",23,"rb",12,8,220,"6-0","Texas Tech","3/23/1977","Rook",4,"Buffalo Bills / 5th / 156th pick / 2000"
"33",80,"Eric Moulds*",27,"WR",16,16,210,"6-2","Mississippi St.","7/17/1973","4",10,"Buffalo Bills / 1st / 24th pick / 1996"
"34",74,"Jamie Nails",25,"RG",16,16,335,"6-6","Florida A&M","6/3/1975","3",6,"Buffalo Bills / 4th / 120th pick / 1997"
"35",53,"Keith Newman",23,"lolb",16,16,248,"6-2","North Carolina","1/19/1977","1",8,"Buffalo Bills / 4th / 119th pick / 1999"
"36",60,"Jerry Ostroski",30,"C",16,16,320,"6-3","Tulsa","7/12/1970","6",6,"Kansas City Chiefs / 10th / 271st pick / 1992"
"37",72,"Joe Panos",29,"",13,0,300,"6-3","Wisc-Whitewater,Wisconsin","1/24/1971","6",1,"Philadelphia Eagles / 3rd / 77th pick / 1994"
"38",51,"DaShon Polk",23,"",5,0,242,"6-2","Arizona","3/13/1977","Rook",0,"Buffalo Bills / 7th / 251st pick / 2000"
"39",22,"Daryl Porter",26,"",16,0,188,"5-9","Boston Col.","1/16/1974","3",3,"Pittsburgh Steelers / 6th / 186th pick / 1997"
"40",81,"Peerless Price",24,"WR",16,16,190,"5-11","Tennessee","10/27/1976","1",6,"Buffalo Bills / 2nd / 53rd pick / 1999"
"41",91,"Shawn Price",30,"de",13,6,290,"6-4","Pacific","3/28/1970","7",3,""
"42",85,"Jay Riemersma",27,"te",12,12,255,"6-5","Michigan","5/17/1973","3",3,"Buffalo Bills / 7th / 244th pick / 1996"
"43",59,"Sam Rogers",30,"lb",11,11,245,"6-3","Colorado","5/30/1970","6",5,"Buffalo Bills / 2nd / 64th pick / 1994"
"44",23,"Antowain Smith",28,"rb",11,3,232,"6-2","Houston","3/14/1972","3",2,"Buffalo Bills / 1st / 23rd pick / 1997"
"45",69,"Marcus Spriggs",26,"rt",16,11,310,"6-3","Houston","5/30/1974","3",6,"Buffalo Bills / 6th / 185th pick / 1997"
"46",28,"Travares Tillman",23,"fs",15,4,190,"6-1","Georgia Tech","10/8/1977","Rook",2,"Buffalo Bills / 2nd / 58th pick / 2000"
"47",10,"Alex Van Pelt",30,"",1,0,220,"6-1","Pittsburgh","5/1/1970","5",0,"Pittsburgh Steelers / 8th / 216th pick / 1993"
"48",92,"Ted Washington*",32,"NT",16,16,365,"6-5","Louisville","4/13/1968","9",10,"San Francisco 49ers / 1st / 25th pick / 1991"
"49",21,"Chris Watson",23,"lcb",16,5,192,"6-1","East. Illinois","6/30/1977","1",3,"Denver Broncos / 3rd / 67th pick / 1999"
"50",75,"Marcellus Wiley",26,"DE",16,15,275,"6-4","Columbia","11/30/1974","3",8,"Buffalo Bills / 2nd / 52nd pick / 1997"
"51",93,"Pat Williams",28,"de",16,4,315,"6-3","NE State (OK),Texas A&M","10/24/1972","3",4,""
"52",26,"Antoine Winfield",23,"lcb",11,11,190,"5-9","Ohio St.","6/24/1977","1",5,"Buffalo Bills / 1st / 23rd pick / 1999"
"53",98,"Kenyatta Wright",22,"rilb",16,1,240,"6-0","Oklahoma St.","2/19/1978","Rook",2,""
"54",NA,"Team Total",26.5,"",16,NA,244.5,"6-1.9","","","3.3",NA,""
