"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",46,"Alfred Anderson",25,"FB",16,8,219,"6-1","Baylor","8/4/1961","2",5,"Minnesota Vikings / 3rd / 67th pick / 1984"
"2",58,"Walker Lee Ashley",26,"",16,0,234,"6-0","Penn St.","7/28/1960","3",2,"Minnesota Vikings / 3rd / 73rd pick / 1983"
"3",21,"Rufus Bess",30,"KR",16,0,184,"5-9","South Carolina St.","9/13/1956","7",0,""
"4",13,"Steve Bono",24,"",1,0,215,"6-4","UCLA","5/11/1962","1",0,"Minnesota Vikings / 6th / 142nd pick / 1985"
"5",62,"Brent Boyd",29,"",5,0,268,"6-3","UCLA","3/23/1957","6",1,"Minnesota Vikings / 3rd / 68th pick / 1980"
"6",23,"Ted Brown",29,"",13,0,206,"5-10","North Carolina St.","2/15/1957","7",4,"Minnesota Vikings / 1st / 16th pick / 1979"
"7",47,"Joey Browner*",26,"SS",16,16,221,"6-2","USC","5/15/1960","3",13,"Minnesota Vikings / 1st / 19th pick / 1983"
"8",81,"Anthony Carter",26,"WR",12,10,168,"5-11","Michigan","9/17/1960","1",8,"Miami Dolphins / 12th / 334th pick / 1983"
"9",8,"Greg Coleman",32,"P",16,0,185,"6-0","Florida A&M","9/9/1954","9",3,"Cincinnati Bengals / 14th / 398th pick / 1976"
"10",56,"Chris Doleman",25,"LLB",16,9,289,"6-5","Pittsburgh","10/16/1961","1",6,"Minnesota Vikings / 1st / 4th pick / 1985"
"11",73,"Neil Elshire",28,"de",10,4,260,"6-6","Oregon","3/8/1958","5",2,""
"12",26,"David Evans",27,"db",16,1,178,"6-0","Central Arkansas","5/1/1959","Rook",2,""
"13",41,"Neal Guggemos",22,"",4,0,187,"6-0","St. Thomas","6/14/1964","Rook",0,""
"14",80,"Jim Gustafson",25,"",14,0,177,"6-1","St. Thomas","3/16/1961","Rook",1,""
"15",44,"John Harris",30,"FS",16,15,200,"6-2","Arizona St.","6/13/1956","8",8,"Seattle Seahawks / 7th / 173rd pick / 1978"
"16",82,"Carl Hilton",22,"",16,0,232,"6-3","Houston","2/28/1964","Rook",0,"Minnesota Vikings / 7th / 179th pick / 1986"
"17",30,"Issiac Holt",24,"LCB",16,15,200,"6-2","Alcorn St.","10/4/1962","1",9,"Minnesota Vikings / 2nd / 30th pick / 1985"
"18",51,"Jim Hough",30,"LG",16,15,267,"6-2","Utah St.","8/4/1956","8",9,"Minnesota Vikings / 4th / 100th pick / 1978"
"19",99,"David Howard",25,"RLB",14,13,232,"6-2","Oregon St.,Long Beach St.","12/8/1961","1",7,"Minnesota Vikings / 3rd / 67th pick / 1984 Supp"
"20",72,"Dave Huffman",29,"g",16,1,280,"6-6","Notre Dame","4/4/1957","7",2,"Minnesota Vikings / 2nd / 43rd pick / 1979"
"21",76,"Tim Irwin",28,"RT",16,16,300,"6-7","Tennessee","12/13/1958","5",10,"Minnesota Vikings / 3rd / 74th pick / 1981"
"22",84,"Hassan Jones",22,"wr",16,6,198,"6-0","Florida St.","7/2/1964","Rook",6,"Minnesota Vikings / 5th / 120th pick / 1986"
"23",83,"Steve Jordan*",25,"TE",16,16,236,"6-3","Brown","1/10/1961","4",9,"Minnesota Vikings / 7th / 179th pick / 1982"
"24",9,"Tommy Kramer*",31,"QB",13,13,200,"6-2","Rice","3/7/1955","9",13,"Minnesota Vikings / 1st / 27th pick / 1977"
"25",39,"Carl Lee",25,"RCB",16,16,185,"5-11","Marshall","2/6/1961","3",8,"Minnesota Vikings / 7th / 186th pick / 1983"
"26",87,"Leo Lewis",30,"WR",16,16,170,"5-8","Missouri","9/17/1956","5",6,""
"27",63,"Kirk Lowdermilk",23,"",11,0,269,"6-3","Ohio St.","4/10/1963","1",1,"Minnesota Vikings / 3rd / 59th pick / 1985"
"28",27,"Mike Lush",28,"",6,0,195,"6-2","East Stroudsburg","4/18/1958","Rook",0,""
