"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Sam Adams*",28,"LDT",14,14,350,"6-3","Texas A&M","6/13/1973","7",10,"Seattle Seahawks / 1st / 8th pick / 1994"
"2",29,"Terry Allen",33,"RB",11,8,204,"5-10","Clemson","2/21/1968","10",5,"Minnesota Vikings / 9th / 241st pick / 1990"
"3",66,"Bennie Anderson",24,"RG",16,13,345,"6-5","Tennessee St.","2/17/1977","Rook",6,""
"4",30,"Obafemi Ayanbadejo",26,"fb",16,5,235,"6-2","San Diego St.","3/5/1975","3",2,""
"5",28,"Gary Baxter",23,"",6,0,204,"6-2","Baylor","11/24/1978","Rook",0,"Baltimore Ravens / 2nd / 62nd pick / 2001"
"6",74,"Orlando Bobo",27,"",12,0,320,"6-3","La-Monroe","2/9/1974","4",1,""
"7",58,"Peter Boulware",27,"LB",16,14,255,"6-4","Florida St.","12/18/1974","4",9,"Baltimore Ravens / 1st / 4th pick / 1997"
"8",44,"Jason Brookins",25,"rb",12,3,235,"6-0","Lane","1/5/1976","Rook",4,""
"9",90,"Rob Burnett",34,"DE",13,13,265,"6-4","Syracuse","8/27/1967","11",7,"Cleveland Browns / 5th / 129th pick / 1990"
"10",1,"Randall Cunningham",38,"qb",6,2,212,"6-4","UNLV","3/27/1963","16",2,"Philadelphia Eagles / 2nd / 37th pick / 1985"
"11",91,"Lional Dalton",26,"ldt",16,3,315,"6-1","East. Michigan","2/21/1975","3",3,""
"12",94,"Marques Douglas",24,"",2,0,286,"6-2","Howard","3/15/1977","1",0,""
"13",62,"Mike Flynn",27,"C",16,16,305,"6-3","Maine","6/15/1974","3",7,""
"14",32,"Sam Gash",32,"fb",16,4,242,"6-0","Penn St.","3/7/1969","9",1,"New England Patriots / 8th / 205th pick / 1992"
"15",18,"Elvis Grbac",31,"QB",14,14,232,"6-5","Michigan","8/13/1970","7",8,"San Francisco 49ers / 8th / 219th pick / 1993"
"16",73,"Kelly Gregg",25,"rdt",8,1,310,"6-0","Oklahoma","11/1/1976","2",1,"Cincinnati Bengals / 6th / 173rd pick / 1999"
"17",45,"Corey Harris",32,"SS",16,16,213,"5-11","Vanderbilt","10/25/1969","9",9,"Houston Oilers / 3rd / 77th pick / 1992"
"18",56,"Ed Hartwell",23,"",16,0,250,"6-1","Wisconsin,West. Illinois","5/27/1978","Rook",1,"Baltimore Ravens / 4th / 126th pick / 2001"
"19",86,"Todd Heap",21,"te",12,6,252,"6-5","Arizona St.","3/16/1980","Rook",2,"Baltimore Ravens / 1st / 31st pick / 2001"
"20",70,"Dale Hellestrae",39,"",1,0,282,"6-5","SMU","7/11/1962","16",0,"Buffalo Bills / 4th / 112th pick / 1985"
"21",87,"Qadry Ismail",31,"WR",16,15,196,"6-0","Syracuse","11/8/1970","8",9,"Minnesota Vikings / 2nd / 52nd pick / 1993"
"22",50,"Brad Jackson",26,"lb",16,5,230,"6-0","Cincinnati","1/11/1975","2",4,"Miami Dolphins / 3rd / 79th pick / 1998"
"23",83,"Patrick Johnson",25,"",4,0,186,"5-10","Oregon","8/10/1976","3",0,"Baltimore Ravens / 2nd / 42nd pick / 1998"
"24",NA,"Tim Johnson",23,"",1,0,235,"5-11","Youngstown St.","2/7/1978","Rook",0,""
"25",88,"John Jones",26,"te",15,2,255,"6-4","Pittsburgh,Indiana (PA)","4/4/1975","1",0,""
"26",12,"Danny Kight",30,"",10,0,214,"6-1","Augusta State (GA)","8/18/1971","2",0,""
"27",37,"Carnell Lake",34,"s",15,1,210,"6-1","UCLA","7/15/1967","12",2,"Pittsburgh Steelers / 2nd / 34th pick / 1989"
"28",84,"Jermaine Lewis*",27,"wr",15,2,183,"5-7","Maryland","10/16/1974","5",0,"Baltimore Ravens / 5th / 153rd pick / 1996"
"29",52,"Ray Lewis*+",26,"MLB",16,16,245,"6-1","Miami (FL)","5/15/1975","5",19,"Baltimore Ravens / 1st / 26th pick / 1996"
"30",59,"Joe Maese",23,"",15,0,241,"6-0","New Mexico","12/2/1978","Rook",1,"Baltimore Ravens / 6th / 194th pick / 2001"
"31",21,"Chris McAlister",24,"RCB",16,16,206,"6-1","Arizona","6/14/1977","2",7,"Baltimore Ravens / 1st / 10th pick / 1999"
"32",99,"Michael McCrary",31,"DE",10,10,266,"6-4","Wake Forest","7/7/1970","8",7,"Seattle Seahawks / 7th / 170th pick / 1993"
"33",42,"Anthony Mitchell",27,"",16,0,198,"6-1","Tuskegee","12/13/1974","1",1,""
"34",64,"Edwin Mulitalo",27,"LG",14,14,345,"6-3","Arizona","9/1/1974","2",6,"Baltimore Ravens / 4th / 129th pick / 1999"
"35",75,"Jonathan Ogden*",27,"LT",16,16,340,"6-9","UCLA","7/31/1974","5",11,"Baltimore Ravens / 1st / 4th pick / 1996"
"36",24,"Alvin Porter",24,"",16,0,175,"5-11","Oklahoma St.","5/10/1977","Rook",1,""
"37",7,"Chris Redman",24,"",1,0,223,"6-3","Louisville","7/7/1977","1",0,"Baltimore Ravens / 3rd / 75th pick / 2000"
"38",39,"Alan Ricard",24,"",5,0,237,"5-11","La-Monroe","1/17/1977","Rook",0,""
"39",5,"Kyle Richardson",28,"",16,0,210,"6-2","Arkansas St.","3/2/1973","4",0,""
